iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
xsr,Deva,xsr_Deva,Sherpa, ,Zs,SPACE,111184,8,"2017,2018,2019,2020,2021,2022,2023,2024",5643,4207,45600,1509,187,24939,19796,9303
xsr,Deva,xsr_Deva,Sherpa,ा,Mc,DEVANAGARI VOWEL SIGN AA,59921,8,"2017,2018,2019,2020,2021,2022,2023,2024",3625,2692,23773,928,125,13479,11201,4098
xsr,Deva,xsr_Deva,Sherpa,्,Mn,DEVANAGARI SIGN VIRAMA,46890,8,"2017,2018,2019,2020,2021,2022,2023,2024",2784,2155,18287,811,102,10914,7846,3991
xsr,Deva,xsr_Deva,Sherpa,क,Lo,DEVANAGARI LETTER KA,33086,8,"2017,2018,2019,2020,2021,2022,2023,2024",1586,1214,13338,438,48,7827,5793,2842
xsr,Deva,xsr_Deva,Sherpa,ि,Mc,DEVANAGARI VOWEL SIGN I,32774,8,"2017,2018,2019,2020,2021,2022,2023,2024",1390,1131,13956,371,45,7667,5725,2489
xsr,Deva,xsr_Deva,Sherpa,ी,Mc,DEVANAGARI VOWEL SIGN II,30819,8,"2017,2018,2019,2020,2021,2022,2023,2024",1329,842,13909,305,39,6131,5719,2545
xsr,Deva,xsr_Deva,Sherpa,त,Lo,DEVANAGARI LETTER TA,28199,8,"2017,2018,2019,2020,2021,2022,2023,2024",1118,826,11901,175,14,5927,5362,2876
xsr,Deva,xsr_Deva,Sherpa,ु,Mn,DEVANAGARI VOWEL SIGN U,28078,8,"2017,2018,2019,2020,2021,2022,2023,2024",1291,923,12025,365,42,6088,4589,2755
xsr,Deva,xsr_Deva,Sherpa,ङ,Lo,DEVANAGARI LETTER NGA,27930,8,"2017,2018,2019,2020,2021,2022,2023,2024",1320,941,12105,381,43,6144,4715,2281
xsr,Deva,xsr_Deva,Sherpa,य,Lo,DEVANAGARI LETTER YA,27563,8,"2017,2018,2019,2020,2021,2022,2023,2024",1510,1041,11636,424,52,6054,4668,2178
xsr,Deva,xsr_Deva,Sherpa,ल,Lo,DEVANAGARI LETTER LA,25137,8,"2017,2018,2019,2020,2021,2022,2023,2024",1280,1077,10303,376,64,5251,4864,1922
xsr,Deva,xsr_Deva,Sherpa,े,Mn,DEVANAGARI VOWEL SIGN E,24559,8,"2017,2018,2019,2020,2021,2022,2023,2024",907,637,10523,322,36,5638,4088,2408
xsr,Deva,xsr_Deva,Sherpa,न,Lo,DEVANAGARI LETTER NA,23847,8,"2017,2018,2019,2020,2021,2022,2023,2024",1155,852,9858,327,34,5701,3983,1937
xsr,Deva,xsr_Deva,Sherpa,ो,Mc,DEVANAGARI VOWEL SIGN O,22819,8,"2017,2018,2019,2020,2021,2022,2023,2024",1207,1033,9135,337,64,5455,3588,2000
xsr,Deva,xsr_Deva,Sherpa,म,Lo,DEVANAGARI LETTER MA,19422,8,"2017,2018,2019,2020,2021,2022,2023,2024",1015,680,8045,292,53,4224,3513,1600
xsr,Deva,xsr_Deva,Sherpa,स,Lo,DEVANAGARI LETTER SA,17879,8,"2017,2018,2019,2020,2021,2022,2023,2024",807,645,8224,232,22,3151,3570,1228
xsr,Deva,xsr_Deva,Sherpa,प,Lo,DEVANAGARI LETTER PA,17269,8,"2017,2018,2019,2020,2021,2022,2023,2024",768,629,6946,159,21,4053,3333,1360
xsr,Deva,xsr_Deva,Sherpa,र,Lo,DEVANAGARI LETTER RA,15687,8,"2017,2018,2019,2020,2021,2022,2023,2024",927,727,6184,333,43,3598,2743,1132
xsr,Deva,xsr_Deva,Sherpa,व,Lo,DEVANAGARI LETTER VA,15521,8,"2017,2018,2019,2020,2021,2022,2023,2024",849,650,6034,200,19,3606,2744,1419
xsr,Deva,xsr_Deva,Sherpa,ग,Lo,DEVANAGARI LETTER GA,7557,8,"2017,2018,2019,2020,2021,2022,2023,2024",821,566,2657,236,47,1279,1266,685
xsr,Deva,xsr_Deva,Sherpa,।,Po,DEVANAGARI DANDA,7319,8,"2017,2018,2019,2020,2021,2022,2023,2024",249,181,3179,57,7,1627,1302,717
xsr,Deva,xsr_Deva,Sherpa,द,Lo,DEVANAGARI LETTER DA,7294,8,"2017,2018,2019,2020,2021,2022,2023,2024",436,291,2748,100,15,1870,1223,611
xsr,Deva,xsr_Deva,Sherpa,ख,Lo,DEVANAGARI LETTER KHA,6620,8,"2017,2018,2019,2020,2021,2022,2023,2024",255,121,3003,73,16,1886,899,367
xsr,Deva,xsr_Deva,Sherpa,ज,Lo,DEVANAGARI LETTER JA,4940,8,"2017,2018,2019,2020,2021,2022,2023,2024",442,254,1950,109,16,971,618,580
xsr,Deva,xsr_Deva,Sherpa,छ,Lo,DEVANAGARI LETTER CHA,4843,8,"2017,2018,2019,2020,2021,2022,2023,2024",271,255,1823,85,3,1207,783,416
xsr,Deva,xsr_Deva,Sherpa,च,Lo,DEVANAGARI LETTER CA,4836,8,"2017,2018,2019,2020,2021,2022,2023,2024",216,172,1819,83,11,1340,706,489
xsr,Deva,xsr_Deva,Sherpa,ब,Lo,DEVANAGARI LETTER BA,4277,8,"2017,2018,2019,2020,2021,2022,2023,2024",163,123,1876,61,4,882,753,415
xsr,Deva,xsr_Deva,Sherpa,श,Lo,DEVANAGARI LETTER SHA,4236,8,"2017,2018,2019,2020,2021,2022,2023,2024",311,232,2016,106,8,736,566,261
xsr,Deva,xsr_Deva,Sherpa,थ,Lo,DEVANAGARI LETTER THA,3605,8,"2017,2018,2019,2020,2021,2022,2023,2024",240,177,1403,32,3,796,583,371
xsr,Deva,xsr_Deva,Sherpa,ट,Lo,DEVANAGARI LETTER TTA,3264,8,"2017,2018,2019,2020,2021,2022,2023,2024",77,94,1098,30,7,1162,573,223
xsr,Deva,xsr_Deva,Sherpa,",",Po,COMMA,2761,8,"2017,2018,2019,2020,2021,2022,2023,2024",146,44,1578,18,2,520,278,175
