iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency
kbr,Latn,kbr_Latn,Kafa, ,Zs,SPACE,209651,7,"2013,2014,2016,2017,2019,2020,2022",179817,6188,1471,19744,1413,462,556
kbr,Latn,kbr_Latn,Kafa,o,Ll,LATIN SMALL LETTER O,190315,7,"2013,2014,2016,2017,2019,2020,2022",164482,5873,1453,16830,890,162,625
kbr,Latn,kbr_Latn,Kafa,a,Ll,LATIN SMALL LETTER A,170626,7,"2013,2014,2016,2017,2019,2020,2022",147918,5100,1316,14921,827,148,396
kbr,Latn,kbr_Latn,Kafa,i,Ll,LATIN SMALL LETTER I,169304,7,"2013,2014,2016,2017,2019,2020,2022",147375,5061,1226,14376,694,150,422
kbr,Latn,kbr_Latn,Kafa,e,Ll,LATIN SMALL LETTER E,160444,7,"2013,2014,2016,2017,2019,2020,2022",138230,4680,1170,14712,933,175,544
kbr,Latn,kbr_Latn,Kafa,n,Ll,LATIN SMALL LETTER N,99646,7,"2013,2014,2016,2017,2019,2020,2022",86239,2954,688,8919,478,85,283
kbr,Latn,kbr_Latn,Kafa,h,Ll,LATIN SMALL LETTER H,87208,7,"2013,2014,2016,2017,2019,2020,2022",75577,2628,679,7579,412,72,261
kbr,Latn,kbr_Latn,Kafa,t,Ll,LATIN SMALL LETTER T,80411,7,"2013,2014,2016,2017,2019,2020,2022",69211,2566,648,7387,369,68,162
kbr,Latn,kbr_Latn,Kafa,b,Ll,LATIN SMALL LETTER B,53481,7,"2013,2014,2016,2017,2019,2020,2022",46083,1553,356,4978,275,51,185
kbr,Latn,kbr_Latn,Kafa,c,Ll,LATIN SMALL LETTER C,49470,7,"2013,2014,2016,2017,2019,2020,2022",42848,1479,400,4297,290,50,106
kbr,Latn,kbr_Latn,Kafa,s,Ll,LATIN SMALL LETTER S,41607,7,"2013,2014,2016,2017,2019,2020,2022",36218,1294,324,3436,188,41,106
kbr,Latn,kbr_Latn,Kafa,m,Ll,LATIN SMALL LETTER M,39619,7,"2013,2014,2016,2017,2019,2020,2022",33870,1384,269,3682,219,35,160
kbr,Latn,kbr_Latn,Kafa,u,Ll,LATIN SMALL LETTER U,34734,7,"2013,2014,2016,2017,2019,2020,2022",29875,995,244,3236,232,54,98
