iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency,year_2024_frequency
dad,Latn,dad_Latn,Marik, ,Zs,SPACE,422010,8,"2014,2015,2017,2018,2019,2020,2023,2024",990,538,793,187831,165866,52735,1134,12123
dad,Latn,dad_Latn,Marik,a,Ll,LATIN SMALL LETTER A,205629,8,"2014,2015,2017,2018,2019,2020,2023,2024",484,255,409,91490,79794,26187,546,6464
dad,Latn,dad_Latn,Marik,e,Ll,LATIN SMALL LETTER E,190787,8,"2014,2015,2017,2018,2019,2020,2023,2024",371,238,324,82810,78196,23538,494,4816
dad,Latn,dad_Latn,Marik,i,Ll,LATIN SMALL LETTER I,157900,8,"2014,2015,2017,2018,2019,2020,2023,2024",423,256,301,69733,62045,20028,422,4692
dad,Latn,dad_Latn,Marik,n,Ll,LATIN SMALL LETTER N,154732,8,"2014,2015,2017,2018,2019,2020,2023,2024",406,247,315,68773,60185,19719,506,4581
dad,Latn,dad_Latn,Marik,o,Ll,LATIN SMALL LETTER O,118028,8,"2014,2015,2017,2018,2019,2020,2023,2024",232,139,212,49603,49710,14756,269,3107
dad,Latn,dad_Latn,Marik,r,Ll,LATIN SMALL LETTER R,87491,8,"2014,2015,2017,2018,2019,2020,2023,2024",161,73,114,35665,38392,11115,186,1785
dad,Latn,dad_Latn,Marik,u,Ll,LATIN SMALL LETTER U,82751,8,"2014,2015,2017,2018,2019,2020,2023,2024",194,112,162,36964,31161,11120,328,2710
dad,Latn,dad_Latn,Marik,d,Ll,LATIN SMALL LETTER D,79994,8,"2014,2015,2017,2018,2019,2020,2023,2024",154,118,108,34867,31605,10357,185,2600
dad,Latn,dad_Latn,Marik,s,Ll,LATIN SMALL LETTER S,70743,8,"2014,2015,2017,2018,2019,2020,2023,2024",130,82,93,30823,29776,8510,130,1199
dad,Latn,dad_Latn,Marik,g,Ll,LATIN SMALL LETTER G,67701,8,"2014,2015,2017,2018,2019,2020,2023,2024",135,74,142,28880,27080,8889,246,2255
dad,Latn,dad_Latn,Marik,t,Ll,LATIN SMALL LETTER T,67025,8,"2014,2015,2017,2018,2019,2020,2023,2024",113,58,92,28043,28956,8403,149,1211
dad,Latn,dad_Latn,Marik,f,Ll,LATIN SMALL LETTER F,57790,8,"2014,2015,2017,2018,2019,2020,2023,2024",147,64,125,26593,21763,6984,168,1946
dad,Latn,dad_Latn,Marik,l,Ll,LATIN SMALL LETTER L,55690,8,"2014,2015,2017,2018,2019,2020,2023,2024",118,71,90,22285,24262,7329,118,1417
dad,Latn,dad_Latn,Marik,",",Po,COMMA,55181,8,"2014,2015,2017,2018,2019,2020,2023,2024",176,86,130,24963,21252,6740,169,1665
