iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2021_frequency
crt,Latn,crt_Latn,Iyojwa'ja Chorote,i,Ll,LATIN SMALL LETTER I,1336,3,"2014,2017,2021",1146,76,114
crt,Latn,crt_Latn,Iyojwa'ja Chorote, ,Zs,SPACE,1255,3,"2014,2017,2021",1074,64,117
crt,Latn,crt_Latn,Iyojwa'ja Chorote,a,Ll,LATIN SMALL LETTER A,985,3,"2014,2017,2021",833,48,104
crt,Latn,crt_Latn,Iyojwa'ja Chorote,n,Ll,LATIN SMALL LETTER N,597,3,"2014,2017,2021",501,35,61
crt,Latn,crt_Latn,Iyojwa'ja Chorote,e,Ll,LATIN SMALL LETTER E,596,3,"2014,2017,2021",520,31,45
crt,Latn,crt_Latn,Iyojwa'ja Chorote,',Po,APOSTROPHE,574,1,2014,574,0,0
crt,Latn,crt_Latn,Iyojwa'ja Chorote,j,Ll,LATIN SMALL LETTER J,512,3,"2014,2017,2021",445,26,41
crt,Latn,crt_Latn,Iyojwa'ja Chorote,t,Ll,LATIN SMALL LETTER T,424,3,"2014,2017,2021",362,26,36
crt,Latn,crt_Latn,Iyojwa'ja Chorote,s,Ll,LATIN SMALL LETTER S,284,3,"2014,2017,2021",239,14,31
crt,Latn,crt_Latn,Iyojwa'ja Chorote,o,Ll,LATIN SMALL LETTER O,258,3,"2014,2017,2021",232,9,17
crt,Latn,crt_Latn,Iyojwa'ja Chorote,k,Ll,LATIN SMALL LETTER K,245,3,"2014,2017,2021",201,18,26
crt,Latn,crt_Latn,Iyojwa'ja Chorote,l,Ll,LATIN SMALL LETTER L,243,3,"2014,2017,2021",208,16,19
crt,Latn,crt_Latn,Iyojwa'ja Chorote,y,Ll,LATIN SMALL LETTER Y,242,3,"2014,2017,2021",218,10,14
crt,Latn,crt_Latn,Iyojwa'ja Chorote,w,Ll,LATIN SMALL LETTER W,156,3,"2014,2017,2021",127,7,22
crt,Latn,crt_Latn,Iyojwa'ja Chorote,p,Ll,LATIN SMALL LETTER P,146,3,"2014,2017,2021",124,9,13
crt,Latn,crt_Latn,Iyojwa'ja Chorote,m,Ll,LATIN SMALL LETTER M,132,3,"2014,2017,2021",108,8,16
crt,Latn,crt_Latn,Iyojwa'ja Chorote,u,Ll,LATIN SMALL LETTER U,112,3,"2014,2017,2021",99,7,6
crt,Latn,crt_Latn,Iyojwa'ja Chorote,.,Po,FULL STOP,95,3,"2014,2017,2021",84,3,8
crt,Latn,crt_Latn,Iyojwa'ja Chorote,",",Po,COMMA,87,3,"2014,2017,2021",80,3,4
crt,Latn,crt_Latn,Iyojwa'ja Chorote,J,Lu,LATIN CAPITAL LETTER J,69,3,"2014,2017,2021",60,2,7
