iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
dar,Cyrl,dar_Cyrl,Dargwa,а,Ll,CYRILLIC SMALL LETTER A,459008,8,"2017,2018,2019,2020,2021,2022,2023,2024",5653,32053,84796,60286,63868,21026,21957,169369
dar,Cyrl,dar_Cyrl,Dargwa,и,Ll,CYRILLIC SMALL LETTER I,419334,8,"2017,2018,2019,2020,2021,2022,2023,2024",5289,29279,78458,55128,57006,19130,19171,155873
dar,Cyrl,dar_Cyrl,Dargwa, ,Zs,SPACE,405386,8,"2017,2018,2019,2020,2021,2022,2023,2024",5162,28875,76054,54566,55810,18630,18387,147902
dar,Cyrl,dar_Cyrl,Dargwa,л,Ll,CYRILLIC SMALL LETTER EL,255050,8,"2017,2018,2019,2020,2021,2022,2023,2024",3083,17768,46117,33298,35206,11777,11961,95840
dar,Cyrl,dar_Cyrl,Dargwa,р,Ll,CYRILLIC SMALL LETTER ER,197650,8,"2017,2018,2019,2020,2021,2022,2023,2024",2533,13926,35575,26229,27862,9050,9347,73128
dar,Cyrl,dar_Cyrl,Dargwa,у,Ll,CYRILLIC SMALL LETTER U,168648,8,"2017,2018,2019,2020,2021,2022,2023,2024",2109,11733,30621,22564,23235,7698,7583,63105
dar,Cyrl,dar_Cyrl,Dargwa,б,Ll,CYRILLIC SMALL LETTER BE,145384,8,"2017,2018,2019,2020,2021,2022,2023,2024",1799,10306,27890,18823,19892,6618,6775,53281
dar,Cyrl,dar_Cyrl,Dargwa,н,Ll,CYRILLIC SMALL LETTER EN,116395,8,"2017,2018,2019,2020,2021,2022,2023,2024",1284,8277,21464,14710,16177,5524,5574,43385
dar,Cyrl,dar_Cyrl,Dargwa,с,Ll,CYRILLIC SMALL LETTER ES,112543,8,"2017,2018,2019,2020,2021,2022,2023,2024",1161,8113,20466,15011,15466,5278,5079,41969
dar,Cyrl,dar_Cyrl,Dargwa,е,Ll,CYRILLIC SMALL LETTER IE,112503,8,"2017,2018,2019,2020,2021,2022,2023,2024",1305,8296,20758,14769,15326,5211,5137,41701
dar,Cyrl,dar_Cyrl,Dargwa,I,Lu,LATIN CAPITAL LETTER I,104951,8,"2017,2018,2019,2020,2021,2022,2023,2024",1414,7296,19953,14222,14444,4154,4521,38947
dar,Cyrl,dar_Cyrl,Dargwa,д,Ll,CYRILLIC SMALL LETTER DE,102345,8,"2017,2018,2019,2020,2021,2022,2023,2024",1196,7314,19041,13728,13850,4656,4894,37666
