iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kca,Cyrl,kca_Cyrl,Khanty, ,Zs,SPACE,114792,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",132,7576,10869,9871,2579,39174,15094,18211,11286
kca,Cyrl,kca_Cyrl,Khanty,а,Ll,CYRILLIC SMALL LETTER A,74711,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",62,5498,4366,3671,1940,23709,10189,15590,9686
kca,Cyrl,kca_Cyrl,Khanty,т,Ll,CYRILLIC SMALL LETTER TE,56095,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",65,3571,5584,4196,1427,17949,6765,10083,6455
kca,Cyrl,kca_Cyrl,Khanty,н,Ll,CYRILLIC SMALL LETTER EN,32757,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",58,2146,2627,2463,846,10716,4603,5699,3599
kca,Cyrl,kca_Cyrl,Khanty,м,Ll,CYRILLIC SMALL LETTER EM,25306,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",18,1452,2189,1779,675,9292,3342,3894,2665
kca,Cyrl,kca_Cyrl,Khanty,и,Ll,CYRILLIC SMALL LETTER I,25047,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",49,1545,2083,2980,501,8100,3792,3803,2194
kca,Cyrl,kca_Cyrl,Khanty,с,Ll,CYRILLIC SMALL LETTER ES,24446,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",44,1303,2558,2486,417,8162,3006,3922,2548
kca,Cyrl,kca_Cyrl,Khanty,о,Ll,CYRILLIC SMALL LETTER O,22864,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",61,1593,786,2692,620,6268,3814,4202,2828
kca,Cyrl,kca_Cyrl,Khanty,у,Ll,CYRILLIC SMALL LETTER U,20999,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",23,1402,1776,1447,487,6421,2667,4097,2679
kca,Cyrl,kca_Cyrl,Khanty,в,Ll,CYRILLIC SMALL LETTER VE,20138,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",22,1155,1569,1839,574,6775,2838,3299,2067
kca,Cyrl,kca_Cyrl,Khanty,р,Ll,CYRILLIC SMALL LETTER ER,19937,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",43,1204,1460,1577,624,6298,2670,3813,2248
kca,Cyrl,kca_Cyrl,Khanty,п,Ll,CYRILLIC SMALL LETTER PE,18911,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",25,1057,1790,1428,327,6825,2377,3140,1942
kca,Cyrl,kca_Cyrl,Khanty,ӆ,Ll,CYRILLIC SMALL LETTER EL WITH TAIL,18753,4,"2021,2022,2023,2024",0,0,0,0,0,5826,3647,5566,3714
kca,Cyrl,kca_Cyrl,Khanty,е,Ll,CYRILLIC SMALL LETTER IE,18223,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",40,1097,1169,2459,490,5389,2910,2861,1808
kca,Cyrl,kca_Cyrl,Khanty,ы,Ll,CYRILLIC SMALL LETTER YERU,17976,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",27,1147,1778,1209,469,5898,2302,3160,1986
kca,Cyrl,kca_Cyrl,Khanty,х,Ll,CYRILLIC SMALL LETTER HA,17330,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",22,1179,1703,1002,298,5966,2209,3074,1877
kca,Cyrl,kca_Cyrl,Khanty,ԓ,Ll,CYRILLIC SMALL LETTER EL WITH HOOK,15021,6,"2017,2018,2019,2021,2022,2023",0,251,3817,1935,0,8118,712,188,0
kca,Cyrl,kca_Cyrl,Khanty,к,Ll,CYRILLIC SMALL LETTER KA,12385,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",31,808,950,1057,277,3908,1745,2189,1420
kca,Cyrl,kca_Cyrl,Khanty,й,Ll,CYRILLIC SMALL LETTER SHORT I,12119,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",21,658,908,597,209,5480,1260,1816,1170
kca,Cyrl,kca_Cyrl,Khanty,я,Ll,CYRILLIC SMALL LETTER YA,9935,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",14,706,1099,950,451,2098,1362,1914,1341
kca,Cyrl,kca_Cyrl,Khanty,",",Po,COMMA,9717,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",5,724,995,1134,177,3295,1139,1366,882
kca,Cyrl,kca_Cyrl,Khanty,э,Ll,CYRILLIC SMALL LETTER E,9652,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",4,569,899,516,278,3799,1122,1524,941
kca,Cyrl,kca_Cyrl,Khanty,ә,Ll,CYRILLIC SMALL LETTER SCHWA,9160,4,"2016,2017,2021,2022",9,3,0,0,0,8288,860,0,0
kca,Cyrl,kca_Cyrl,Khanty,.,Po,FULL STOP,8885,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",5,708,599,547,230,3023,1137,1628,1008
