iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency
cux,Latn,cux_Latn,Tepeuxila Cuicatec, ,Zs,SPACE,43843,4,"2014,2016,2017,2019",1247,164,106,42326
cux,Latn,cux_Latn,Tepeuxila Cuicatec,n,Ll,LATIN SMALL LETTER N,28122,4,"2014,2016,2017,2019",852,99,55,27116
cux,Latn,cux_Latn,Tepeuxila Cuicatec,i,Ll,LATIN SMALL LETTER I,18111,4,"2014,2016,2017,2019",527,93,55,17436
cux,Latn,cux_Latn,Tepeuxila Cuicatec,a,Ll,LATIN SMALL LETTER A,14779,4,"2014,2016,2017,2019",493,96,34,14156
cux,Latn,cux_Latn,Tepeuxila Cuicatec,',Po,APOSTROPHE,14754,3,"2014,2016,2019",401,39,0,14314
cux,Latn,cux_Latn,Tepeuxila Cuicatec,c,Ll,LATIN SMALL LETTER C,13900,4,"2014,2016,2017,2019",357,47,35,13461
cux,Latn,cux_Latn,Tepeuxila Cuicatec,u,Ll,LATIN SMALL LETTER U,11620,4,"2014,2016,2017,2019",337,48,28,11207
cux,Latn,cux_Latn,Tepeuxila Cuicatec,y,Ll,LATIN SMALL LETTER Y,10690,4,"2014,2016,2017,2019",280,29,25,10356
cux,Latn,cux_Latn,Tepeuxila Cuicatec,d,Ll,LATIN SMALL LETTER D,10024,4,"2014,2016,2017,2019",269,27,28,9700
cux,Latn,cux_Latn,Tepeuxila Cuicatec,e,Ll,LATIN SMALL LETTER E,9975,4,"2014,2016,2017,2019",218,63,22,9672
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ā,Ll,LATIN SMALL LETTER A WITH MACRON,7345,3,"2014,2017,2019",245,0,5,7095
cux,Latn,cux_Latn,Tepeuxila Cuicatec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,6758,4,"2014,2016,2017,2019",248,15,13,6482
cux,Latn,cux_Latn,Tepeuxila Cuicatec,h,Ll,LATIN SMALL LETTER H,5983,4,"2014,2016,2017,2019",159,14,14,5796
cux,Latn,cux_Latn,Tepeuxila Cuicatec,t,Ll,LATIN SMALL LETTER T,5561,4,"2014,2016,2017,2019",96,40,14,5411
cux,Latn,cux_Latn,Tepeuxila Cuicatec,s,Ll,LATIN SMALL LETTER S,5418,4,"2014,2016,2017,2019",176,15,14,5213
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,5380,4,"2014,2016,2017,2019",184,23,30,5143
cux,Latn,cux_Latn,Tepeuxila Cuicatec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,4843,4,"2014,2016,2017,2019",138,30,5,4670
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ɛ,Ll,LATIN SMALL LETTER OPEN E,4351,3,"2014,2017,2019",144,0,10,4197
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ū,Ll,LATIN SMALL LETTER U WITH MACRON,3446,3,"2014,2017,2019",98,0,6,3342
cux,Latn,cux_Latn,Tepeuxila Cuicatec,é,Ll,LATIN SMALL LETTER E WITH ACUTE,3308,4,"2014,2016,2017,2019",65,27,8,3208
cux,Latn,cux_Latn,Tepeuxila Cuicatec,v,Ll,LATIN SMALL LETTER V,2859,4,"2014,2016,2017,2019",81,11,6,2761
cux,Latn,cux_Latn,Tepeuxila Cuicatec,N,Lu,LATIN CAPITAL LETTER N,2711,4,"2014,2016,2017,2019",77,2,14,2618
cux,Latn,cux_Latn,Tepeuxila Cuicatec,g,Ll,LATIN SMALL LETTER G,2670,4,"2014,2016,2017,2019",122,17,6,2525
cux,Latn,cux_Latn,Tepeuxila Cuicatec,m,Ll,LATIN SMALL LETTER M,2526,4,"2014,2016,2017,2019",91,14,3,2418
cux,Latn,cux_Latn,Tepeuxila Cuicatec,o,Ll,LATIN SMALL LETTER O,2515,4,"2014,2016,2017,2019",46,20,3,2446
cux,Latn,cux_Latn,Tepeuxila Cuicatec,.,Po,FULL STOP,2418,4,"2014,2016,2017,2019",83,1,10,2324
cux,Latn,cux_Latn,Tepeuxila Cuicatec,́,Mn,COMBINING ACUTE ACCENT,2238,3,"2014,2017,2019",65,0,4,2169
cux,Latn,cux_Latn,Tepeuxila Cuicatec,r,Ll,LATIN SMALL LETTER R,2075,4,"2014,2016,2017,2019",45,22,2,2006
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ī,Ll,LATIN SMALL LETTER I WITH MACRON,1976,3,"2014,2017,2019",38,0,3,1935
cux,Latn,cux_Latn,Tepeuxila Cuicatec,ē,Ll,LATIN SMALL LETTER E WITH MACRON,796,3,"2014,2017,2019",23,0,3,770
cux,Latn,cux_Latn,Tepeuxila Cuicatec,l,Ll,LATIN SMALL LETTER L,790,4,"2014,2016,2017,2019",31,12,4,743
cux,Latn,cux_Latn,Tepeuxila Cuicatec,",",Po,COMMA,638,3,"2014,2017,2019",36,0,1,601
cux,Latn,cux_Latn,Tepeuxila Cuicatec,C,Lu,LATIN CAPITAL LETTER C,615,4,"2014,2016,2017,2019",27,5,3,580
cux,Latn,cux_Latn,Tepeuxila Cuicatec,1,Nd,DIGIT ONE,565,2,"2014,2019",23,0,0,542
cux,Latn,cux_Latn,Tepeuxila Cuicatec,p,Ll,LATIN SMALL LETTER P,552,4,"2014,2016,2017,2019",21,14,2,515
cux,Latn,cux_Latn,Tepeuxila Cuicatec,J,Lu,LATIN CAPITAL LETTER J,499,2,"2014,2019",38,0,0,461
cux,Latn,cux_Latn,Tepeuxila Cuicatec,2,Nd,DIGIT TWO,337,3,"2014,2017,2019",16,0,6,315
