iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
fmu,Deva,fmu_Deva,Far Western Muria, ,Zs,SPACE,4164,5,"2017,2020,2021,2022,2023",122,1368,217,1491,966
fmu,Deva,fmu_Deva,Far Western Muria,ा,Mc,DEVANAGARI VOWEL SIGN AA,2208,5,"2017,2020,2021,2022,2023",44,832,123,526,683
fmu,Deva,fmu_Deva,Far Western Muria,न,Lo,DEVANAGARI LETTER NA,1606,5,"2017,2020,2021,2022,2023",42,556,67,531,410
fmu,Deva,fmu_Deva,Far Western Muria,ि,Mc,DEVANAGARI VOWEL SIGN I,1435,5,"2017,2020,2021,2022,2023",37,468,31,547,352
fmu,Deva,fmu_Deva,Far Western Muria,र,Lo,DEVANAGARI LETTER RA,1431,5,"2017,2020,2021,2022,2023",33,612,37,481,268
fmu,Deva,fmu_Deva,Far Western Muria,त,Lo,DEVANAGARI LETTER TA,1196,5,"2017,2020,2021,2022,2023",23,330,47,474,322
fmu,Deva,fmu_Deva,Far Western Muria,े,Mn,DEVANAGARI VOWEL SIGN E,1168,5,"2017,2020,2021,2022,2023",32,307,66,412,351
fmu,Deva,fmu_Deva,Far Western Muria,्,Mn,DEVANAGARI SIGN VIRAMA,1098,5,"2017,2020,2021,2022,2023",31,266,29,482,290
fmu,Deva,fmu_Deva,Far Western Muria,क,Lo,DEVANAGARI LETTER KA,1085,5,"2017,2020,2021,2022,2023",26,361,30,422,246
fmu,Deva,fmu_Deva,Far Western Muria,ो,Mc,DEVANAGARI VOWEL SIGN O,929,5,"2017,2020,2021,2022,2023",28,334,23,270,274
fmu,Deva,fmu_Deva,Far Western Muria,ु,Mn,DEVANAGARI VOWEL SIGN U,884,5,"2017,2020,2021,2022,2023",22,331,23,259,249
fmu,Deva,fmu_Deva,Far Western Muria,स,Lo,DEVANAGARI LETTER SA,842,5,"2017,2020,2021,2022,2023",28,255,23,313,223
fmu,Deva,fmu_Deva,Far Western Muria,म,Lo,DEVANAGARI LETTER MA,828,5,"2017,2020,2021,2022,2023",20,288,28,302,190
fmu,Deva,fmu_Deva,Far Western Muria,व,Lo,DEVANAGARI LETTER VA,794,5,"2017,2020,2021,2022,2023",36,217,16,324,201
fmu,Deva,fmu_Deva,Far Western Muria,य,Lo,DEVANAGARI LETTER YA,728,5,"2017,2020,2021,2022,2023",12,277,31,173,235
fmu,Deva,fmu_Deva,Far Western Muria,ल,Lo,DEVANAGARI LETTER LA,726,5,"2017,2020,2021,2022,2023",19,270,41,250,146
fmu,Deva,fmu_Deva,Far Western Muria,द,Lo,DEVANAGARI LETTER DA,616,5,"2017,2020,2021,2022,2023",15,201,32,210,158
fmu,Deva,fmu_Deva,Far Western Muria,ब,Lo,DEVANAGARI LETTER BA,527,5,"2017,2020,2021,2022,2023",20,138,31,230,108
fmu,Deva,fmu_Deva,Far Western Muria,प,Lo,DEVANAGARI LETTER PA,488,5,"2017,2020,2021,2022,2023",10,207,23,120,128
fmu,Deva,fmu_Deva,Far Western Muria,ग,Lo,DEVANAGARI LETTER GA,481,5,"2017,2020,2021,2022,2023",25,99,32,202,123
fmu,Deva,fmu_Deva,Far Western Muria,ं,Mn,DEVANAGARI SIGN ANUSVARA,449,5,"2017,2020,2021,2022,2023",22,90,23,243,71
fmu,Deva,fmu_Deva,Far Western Muria,ह,Lo,DEVANAGARI LETTER HA,317,5,"2017,2020,2021,2022,2023",3,130,16,89,79
fmu,Deva,fmu_Deva,Far Western Muria,अ,Lo,DEVANAGARI LETTER A,316,5,"2017,2020,2021,2022,2023",6,123,14,132,41
fmu,Deva,fmu_Deva,Far Western Muria,ट,Lo,DEVANAGARI LETTER TTA,293,5,"2017,2020,2021,2022,2023",10,49,14,90,130
fmu,Deva,fmu_Deva,Far Western Muria,इ,Lo,DEVANAGARI LETTER I,283,5,"2017,2020,2021,2022,2023",10,92,9,107,65
fmu,Deva,fmu_Deva,Far Western Muria,ज,Lo,DEVANAGARI LETTER JA,252,5,"2017,2020,2021,2022,2023",7,115,9,68,53
fmu,Deva,fmu_Deva,Far Western Muria,.,Po,FULL STOP,202,3,"2021,2022,2023",0,0,7,109,86
fmu,Deva,fmu_Deva,Far Western Muria,ी,Mc,DEVANAGARI VOWEL SIGN II,199,5,"2017,2020,2021,2022,2023",10,21,16,110,42
fmu,Deva,fmu_Deva,Far Western Muria,",",Po,COMMA,188,4,"2017,2020,2022,2023",13,65,0,88,22
fmu,Deva,fmu_Deva,Far Western Muria,ड,Lo,DEVANAGARI LETTER DDA,188,5,"2017,2020,2021,2022,2023",8,20,22,85,53
fmu,Deva,fmu_Deva,Far Western Muria,आ,Lo,DEVANAGARI LETTER AA,148,5,"2017,2020,2021,2022,2023",1,80,11,39,17
fmu,Deva,fmu_Deva,Far Western Muria,च,Lo,DEVANAGARI LETTER CA,123,5,"2017,2020,2021,2022,2023",12,26,2,58,25
fmu,Deva,fmu_Deva,Far Western Muria,-,Pd,HYPHEN-MINUS,100,5,"2017,2020,2021,2022,2023",3,14,1,29,53
fmu,Deva,fmu_Deva,Far Western Muria,।,Po,DEVANAGARI DANDA,94,3,"2017,2020,2023",4,55,0,0,35
fmu,Deva,fmu_Deva,Far Western Muria,ङ,Lo,DEVANAGARI LETTER NGA,70,2,"2022,2023",0,0,0,68,2
fmu,Deva,fmu_Deva,Far Western Muria,ळ,Lo,DEVANAGARI LETTER LLA,67,2,"2020,2023",0,31,0,0,36
fmu,Deva,fmu_Deva,Far Western Muria,उ,Lo,DEVANAGARI LETTER U,63,5,"2017,2020,2021,2022,2023",1,12,4,24,22
fmu,Deva,fmu_Deva,Far Western Muria,1,Nd,DIGIT ONE,58,4,"2020,2021,2022,2023",0,19,2,7,30
fmu,Deva,fmu_Deva,Far Western Muria,ओ,Lo,DEVANAGARI LETTER O,57,3,"2020,2021,2023",0,43,6,0,8
fmu,Deva,fmu_Deva,Far Western Muria,ू,Mn,DEVANAGARI VOWEL SIGN UU,48,4,"2017,2021,2022,2023",1,0,4,36,7
fmu,Deva,fmu_Deva,Far Western Muria,2,Nd,DIGIT TWO,38,4,"2020,2021,2022,2023",0,18,2,4,14
fmu,Deva,fmu_Deva,Far Western Muria,0,Nd,DIGIT ZERO,38,3,"2020,2022,2023",0,8,0,8,22
fmu,Deva,fmu_Deva,Far Western Muria,o,Ll,LATIN SMALL LETTER O,37,2,"2021,2023",0,0,16,0,21
fmu,Deva,fmu_Deva,Far Western Muria,e,Ll,LATIN SMALL LETTER E,31,3,"2020,2021,2023",0,1,17,0,13
fmu,Deva,fmu_Deva,Far Western Muria,4,Nd,DIGIT FOUR,30,3,"2020,2022,2023",0,18,0,2,10
fmu,Deva,fmu_Deva,Far Western Muria,3,Nd,DIGIT THREE,29,3,"2020,2022,2023",0,18,0,4,7
