iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
taq,Tfng,taq_Tfng,Tamasheq, ,Zs,SPACE,57969,8,"2017,2018,2019,2020,2021,2022,2023,2024",2071,969,600,3613,8870,15506,15112,11228
taq,Tfng,taq_Tfng,Tamasheq,ⴰ,Lo,TIFINAGH LETTER YA,33772,8,"2017,2018,2019,2020,2021,2022,2023,2024",1088,732,296,2327,4923,8748,8784,6874
taq,Tfng,taq_Tfng,Tamasheq,ⵏ,Lo,TIFINAGH LETTER YAN,31611,8,"2017,2018,2019,2020,2021,2022,2023,2024",1173,549,300,2013,4708,8846,8093,5929
taq,Tfng,taq_Tfng,Tamasheq,ⵉ,Lo,TIFINAGH LETTER YI,23788,8,"2017,2018,2019,2020,2021,2022,2023,2024",851,412,247,1564,4033,6171,6284,4226
taq,Tfng,taq_Tfng,Tamasheq,ⵜ,Lo,TIFINAGH LETTER YAT,22022,8,"2017,2018,2019,2020,2021,2022,2023,2024",826,426,145,1434,3722,5981,5501,3987
taq,Tfng,taq_Tfng,Tamasheq,ⵙ,Lo,TIFINAGH LETTER YAS,18771,8,"2017,2018,2019,2020,2021,2022,2023,2024",618,317,223,1096,3109,4849,4756,3803
taq,Tfng,taq_Tfng,Tamasheq,ⵓ,Lo,TIFINAGH LETTER YU,18171,8,"2017,2018,2019,2020,2021,2022,2023,2024",658,371,174,1142,3197,4602,4593,3434
taq,Tfng,taq_Tfng,Tamasheq,ⵎ,Lo,TIFINAGH LETTER YAM,12487,8,"2017,2018,2019,2020,2021,2022,2023,2024",459,199,124,812,1442,3489,3426,2536
taq,Tfng,taq_Tfng,Tamasheq,ⴷ,Lo,TIFINAGH LETTER YAD,12441,8,"2017,2018,2019,2020,2021,2022,2023,2024",478,259,130,851,1837,3063,3446,2377
taq,Tfng,taq_Tfng,Tamasheq,ⵔ,Lo,TIFINAGH LETTER YAR,10931,8,"2017,2018,2019,2020,2021,2022,2023,2024",324,276,89,655,2184,2764,2731,1908
taq,Tfng,taq_Tfng,Tamasheq,ⴳ,Lo,TIFINAGH LETTER YAG,8471,8,"2017,2018,2019,2020,2021,2022,2023,2024",308,132,79,550,1041,2150,2496,1715
taq,Tfng,taq_Tfng,Tamasheq,ⵍ,Lo,TIFINAGH LETTER YAL,8276,8,"2017,2018,2019,2020,2021,2022,2023,2024",291,84,115,508,1580,1961,2189,1548
taq,Tfng,taq_Tfng,Tamasheq,ⵡ,Lo,TIFINAGH LETTER YAW,6571,8,"2017,2018,2019,2020,2021,2022,2023,2024",291,88,66,407,975,1702,1693,1349
taq,Tfng,taq_Tfng,Tamasheq,ⵢ,Lo,TIFINAGH LETTER YAY,5575,8,"2017,2018,2019,2020,2021,2022,2023,2024",180,106,35,446,991,1453,1383,981
taq,Tfng,taq_Tfng,Tamasheq,ⴼ,Lo,TIFINAGH LETTER YAF,4631,8,"2017,2018,2019,2020,2021,2022,2023,2024",123,56,40,303,1037,1129,1143,800
taq,Tfng,taq_Tfng,Tamasheq,ⵖ,Lo,TIFINAGH LETTER YAGH,3684,8,"2017,2018,2019,2020,2021,2022,2023,2024",154,105,34,286,485,953,949,718
taq,Tfng,taq_Tfng,Tamasheq,ⵣ,Lo,TIFINAGH LETTER YAZ,3671,8,"2017,2018,2019,2020,2021,2022,2023,2024",108,66,27,336,426,1078,910,720
taq,Tfng,taq_Tfng,Tamasheq,ⴽ,Lo,TIFINAGH LETTER YAK,3589,8,"2017,2018,2019,2020,2021,2022,2023,2024",128,65,33,222,584,884,998,675
taq,Tfng,taq_Tfng,Tamasheq,",",Po,COMMA,2785,8,"2017,2018,2019,2020,2021,2022,2023,2024",97,60,48,146,394,638,809,593
taq,Tfng,taq_Tfng,Tamasheq,ⴱ,Lo,TIFINAGH LETTER YAB,2782,8,"2017,2018,2019,2020,2021,2022,2023,2024",55,83,34,106,741,521,697,545
taq,Tfng,taq_Tfng,Tamasheq,ⴻ,Lo,TIFINAGH LETTER YEY,2323,7,"2017,2019,2020,2021,2022,2023,2024",4,0,2,56,1968,52,223,18
taq,Tfng,taq_Tfng,Tamasheq,ⴹ,Lo,TIFINAGH LETTER YADD,1854,8,"2017,2018,2019,2020,2021,2022,2023,2024",67,16,19,82,195,492,572,411
taq,Tfng,taq_Tfng,Tamasheq,.,Po,FULL STOP,1798,8,"2017,2018,2019,2020,2021,2022,2023,2024",41,36,12,95,371,462,488,293
taq,Tfng,taq_Tfng,Tamasheq,ⵕ,Lo,TIFINAGH LETTER YARR,1710,8,"2017,2018,2019,2020,2021,2022,2023,2024",69,4,27,99,170,537,427,377
taq,Tfng,taq_Tfng,Tamasheq,ⵇ,Lo,TIFINAGH LETTER YAQ,1448,8,"2017,2018,2019,2020,2021,2022,2023,2024",43,11,18,55,162,500,401,258
taq,Tfng,taq_Tfng,Tamasheq,ⵥ,Lo,TIFINAGH LETTER YAZZ,1272,7,"2017,2019,2020,2021,2022,2023,2024",35,0,10,86,107,523,286,225
taq,Tfng,taq_Tfng,Tamasheq,ⵛ,Lo,TIFINAGH LETTER YASH,1178,8,"2017,2018,2019,2020,2021,2022,2023,2024",38,4,5,46,571,128,210,176
taq,Tfng,taq_Tfng,Tamasheq,ⵅ,Lo,TIFINAGH LETTER YAKH,1018,8,"2017,2018,2019,2020,2021,2022,2023,2024",51,18,22,65,117,213,293,239
taq,Tfng,taq_Tfng,Tamasheq,ⵀ,Lo,TIFINAGH LETTER YAH,878,8,"2017,2018,2019,2020,2021,2022,2023,2024",4,3,3,18,506,120,139,85
taq,Tfng,taq_Tfng,Tamasheq,ⵟ,Lo,TIFINAGH LETTER YATT,708,7,"2017,2019,2020,2021,2022,2023,2024",30,0,8,47,62,223,176,162
taq,Tfng,taq_Tfng,Tamasheq,2,Nd,DIGIT TWO,678,8,"2017,2018,2019,2020,2021,2022,2023,2024",16,8,7,22,21,263,137,204
taq,Tfng,taq_Tfng,Tamasheq,0,Nd,DIGIT ZERO,608,8,"2017,2018,2019,2020,2021,2022,2023,2024",20,6,12,22,20,196,182,150
taq,Tfng,taq_Tfng,Tamasheq,ⵊ,Lo,TIFINAGH LETTER YAZH,558,8,"2017,2018,2019,2020,2021,2022,2023,2024",13,21,6,35,90,118,173,102
taq,Tfng,taq_Tfng,Tamasheq,1,Nd,DIGIT ONE,489,8,"2017,2018,2019,2020,2021,2022,2023,2024",11,4,7,27,13,241,124,62
taq,Tfng,taq_Tfng,Tamasheq,ⵃ,Lo,TIFINAGH LETTER YAHH,462,8,"2017,2018,2019,2020,2021,2022,2023,2024",13,2,13,13,19,107,153,142
taq,Tfng,taq_Tfng,Tamasheq,-,Pd,HYPHEN-MINUS,417,7,"2017,2018,2020,2021,2022,2023,2024",19,4,0,23,71,138,54,108
taq,Tfng,taq_Tfng,Tamasheq,ⵚ,Lo,TIFINAGH LETTER YASS,392,7,"2017,2019,2020,2021,2022,2023,2024",18,0,15,11,26,108,141,73
taq,Tfng,taq_Tfng,Tamasheq,ⵄ,Lo,TIFINAGH LETTER YAA,381,8,"2017,2018,2019,2020,2021,2022,2023,2024",8,23,11,14,8,186,74,57
taq,Tfng,taq_Tfng,Tamasheq,:,Po,COLON,359,8,"2017,2018,2019,2020,2021,2022,2023,2024",12,7,2,10,82,145,50,51
taq,Tfng,taq_Tfng,Tamasheq,;,Po,SEMICOLON,324,6,"2017,2020,2021,2022,2023,2024",4,0,0,2,27,141,91,59
taq,Tfng,taq_Tfng,Tamasheq,o,Ll,LATIN SMALL LETTER O,245,6,"2018,2020,2021,2022,2023,2024",0,3,0,9,184,13,22,14
taq,Tfng,taq_Tfng,Tamasheq,3,Nd,DIGIT THREE,222,7,"2017,2019,2020,2021,2022,2023,2024",11,0,3,7,8,92,58,43
taq,Tfng,taq_Tfng,Tamasheq,(,Ps,LEFT PARENTHESIS,208,7,"2017,2018,2020,2021,2022,2023,2024",7,4,0,37,31,58,41,30
taq,Tfng,taq_Tfng,Tamasheq,),Pe,RIGHT PARENTHESIS,206,7,"2017,2018,2020,2021,2022,2023,2024",7,4,0,37,31,55,40,32
taq,Tfng,taq_Tfng,Tamasheq,4,Nd,DIGIT FOUR,177,8,"2017,2018,2019,2020,2021,2022,2023,2024",9,4,3,3,5,76,37,40
taq,Tfng,taq_Tfng,Tamasheq,|,Sm,VERTICAL LINE,128,3,"2017,2023,2024",120,0,0,0,0,0,1,7
taq,Tfng,taq_Tfng,Tamasheq,5,Nd,DIGIT FIVE,126,7,"2017,2019,2020,2021,2022,2023,2024",6,0,4,3,3,43,42,25
taq,Tfng,taq_Tfng,Tamasheq,e,Ll,LATIN SMALL LETTER E,117,7,"2017,2018,2020,2021,2022,2023,2024",1,2,0,39,7,8,29,31
taq,Tfng,taq_Tfng,Tamasheq,9,Nd,DIGIT NINE,114,7,"2017,2019,2020,2021,2022,2023,2024",4,0,7,16,2,32,39,14
taq,Tfng,taq_Tfng,Tamasheq,7,Nd,DIGIT SEVEN,107,7,"2017,2019,2020,2021,2022,2023,2024",2,0,3,4,3,45,40,10
taq,Tfng,taq_Tfng,Tamasheq,a,Ll,LATIN SMALL LETTER A,105,7,"2017,2018,2020,2021,2022,2023,2024",1,2,0,16,4,17,53,12
taq,Tfng,taq_Tfng,Tamasheq,6,Nd,DIGIT SIX,98,8,"2017,2018,2019,2020,2021,2022,2023,2024",4,1,3,2,6,28,35,19
taq,Tfng,taq_Tfng,Tamasheq,t,Ll,LATIN SMALL LETTER T,86,5,"2020,2021,2022,2023,2024",0,0,0,3,4,5,55,19
taq,Tfng,taq_Tfng,Tamasheq,w,Ll,LATIN SMALL LETTER W,84,3,"2018,2022,2023",0,6,0,0,0,27,51,0
taq,Tfng,taq_Tfng,Tamasheq,8,Nd,DIGIT EIGHT,83,8,"2017,2018,2019,2020,2021,2022,2023,2024",2,1,2,2,6,36,24,10
taq,Tfng,taq_Tfng,Tamasheq,”,Pf,RIGHT DOUBLE QUOTATION MARK,77,5,"2020,2021,2022,2023,2024",0,0,0,6,10,6,26,29
taq,Tfng,taq_Tfng,Tamasheq,m,Ll,LATIN SMALL LETTER M,72,7,"2017,2018,2020,2021,2022,2023,2024",1,4,0,2,1,24,38,2
taq,Tfng,taq_Tfng,Tamasheq,“,Pi,LEFT DOUBLE QUOTATION MARK,70,5,"2020,2021,2022,2023,2024",0,0,0,6,10,2,27,25
taq,Tfng,taq_Tfng,Tamasheq,’,Pf,RIGHT SINGLE QUOTATION MARK,68,3,"2021,2022,2024",0,0,0,0,3,12,0,53
taq,Tfng,taq_Tfng,Tamasheq,i,Ll,LATIN SMALL LETTER I,66,6,"2018,2020,2021,2022,2023,2024",0,4,0,12,4,5,22,19
taq,Tfng,taq_Tfng,Tamasheq,/,Po,SOLIDUS,59,6,"2018,2020,2021,2022,2023,2024",0,1,0,9,10,6,32,1
taq,Tfng,taq_Tfng,Tamasheq,?,Po,QUESTION MARK,50,5,"2020,2021,2022,2023,2024",0,0,0,6,25,15,1,3
taq,Tfng,taq_Tfng,Tamasheq,r,Ll,LATIN SMALL LETTER R,48,6,"2017,2020,2021,2022,2023,2024",2,0,0,23,5,4,7,7
taq,Tfng,taq_Tfng,Tamasheq,A,Lu,LATIN CAPITAL LETTER A,46,5,"2020,2021,2022,2023,2024",0,0,0,4,20,1,4,17
taq,Tfng,taq_Tfng,Tamasheq,–,Pd,EN DASH,46,4,"2019,2020,2022,2023",0,0,5,5,0,32,4,0
taq,Tfng,taq_Tfng,Tamasheq,ⵒ,Lo,TIFINAGH LETTER YAP,43,1,2021,0,0,0,0,43,0,0,0
taq,Tfng,taq_Tfng,Tamasheq,I,Lu,LATIN CAPITAL LETTER I,42,5,"2020,2021,2022,2023,2024",0,0,0,2,23,2,4,11
taq,Tfng,taq_Tfng,Tamasheq,n,Ll,LATIN SMALL LETTER N,41,4,"2020,2021,2023,2024",0,0,0,19,3,0,8,11
taq,Tfng,taq_Tfng,Tamasheq,c,Ll,LATIN SMALL LETTER C,40,7,"2017,2018,2020,2021,2022,2023,2024",1,2,0,1,1,22,7,6
