iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency,year_2023_frequency
klv,Latn,klv_Latn,Maskelynes, ,Zs,SPACE,398579,5,"2017,2018,2019,2022,2023",23387,366591,1568,515,6518
klv,Latn,klv_Latn,Maskelynes,a,Ll,LATIN SMALL LETTER A,299520,5,"2017,2018,2019,2022,2023",18785,274152,1190,378,5015
klv,Latn,klv_Latn,Maskelynes,n,Ll,LATIN SMALL LETTER N,198585,5,"2017,2018,2019,2022,2023",12702,181549,696,242,3396
klv,Latn,klv_Latn,Maskelynes,i,Ll,LATIN SMALL LETTER I,173519,5,"2017,2018,2019,2022,2023",10716,158925,775,242,2861
klv,Latn,klv_Latn,Maskelynes,t,Ll,LATIN SMALL LETTER T,143892,5,"2017,2018,2019,2022,2023",9040,131824,484,140,2404
klv,Latn,klv_Latn,Maskelynes,e,Ll,LATIN SMALL LETTER E,128894,5,"2017,2018,2019,2022,2023",6477,119942,499,154,1822
klv,Latn,klv_Latn,Maskelynes,o,Ll,LATIN SMALL LETTER O,125953,5,"2017,2018,2019,2022,2023",7996,115318,438,142,2059
klv,Latn,klv_Latn,Maskelynes,l,Ll,LATIN SMALL LETTER L,118337,5,"2017,2018,2019,2022,2023",7254,108349,468,181,2085
klv,Latn,klv_Latn,Maskelynes,s,Ll,LATIN SMALL LETTER S,106112,5,"2017,2018,2019,2022,2023",6332,97637,393,114,1636
klv,Latn,klv_Latn,Maskelynes,ǝ,Ll,LATIN SMALL LETTER TURNED E,96815,5,"2017,2018,2019,2022,2023",5995,88597,337,119,1767
klv,Latn,klv_Latn,Maskelynes,u,Ll,LATIN SMALL LETTER U,92285,5,"2017,2018,2019,2022,2023",5894,84331,378,113,1569
klv,Latn,klv_Latn,Maskelynes,m,Ll,LATIN SMALL LETTER M,71977,5,"2017,2018,2019,2022,2023",4143,66295,213,82,1244
klv,Latn,klv_Latn,Maskelynes,h,Ll,LATIN SMALL LETTER H,67805,5,"2017,2018,2019,2022,2023",3541,62923,221,67,1053
klv,Latn,klv_Latn,Maskelynes,r,Ll,LATIN SMALL LETTER R,57689,5,"2017,2018,2019,2022,2023",2609,54046,209,54,771
klv,Latn,klv_Latn,Maskelynes,g,Ll,LATIN SMALL LETTER G,49768,5,"2017,2018,2019,2022,2023",2750,45848,222,81,867
klv,Latn,klv_Latn,Maskelynes,b,Ll,LATIN SMALL LETTER B,49298,5,"2017,2018,2019,2022,2023",2920,45416,156,54,752
klv,Latn,klv_Latn,Maskelynes,v,Ll,LATIN SMALL LETTER V,43151,5,"2017,2018,2019,2022,2023",2651,39483,204,59,754
klv,Latn,klv_Latn,Maskelynes,k,Ll,LATIN SMALL LETTER K,36846,5,"2017,2018,2019,2022,2023",2228,33859,169,43,547
klv,Latn,klv_Latn,Maskelynes,",",Po,COMMA,35258,5,"2017,2018,2019,2022,2023",1753,32728,168,37,572
klv,Latn,klv_Latn,Maskelynes,̃,Mn,COMBINING TILDE,34180,5,"2017,2018,2019,2022,2023",2121,31325,96,33,605
klv,Latn,klv_Latn,Maskelynes,d,Ll,LATIN SMALL LETTER D,31912,5,"2017,2018,2019,2022,2023",1922,29391,60,27,512
klv,Latn,klv_Latn,Maskelynes,.,Po,FULL STOP,26092,5,"2017,2018,2019,2022,2023",1839,23579,128,35,511
klv,Latn,klv_Latn,Maskelynes,p,Ll,LATIN SMALL LETTER P,20316,5,"2017,2018,2019,2022,2023",1245,18647,75,21,328
klv,Latn,klv_Latn,Maskelynes,ŋ,Ll,LATIN SMALL LETTER ENG,17488,5,"2017,2018,2019,2022,2023",1007,16104,42,22,313
klv,Latn,klv_Latn,Maskelynes,-,Pd,HYPHEN-MINUS,12556,5,"2017,2018,2019,2022,2023",1112,11169,23,7,245
klv,Latn,klv_Latn,Maskelynes,N,Lu,LATIN CAPITAL LETTER N,11199,5,"2017,2018,2019,2022,2023",771,10213,51,12,152
klv,Latn,klv_Latn,Maskelynes,G,Lu,LATIN CAPITAL LETTER G,10899,5,"2017,2018,2019,2022,2023",711,9927,58,10,193
klv,Latn,klv_Latn,Maskelynes,1,Nd,DIGIT ONE,9915,5,"2017,2018,2019,2022,2023",767,8797,69,22,260
klv,Latn,klv_Latn,Maskelynes,A,Lu,LATIN CAPITAL LETTER A,8261,5,"2017,2018,2019,2022,2023",492,7597,63,18,91
klv,Latn,klv_Latn,Maskelynes,w,Ll,LATIN SMALL LETTER W,7167,5,"2017,2018,2019,2022,2023",261,6795,27,16,68
klv,Latn,klv_Latn,Maskelynes,2,Nd,DIGIT TWO,6666,5,"2017,2018,2019,2022,2023",415,6000,42,13,196
klv,Latn,klv_Latn,Maskelynes,ṽ,Ll,LATIN SMALL LETTER V WITH TILDE,6430,5,"2017,2018,2019,2022,2023",416,5870,11,4,129
klv,Latn,klv_Latn,Maskelynes,Y,Lu,LATIN CAPITAL LETTER Y,4686,5,"2017,2018,2019,2022,2023",272,4301,35,17,61
klv,Latn,klv_Latn,Maskelynes,S,Lu,LATIN CAPITAL LETTER S,4441,5,"2017,2018,2019,2022,2023",107,4288,12,1,33
klv,Latn,klv_Latn,Maskelynes,c,Ll,LATIN SMALL LETTER C,4421,2,"2017,2018",15,4406,0,0,0
klv,Latn,klv_Latn,Maskelynes,T,Lu,LATIN CAPITAL LETTER T,4133,5,"2017,2018,2019,2022,2023",136,3968,4,2,23
klv,Latn,klv_Latn,Maskelynes,3,Nd,DIGIT THREE,4069,5,"2017,2018,2019,2022,2023",198,3745,31,4,91
klv,Latn,klv_Latn,Maskelynes,I,Lu,LATIN CAPITAL LETTER I,4037,5,"2017,2018,2019,2022,2023",210,3752,14,3,58
klv,Latn,klv_Latn,Maskelynes,y,Ll,LATIN SMALL LETTER Y,3913,5,"2017,2018,2019,2022,2023",180,3676,15,3,39
klv,Latn,klv_Latn,Maskelynes,“,Pi,LEFT DOUBLE QUOTATION MARK,3742,5,"2017,2018,2019,2022,2023",49,3596,40,11,46
klv,Latn,klv_Latn,Maskelynes,K,Lu,LATIN CAPITAL LETTER K,3662,5,"2017,2018,2019,2022,2023",307,3269,16,6,64
klv,Latn,klv_Latn,Maskelynes,B,Lu,LATIN CAPITAL LETTER B,3587,5,"2017,2018,2019,2022,2023",86,3447,10,2,42
klv,Latn,klv_Latn,Maskelynes,E,Lu,LATIN CAPITAL LETTER E,3479,5,"2017,2018,2019,2022,2023",116,3328,10,2,23
klv,Latn,klv_Latn,Maskelynes,L,Lu,LATIN CAPITAL LETTER L,3442,5,"2017,2018,2019,2022,2023",212,3154,17,6,53
klv,Latn,klv_Latn,Maskelynes,”,Pf,RIGHT DOUBLE QUOTATION MARK,3305,5,"2017,2018,2019,2022,2023",46,3180,40,11,28
klv,Latn,klv_Latn,Maskelynes,4,Nd,DIGIT FOUR,3159,5,"2017,2018,2019,2022,2023",203,2843,31,6,76
klv,Latn,klv_Latn,Maskelynes,M,Lu,LATIN CAPITAL LETTER M,3108,5,"2017,2018,2019,2022,2023",117,2921,18,3,49
klv,Latn,klv_Latn,Maskelynes,V,Lu,LATIN CAPITAL LETTER V,3087,5,"2017,2018,2019,2022,2023",16,3067,1,1,2
klv,Latn,klv_Latn,Maskelynes,H,Lu,LATIN CAPITAL LETTER H,3087,5,"2017,2018,2019,2022,2023",100,2936,7,2,42
klv,Latn,klv_Latn,Maskelynes,J,Lu,LATIN CAPITAL LETTER J,3032,5,"2017,2018,2019,2022,2023",156,2779,27,5,65
klv,Latn,klv_Latn,Maskelynes,f,Ll,LATIN SMALL LETTER F,2806,4,"2017,2018,2019,2023",84,2704,7,0,11
klv,Latn,klv_Latn,Maskelynes,P,Lu,LATIN CAPITAL LETTER P,2685,5,"2017,2018,2019,2022,2023",179,2438,14,2,52
klv,Latn,klv_Latn,Maskelynes,',Po,APOSTROPHE,2642,1,2018,0,2642,0,0,0
klv,Latn,klv_Latn,Maskelynes,0,Nd,DIGIT ZERO,2411,5,"2017,2018,2019,2022,2023",115,2230,11,4,51
klv,Latn,klv_Latn,Maskelynes,5,Nd,DIGIT FIVE,2370,5,"2017,2018,2019,2022,2023",159,2132,16,5,58
klv,Latn,klv_Latn,Maskelynes,6,Nd,DIGIT SIX,2070,5,"2017,2018,2019,2022,2023",149,1862,13,4,42
klv,Latn,klv_Latn,Maskelynes,8,Nd,DIGIT EIGHT,1980,5,"2017,2018,2019,2022,2023",112,1813,15,3,37
klv,Latn,klv_Latn,Maskelynes,?,Po,QUESTION MARK,1852,5,"2017,2018,2019,2022,2023",112,1715,14,2,9
klv,Latn,klv_Latn,Maskelynes,7,Nd,DIGIT SEVEN,1847,5,"2017,2018,2019,2022,2023",119,1662,11,3,52
klv,Latn,klv_Latn,Maskelynes,9,Nd,DIGIT NINE,1694,5,"2017,2018,2019,2022,2023",119,1516,13,3,43
klv,Latn,klv_Latn,Maskelynes,x,Ll,LATIN SMALL LETTER X,1566,3,"2017,2018,2023",6,1554,0,0,6
klv,Latn,klv_Latn,Maskelynes,!,Po,EXCLAMATION MARK,1531,5,"2017,2018,2019,2022,2023",22,1477,12,3,17
klv,Latn,klv_Latn,Maskelynes,:,Po,COLON,1223,4,"2017,2018,2019,2023",283,872,3,0,65
klv,Latn,klv_Latn,Maskelynes,D,Lu,LATIN CAPITAL LETTER D,1217,4,"2017,2018,2019,2023",87,1100,4,0,26
klv,Latn,klv_Latn,Maskelynes,),Pe,RIGHT PARENTHESIS,1140,5,"2017,2018,2019,2022,2023",261,866,7,2,4
klv,Latn,klv_Latn,Maskelynes,;,Po,SEMICOLON,1131,5,"2017,2018,2019,2022,2023",66,1010,8,2,45
klv,Latn,klv_Latn,Maskelynes,*,Po,ASTERISK,1118,4,"2017,2018,2022,2023",122,905,0,4,87
klv,Latn,klv_Latn,Maskelynes,U,Lu,LATIN CAPITAL LETTER U,1084,3,"2017,2018,2023",25,1058,0,0,1
klv,Latn,klv_Latn,Maskelynes,(,Ps,LEFT PARENTHESIS,990,5,"2017,2018,2019,2022,2023",143,834,7,2,4
klv,Latn,klv_Latn,Maskelynes,C,Lu,LATIN CAPITAL LETTER C,725,2,"2017,2018",1,724,0,0,0
klv,Latn,klv_Latn,Maskelynes,‘,Pi,LEFT SINGLE QUOTATION MARK,712,4,"2017,2018,2019,2023",1,704,4,0,3
klv,Latn,klv_Latn,Maskelynes,’,Pf,RIGHT SINGLE QUOTATION MARK,710,4,"2017,2018,2019,2023",1,702,4,0,3
klv,Latn,klv_Latn,Maskelynes,F,Lu,LATIN CAPITAL LETTER F,706,4,"2017,2018,2019,2023",40,656,8,0,2
klv,Latn,klv_Latn,Maskelynes,R,Lu,LATIN CAPITAL LETTER R,553,5,"2017,2018,2019,2022,2023",42,501,2,1,7
klv,Latn,klv_Latn,Maskelynes,W,Lu,LATIN CAPITAL LETTER W,539,3,"2017,2018,2023",5,533,0,0,1
klv,Latn,klv_Latn,Maskelynes,–,Pd,EN DASH,496,2,"2017,2018",47,449,0,0,0
klv,Latn,klv_Latn,Maskelynes,▼,So,BLACK DOWN-POINTING TRIANGLE,492,1,2018,0,492,0,0,0
klv,Latn,klv_Latn,Maskelynes,+,Sm,PLUS SIGN,410,1,2018,0,410,0,0,0
klv,Latn,klv_Latn,Maskelynes,Ŋ,Lu,LATIN CAPITAL LETTER ENG,291,4,"2017,2018,2019,2023",5,281,2,0,3
klv,Latn,klv_Latn,Maskelynes,q,Ll,LATIN SMALL LETTER Q,233,1,2018,0,233,0,0,0
klv,Latn,klv_Latn,Maskelynes,©,So,COPYRIGHT SIGN,231,1,2018,0,231,0,0,0
klv,Latn,klv_Latn,Maskelynes,&,Po,AMPERSAND,218,1,2018,0,218,0,0,0
klv,Latn,klv_Latn,Maskelynes,j,Ll,LATIN SMALL LETTER J,205,4,"2017,2018,2019,2023",19,179,3,0,4
klv,Latn,klv_Latn,Maskelynes,],Pe,RIGHT SQUARE BRACKET,184,2,"2017,2018",181,3,0,0,0
klv,Latn,klv_Latn,Maskelynes,[,Ps,LEFT SQUARE BRACKET,184,2,"2017,2018",181,3,0,0,0
klv,Latn,klv_Latn,Maskelynes,`,Sk,GRAVE ACCENT,143,1,2018,0,143,0,0,0
klv,Latn,klv_Latn,Maskelynes,—,Pd,EM DASH,106,1,2018,0,106,0,0,0
klv,Latn,klv_Latn,Maskelynes,O,Lu,LATIN CAPITAL LETTER O,79,3,"2017,2018,2023",16,62,0,0,1
klv,Latn,klv_Latn,Maskelynes,/,Po,SOLIDUS,24,1,2017,24,0,0,0,0
klv,Latn,klv_Latn,Maskelynes,†,Po,DAGGER,19,2,"2017,2023",14,0,0,0,5
klv,Latn,klv_Latn,Maskelynes,Ṽ,Lu,LATIN CAPITAL LETTER V WITH TILDE,19,1,2018,0,19,0,0,0
klv,Latn,klv_Latn,Maskelynes,#,Po,NUMBER SIGN,16,1,2019,0,0,16,0,0
klv,Latn,klv_Latn,Maskelynes,‡,Po,DOUBLE DAGGER,9,2,"2017,2023",6,0,0,0,3
klv,Latn,klv_Latn,Maskelynes,§,Po,SECTION SIGN,7,2,"2017,2023",4,0,0,0,3
klv,Latn,klv_Latn,Maskelynes,z,Ll,LATIN SMALL LETTER Z,3,2,"2017,2018",1,2,0,0,0
klv,Latn,klv_Latn,Maskelynes,_,Pc,LOW LINE,1,1,2017,1,0,0,0,0
