iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
mca,Latn,mca_Latn,Maca, ,Zs,SPACE,130128,4,"2018,2019,2021,2022",644,99282,13766,16436
mca,Latn,mca_Latn,Maca,i,Ll,LATIN SMALL LETTER I,95836,4,"2018,2019,2021,2022",377,71224,10894,13341
mca,Latn,mca_Latn,Maca,',Po,APOSTROPHE,94783,4,"2018,2019,2021,2022",435,71328,10153,12867
mca,Latn,mca_Latn,Maca,e,Ll,LATIN SMALL LETTER E,87575,4,"2018,2019,2021,2022",202,66087,9539,11747
mca,Latn,mca_Latn,Maca,a,Ll,LATIN SMALL LETTER A,81863,4,"2018,2019,2021,2022",528,63078,8415,9842
mca,Latn,mca_Latn,Maca,n,Ll,LATIN SMALL LETTER N,41992,4,"2018,2019,2021,2022",105,31029,4882,5976
mca,Latn,mca_Latn,Maca,t,Ll,LATIN SMALL LETTER T,41816,4,"2018,2019,2021,2022",116,30503,5146,6051
mca,Latn,mca_Latn,Maca,j,Ll,LATIN SMALL LETTER J,34124,4,"2018,2019,2021,2022",69,25755,3626,4674
mca,Latn,mca_Latn,Maca,k,Ll,LATIN SMALL LETTER K,31072,4,"2018,2019,2021,2022",108,23865,3139,3960
mca,Latn,mca_Latn,Maca,s,Ll,LATIN SMALL LETTER S,27940,4,"2018,2019,2021,2022",142,20950,3199,3649
mca,Latn,mca_Latn,Maca,h,Ll,LATIN SMALL LETTER H,26454,4,"2018,2019,2021,2022",50,19976,2970,3458
mca,Latn,mca_Latn,Maca,q,Ll,LATIN SMALL LETTER Q,26206,4,"2018,2019,2021,2022",139,19865,2713,3489
mca,Latn,mca_Latn,Maca,u,Ll,LATIN SMALL LETTER U,24989,4,"2018,2019,2021,2022",51,18430,2825,3683
mca,Latn,mca_Latn,Maca,ƚ,Ll,LATIN SMALL LETTER L WITH BAR,22335,4,"2018,2019,2021,2022",137,15977,2591,3630
mca,Latn,mca_Latn,Maca,y,Ll,LATIN SMALL LETTER Y,20812,4,"2018,2019,2021,2022",36,15622,2301,2853
