iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ubu,Latn,ubu_Latn,Umbu-Ungu, ,Zs,SPACE,1167499,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",264464,13167,6036,7130,826813,13254,11359,611,18611,4670,1384
ubu,Latn,ubu_Latn,Umbu-Ungu,i,Ll,LATIN SMALL LETTER I,645600,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",153605,7706,3383,4110,448301,7385,6314,375,10932,2599,890
ubu,Latn,ubu_Latn,Umbu-Ungu,n,Ll,LATIN SMALL LETTER N,639402,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",152604,7788,3523,4050,444397,7226,6346,358,10016,2312,782
ubu,Latn,ubu_Latn,Umbu-Ungu,o,Ll,LATIN SMALL LETTER O,634146,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",158094,7629,3633,4678,432108,8247,6495,310,9724,2556,672
ubu,Latn,ubu_Latn,Umbu-Ungu,e,Ll,LATIN SMALL LETTER E,618927,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",112154,5372,2523,2905,470242,5548,6143,387,10341,2455,857
ubu,Latn,ubu_Latn,Umbu-Ungu,a,Ll,LATIN SMALL LETTER A,588975,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",158552,7821,3714,4024,389559,8041,5639,253,8477,2199,696
ubu,Latn,ubu_Latn,Umbu-Ungu,u,Ll,LATIN SMALL LETTER U,503042,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",124739,6437,2939,3756,342493,6066,5157,294,8359,2168,634
ubu,Latn,ubu_Latn,Umbu-Ungu,m,Ll,LATIN SMALL LETTER M,491062,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",120955,5902,2916,3578,335591,6137,4950,237,7981,2218,597
ubu,Latn,ubu_Latn,Umbu-Ungu,l,Ll,LATIN SMALL LETTER L,435855,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",107879,5281,2554,3163,297617,5404,4417,264,7102,1707,467
ubu,Latn,ubu_Latn,Umbu-Ungu,k,Ll,LATIN SMALL LETTER K,289678,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",74805,3547,1625,1865,195458,3261,2757,166,4650,1230,314
ubu,Latn,ubu_Latn,Umbu-Ungu,p,Ll,LATIN SMALL LETTER P,229763,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",56206,3007,1206,1636,156455,3122,2529,149,4170,1063,220
ubu,Latn,ubu_Latn,Umbu-Ungu,g,Ll,LATIN SMALL LETTER G,168340,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",41836,1938,925,991,115499,1994,1554,98,2674,598,233
ubu,Latn,ubu_Latn,Umbu-Ungu,s,Ll,LATIN SMALL LETTER S,157695,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",37239,1757,814,972,111495,1939,1167,51,1738,350,173
ubu,Latn,ubu_Latn,Umbu-Ungu,r,Ll,LATIN SMALL LETTER R,142448,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",27077,1318,545,685,108129,1320,1004,37,1637,516,180
ubu,Latn,ubu_Latn,Umbu-Ungu,b,Ll,LATIN SMALL LETTER B,123759,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",29429,1459,731,830,86378,1334,1175,37,1737,520,129
ubu,Latn,ubu_Latn,Umbu-Ungu,t,Ll,LATIN SMALL LETTER T,116827,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",14922,692,276,291,96009,783,1042,89,2084,511,128
ubu,Latn,ubu_Latn,Umbu-Ungu,d,Ll,LATIN SMALL LETTER D,109777,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24650,1231,518,644,78456,1311,1087,35,1384,343,118
ubu,Latn,ubu_Latn,Umbu-Ungu,.,Po,FULL STOP,90567,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21444,1150,493,635,62852,1077,945,53,1508,333,77
ubu,Latn,ubu_Latn,Umbu-Ungu,y,Ll,LATIN SMALL LETTER Y,86876,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20977,1087,574,579,60326,848,834,24,1192,326,109
ubu,Latn,ubu_Latn,Umbu-Ungu,Y,Lu,LATIN CAPITAL LETTER Y,41600,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",10101,507,270,298,28452,570,461,17,667,140,117
ubu,Latn,ubu_Latn,Umbu-Ungu,w,Ll,LATIN SMALL LETTER W,38330,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8506,345,178,146,27971,396,290,13,351,106,28
ubu,Latn,ubu_Latn,Umbu-Ungu,-,Pd,HYPHEN-MINUS,37437,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",16738,836,418,569,17478,866,381,0,116,8,27
ubu,Latn,ubu_Latn,Umbu-Ungu,",",Po,COMMA,33904,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7424,314,160,201,24157,497,292,19,667,136,37
ubu,Latn,ubu_Latn,Umbu-Ungu,P,Lu,LATIN CAPITAL LETTER P,30130,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",6551,312,157,168,21220,547,383,9,609,109,65
ubu,Latn,ubu_Latn,Umbu-Ungu,h,Ll,LATIN SMALL LETTER H,24579,4,"2013,2016,2017,2018",110,0,5,5,24459,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,’,Pf,RIGHT SINGLE QUOTATION MARK,22573,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5547,244,123,160,15219,342,300,17,507,98,16
ubu,Latn,ubu_Latn,Umbu-Ungu,K,Lu,LATIN CAPITAL LETTER K,22427,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4302,197,78,122,16534,371,261,9,409,73,71
ubu,Latn,ubu_Latn,Umbu-Ungu,‘,Pi,LEFT SINGLE QUOTATION MARK,22389,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5516,245,121,152,15083,341,296,18,504,98,15
ubu,Latn,ubu_Latn,Umbu-Ungu,1,Nd,DIGIT ONE,18702,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3096,164,71,98,13999,419,285,11,431,97,31
ubu,Latn,ubu_Latn,Umbu-Ungu,“,Pi,LEFT DOUBLE QUOTATION MARK,18497,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4576,324,114,126,12742,143,167,8,239,26,32
ubu,Latn,ubu_Latn,Umbu-Ungu,A,Lu,LATIN CAPITAL LETTER A,18246,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4760,219,98,108,12286,222,196,15,256,61,25
ubu,Latn,ubu_Latn,Umbu-Ungu,j,Ll,LATIN SMALL LETTER J,18070,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3023,123,43,75,13687,145,153,23,644,129,25
ubu,Latn,ubu_Latn,Umbu-Ungu,N,Lu,LATIN CAPITAL LETTER N,17950,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2728,194,54,95,14151,176,236,5,237,41,33
ubu,Latn,ubu_Latn,Umbu-Ungu,”,Pf,RIGHT DOUBLE QUOTATION MARK,17452,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4402,293,102,126,11922,143,164,8,237,25,30
ubu,Latn,ubu_Latn,Umbu-Ungu,S,Lu,LATIN CAPITAL LETTER S,13883,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",2053,104,50,59,11120,195,100,0,107,21,74
ubu,Latn,ubu_Latn,Umbu-Ungu,:,Po,COLON,13782,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2629,181,65,64,10142,229,170,6,233,42,21
ubu,Latn,ubu_Latn,Umbu-Ungu,T,Lu,LATIN CAPITAL LETTER T,13199,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",531,52,13,12,12131,135,108,3,187,7,20
ubu,Latn,ubu_Latn,Umbu-Ungu,E,Lu,LATIN CAPITAL LETTER E,12141,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",579,59,4,6,11183,39,116,11,125,14,5
ubu,Latn,ubu_Latn,Umbu-Ungu,M,Lu,LATIN CAPITAL LETTER M,11873,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",2379,153,86,100,8502,199,179,0,172,55,48
ubu,Latn,ubu_Latn,Umbu-Ungu,2,Nd,DIGIT TWO,11660,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2266,109,61,53,8568,178,155,2,225,26,17
ubu,Latn,ubu_Latn,Umbu-Ungu,⸤,Ps,BOTTOM LEFT HALF BRACKET,11546,7,"2018,2019,2020,2021,2022,2023,2024",0,0,0,0,10939,199,141,7,195,46,19
ubu,Latn,ubu_Latn,Umbu-Ungu,⸥,Pe,BOTTOM RIGHT HALF BRACKET,11544,7,"2018,2019,2020,2021,2022,2023,2024",0,0,0,0,10936,199,141,7,196,46,19
ubu,Latn,ubu_Latn,Umbu-Ungu,c,Ll,LATIN SMALL LETTER C,10949,2,"2013,2018",27,0,0,0,10922,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,O,Lu,LATIN CAPITAL LETTER O,9429,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2864,140,62,90,5718,169,173,4,163,30,16
ubu,Latn,ubu_Latn,Umbu-Ungu,U,Lu,LATIN CAPITAL LETTER U,9365,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1138,61,10,29,7703,152,139,4,95,15,19
ubu,Latn,ubu_Latn,Umbu-Ungu,á,Ll,LATIN SMALL LETTER A WITH ACUTE,8158,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3180,173,74,90,4070,257,100,5,163,43,3
ubu,Latn,ubu_Latn,Umbu-Ungu,3,Nd,DIGIT THREE,7660,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1622,94,51,31,5544,98,79,2,111,17,11
ubu,Latn,ubu_Latn,Umbu-Ungu,J,Lu,LATIN CAPITAL LETTER J,7525,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",1395,68,34,28,5695,88,87,0,99,12,19
ubu,Latn,ubu_Latn,Umbu-Ungu,I,Lu,LATIN CAPITAL LETTER I,7478,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1050,90,15,17,6023,72,84,2,93,23,9
ubu,Latn,ubu_Latn,Umbu-Ungu,V,Lu,LATIN CAPITAL LETTER V,7155,2,"2013,2018",29,0,0,0,7126,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,',Po,APOSTROPHE,6735,2,"2013,2018",1,0,0,0,6734,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,é,Ll,LATIN SMALL LETTER E WITH ACUTE,6385,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2076,92,73,53,3869,87,49,3,50,30,3
ubu,Latn,ubu_Latn,Umbu-Ungu,f,Ll,LATIN SMALL LETTER F,5937,2,"2013,2018",27,0,0,0,5910,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,L,Lu,LATIN CAPITAL LETTER L,5799,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",936,46,33,28,4459,84,86,0,97,8,22
ubu,Latn,ubu_Latn,Umbu-Ungu,v,Ll,LATIN SMALL LETTER V,5690,2,"2013,2018",27,0,0,0,5663,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,4,Nd,DIGIT FOUR,5642,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1155,85,24,31,4099,68,63,2,93,17,5
ubu,Latn,ubu_Latn,Umbu-Ungu,*,Po,ASTERISK,5218,6,"2018,2020,2021,2022,2023,2024",0,0,0,0,4812,0,20,8,286,77,15
ubu,Latn,ubu_Latn,Umbu-Ungu,?,Po,QUESTION MARK,4454,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1096,71,27,26,3124,20,47,1,23,11,8
ubu,Latn,ubu_Latn,Umbu-Ungu,5,Nd,DIGIT FIVE,4431,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",892,67,17,25,3178,83,60,2,82,17,8
ubu,Latn,ubu_Latn,Umbu-Ungu,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,4307,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",2002,123,35,69,1881,124,21,0,34,11,7
ubu,Latn,ubu_Latn,Umbu-Ungu,▼,So,BLACK DOWN-POINTING TRIANGLE,4296,1,2018,0,0,0,0,4296,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,í,Ll,LATIN SMALL LETTER I WITH ACUTE,4202,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1418,65,37,33,2496,33,20,3,81,13,3
ubu,Latn,ubu_Latn,Umbu-Ungu,x,Ll,LATIN SMALL LETTER X,3970,2,"2013,2018",1,0,0,0,3969,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,8,Nd,DIGIT EIGHT,3849,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",690,44,16,18,2897,51,41,2,71,13,6
ubu,Latn,ubu_Latn,Umbu-Ungu,G,Lu,LATIN CAPITAL LETTER G,3808,9,"2013,2014,2016,2017,2018,2019,2020,2022,2024",262,3,3,14,3452,25,20,0,25,0,4
ubu,Latn,ubu_Latn,Umbu-Ungu,],Pe,RIGHT SQUARE BRACKET,3756,5,"2013,2014,2016,2017,2020",3457,155,72,67,0,0,5,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,[,Ps,LEFT SQUARE BRACKET,3755,5,"2013,2014,2016,2017,2020",3456,155,72,67,0,0,5,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,6,Nd,DIGIT SIX,3721,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",770,40,17,18,2687,67,37,2,65,13,5
ubu,Latn,ubu_Latn,Umbu-Ungu,0,Nd,DIGIT ZERO,3548,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",608,41,16,17,2698,53,36,1,59,15,4
ubu,Latn,ubu_Latn,Umbu-Ungu,H,Lu,LATIN CAPITAL LETTER H,3542,1,2018,0,0,0,0,3542,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,W,Lu,LATIN CAPITAL LETTER W,3352,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",472,21,11,9,2765,18,14,0,20,10,12
ubu,Latn,ubu_Latn,Umbu-Ungu,7,Nd,DIGIT SEVEN,3345,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",708,39,16,19,2355,60,51,2,76,14,5
ubu,Latn,ubu_Latn,Umbu-Ungu,9,Nd,DIGIT NINE,2952,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",613,37,16,18,2101,53,35,1,57,13,8
ubu,Latn,ubu_Latn,Umbu-Ungu,B,Lu,LATIN CAPITAL LETTER B,2860,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",261,11,3,9,2504,19,19,0,25,4,5
ubu,Latn,ubu_Latn,Umbu-Ungu,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,2845,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",1407,81,40,62,1163,59,21,0,10,1,1
ubu,Latn,ubu_Latn,Umbu-Ungu,D,Lu,LATIN CAPITAL LETTER D,2063,9,"2013,2014,2016,2017,2018,2019,2020,2022,2024",193,10,11,2,1808,4,19,0,15,0,1
ubu,Latn,ubu_Latn,Umbu-Ungu,!,Po,EXCLAMATION MARK,1995,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",370,28,8,12,1481,11,22,2,47,12,2
ubu,Latn,ubu_Latn,Umbu-Ungu,C,Lu,LATIN CAPITAL LETTER C,1904,3,"2016,2017,2018",0,0,5,3,1896,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,R,Lu,LATIN CAPITAL LETTER R,1799,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",323,30,2,2,1347,17,25,0,45,6,2
ubu,Latn,ubu_Latn,Umbu-Ungu,;,Po,SEMICOLON,1503,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",409,17,8,8,970,20,44,0,16,11,0
ubu,Latn,ubu_Latn,Umbu-Ungu,),Pe,RIGHT PARENTHESIS,1287,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",71,2,3,5,1102,25,20,0,38,6,15
ubu,Latn,ubu_Latn,Umbu-Ungu,(,Ps,LEFT PARENTHESIS,1287,10,"2013,2014,2016,2017,2018,2019,2020,2022,2023,2024",71,2,3,5,1102,25,20,0,38,6,15
ubu,Latn,ubu_Latn,Umbu-Ungu,F,Lu,LATIN CAPITAL LETTER F,641,3,"2013,2014,2018",27,12,0,0,602,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,©,So,COPYRIGHT SIGN,602,1,2018,0,0,0,0,602,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,`,Sk,GRAVE ACCENT,602,1,2018,0,0,0,0,602,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,q,Ll,LATIN SMALL LETTER Q,602,1,2018,0,0,0,0,602,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,&,Po,AMPERSAND,553,1,2018,0,0,0,0,553,0,0,0,0,0,0
ubu,Latn,ubu_Latn,Umbu-Ungu,—,Pd,EM DASH,106,3,"2018,2019,2020",0,0,0,0,92,12,2,0,0,0,0
