iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
gul,Latn,gul_Latn,Sea Island Creole English, ,Zs,SPACE,240810,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",360,2714,212,33014,22556,128846,3538,12422,37148
gul,Latn,gul_Latn,Sea Island Creole English,e,Ll,LATIN SMALL LETTER E,121251,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",145,1317,91,15544,10573,66744,1754,5957,19126
gul,Latn,gul_Latn,Sea Island Creole English,a,Ll,LATIN SMALL LETTER A,96498,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",189,960,83,13782,8829,50980,1396,5150,15129
gul,Latn,gul_Latn,Sea Island Creole English,o,Ll,LATIN SMALL LETTER O,70106,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",116,664,69,10691,6911,36567,981,3599,10508
gul,Latn,gul_Latn,Sea Island Creole English,n,Ll,LATIN SMALL LETTER N,64320,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",110,654,56,9223,5843,34405,917,3247,9865
gul,Latn,gul_Latn,Sea Island Creole English,d,Ll,LATIN SMALL LETTER D,57566,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",68,593,48,7947,5582,30510,863,3091,8864
gul,Latn,gul_Latn,Sea Island Creole English,t,Ll,LATIN SMALL LETTER T,40840,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",37,394,39,5860,3944,21736,624,2196,6010
gul,Latn,gul_Latn,Sea Island Creole English,i,Ll,LATIN SMALL LETTER I,36669,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",56,397,43,5420,3922,18987,518,1880,5446
gul,Latn,gul_Latn,Sea Island Creole English,l,Ll,LATIN SMALL LETTER L,33458,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",43,426,26,4543,3087,18127,507,1581,5118
gul,Latn,gul_Latn,Sea Island Creole English,s,Ll,LATIN SMALL LETTER S,32757,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",38,344,20,4460,3238,17079,538,1745,5295
gul,Latn,gul_Latn,Sea Island Creole English,w,Ll,LATIN SMALL LETTER W,29166,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",35,263,23,4499,3203,15200,425,1444,4074
gul,Latn,gul_Latn,Sea Island Creole English,m,Ll,LATIN SMALL LETTER M,25803,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",48,306,17,3347,2186,13849,345,1478,4227
gul,Latn,gul_Latn,Sea Island Creole English,b,Ll,LATIN SMALL LETTER B,23096,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",32,316,19,3106,2196,12886,286,1099,3156
gul,Latn,gul_Latn,Sea Island Creole English,y,Ll,LATIN SMALL LETTER Y,21678,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",23,279,18,2905,1903,11258,349,1164,3779
gul,Latn,gul_Latn,Sea Island Creole English,u,Ll,LATIN SMALL LETTER U,20156,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",19,362,21,2697,1840,10534,319,1170,3194
gul,Latn,gul_Latn,Sea Island Creole English,h,Ll,LATIN SMALL LETTER H,19561,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",29,490,19,2753,1913,9948,321,1125,2963
gul,Latn,gul_Latn,Sea Island Creole English,p,Ll,LATIN SMALL LETTER P,18620,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",10,146,18,2437,1781,10263,298,939,2728
gul,Latn,gul_Latn,Sea Island Creole English,g,Ll,LATIN SMALL LETTER G,16600,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",22,193,25,2325,1545,8753,184,793,2760
gul,Latn,gul_Latn,Sea Island Creole English,f,Ll,LATIN SMALL LETTER F,16274,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",33,146,7,2361,1591,8476,243,932,2485
gul,Latn,gul_Latn,Sea Island Creole English,r,Ll,LATIN SMALL LETTER R,15939,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",14,196,15,2347,1661,8329,229,841,2307
gul,Latn,gul_Latn,Sea Island Creole English,.,Po,FULL STOP,13417,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",23,127,13,1988,1215,7291,199,713,1848
gul,Latn,gul_Latn,Sea Island Creole English,",",Po,COMMA,13178,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",19,205,10,1840,1369,6555,210,702,2268
gul,Latn,gul_Latn,Sea Island Creole English,c,Ll,LATIN SMALL LETTER C,11375,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",18,407,7,1475,979,6011,171,505,1802
gul,Latn,gul_Latn,Sea Island Creole English,k,Ll,LATIN SMALL LETTER K,10813,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",13,200,6,1538,1106,5564,155,547,1684
gul,Latn,gul_Latn,Sea Island Creole English,A,Lu,LATIN CAPITAL LETTER A,5331,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",16,50,9,629,491,2985,87,331,733
gul,Latn,gul_Latn,Sea Island Creole English,G,Lu,LATIN CAPITAL LETTER G,5087,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",2,52,3,866,714,2528,91,245,586
gul,Latn,gul_Latn,Sea Island Creole English,D,Lu,LATIN CAPITAL LETTER D,4078,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",4,40,2,396,233,2440,46,162,755
gul,Latn,gul_Latn,Sea Island Creole English,1,Nd,DIGIT ONE,3724,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",1,27,1,507,298,1844,63,152,831
gul,Latn,gul_Latn,Sea Island Creole English,J,Lu,LATIN CAPITAL LETTER J,3255,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",1,48,1,290,224,1693,62,183,753
gul,Latn,gul_Latn,Sea Island Creole English,C,Lu,LATIN CAPITAL LETTER C,2569,8,"2014,2016,2017,2018,2019,2020,2021,2023",0,18,1,497,325,1215,49,212,252
gul,Latn,gul_Latn,Sea Island Creole English,2,Nd,DIGIT TWO,2353,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",1,21,1,238,210,1100,39,81,662
gul,Latn,gul_Latn,Sea Island Creole English,S,Lu,LATIN CAPITAL LETTER S,2265,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",3,26,1,280,233,1260,54,81,327
gul,Latn,gul_Latn,Sea Island Creole English,E,Lu,LATIN CAPITAL LETTER E,1978,8,"2013,2014,2017,2018,2019,2020,2021,2023",3,32,0,236,147,1095,21,122,322
gul,Latn,gul_Latn,Sea Island Creole English,L,Lu,LATIN CAPITAL LETTER L,1819,7,"2014,2017,2018,2019,2020,2021,2023",0,32,0,267,185,903,28,73,331
gul,Latn,gul_Latn,Sea Island Creole English,j,Ll,LATIN SMALL LETTER J,1622,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",5,11,1,239,185,844,22,100,215
gul,Latn,gul_Latn,Sea Island Creole English,W,Lu,LATIN CAPITAL LETTER W,1566,8,"2013,2014,2017,2018,2019,2020,2021,2023",2,30,0,202,120,802,24,71,315
gul,Latn,gul_Latn,Sea Island Creole English,3,Nd,DIGIT THREE,1447,7,"2014,2017,2018,2019,2020,2021,2023",0,18,0,114,107,705,23,52,428
gul,Latn,gul_Latn,Sea Island Creole English,“,Pi,LEFT DOUBLE QUOTATION MARK,1404,8,"2013,2014,2017,2018,2019,2020,2021,2023",2,39,0,79,105,739,22,12,406
gul,Latn,gul_Latn,Sea Island Creole English,P,Lu,LATIN CAPITAL LETTER P,1385,8,"2014,2016,2017,2018,2019,2020,2021,2023",0,21,2,79,53,921,19,60,230
gul,Latn,gul_Latn,Sea Island Creole English,M,Lu,LATIN CAPITAL LETTER M,1351,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",1,15,4,170,105,591,31,48,386
gul,Latn,gul_Latn,Sea Island Creole English,B,Lu,LATIN CAPITAL LETTER B,1321,7,"2014,2017,2018,2019,2020,2021,2023",0,12,0,199,125,653,22,64,246
gul,Latn,gul_Latn,Sea Island Creole English,”,Pf,RIGHT DOUBLE QUOTATION MARK,1238,7,"2014,2017,2018,2019,2020,2021,2023",0,37,0,75,104,672,22,12,316
gul,Latn,gul_Latn,Sea Island Creole English,4,Nd,DIGIT FOUR,1089,8,"2014,2016,2017,2018,2019,2020,2021,2023",0,19,1,105,64,538,17,36,309
gul,Latn,gul_Latn,Sea Island Creole English,O,Lu,LATIN CAPITAL LETTER O,932,9,"2013,2014,2016,2017,2018,2019,2020,2021,2023",7,6,1,133,95,429,13,37,211
gul,Latn,gul_Latn,Sea Island Creole English,!,Po,EXCLAMATION MARK,865,7,"2014,2017,2018,2019,2020,2021,2023",0,19,0,61,84,445,8,26,222
