iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
rap,Latn,rap_Latn,Rapanui, ,Zs,SPACE,40924,6,"2017,2018,2019,2020,2022,2023",34876,383,2328,1427,238,1672
rap,Latn,rap_Latn,Rapanui,a,Ll,LATIN SMALL LETTER A,23883,6,"2017,2018,2019,2020,2022,2023",20159,231,1457,907,154,975
rap,Latn,rap_Latn,Rapanui,e,Ll,LATIN SMALL LETTER E,15124,6,"2017,2018,2019,2020,2022,2023",12729,131,1012,585,84,583
rap,Latn,rap_Latn,Rapanui,t,Ll,LATIN SMALL LETTER T,10871,6,"2017,2018,2019,2020,2022,2023",9117,120,634,417,71,512
rap,Latn,rap_Latn,Rapanui,i,Ll,LATIN SMALL LETTER I,10367,6,"2017,2018,2019,2020,2022,2023",8713,87,693,376,88,410
rap,Latn,rap_Latn,Rapanui,o,Ll,LATIN SMALL LETTER O,9745,6,"2017,2018,2019,2020,2022,2023",8148,97,724,341,73,362
rap,Latn,rap_Latn,Rapanui,r,Ll,LATIN SMALL LETTER R,6692,6,"2017,2018,2019,2020,2022,2023",5635,48,489,209,43,268
rap,Latn,rap_Latn,Rapanui,h,Ll,LATIN SMALL LETTER H,6070,6,"2017,2018,2019,2020,2022,2023",5244,76,220,247,51,232
rap,Latn,rap_Latn,Rapanui,u,Ll,LATIN SMALL LETTER U,5885,6,"2017,2018,2019,2020,2022,2023",4938,69,280,248,31,319
rap,Latn,rap_Latn,Rapanui,ˈ,Lm,MODIFIER LETTER VERTICAL LINE,4968,2,"2017,2018",4916,52,0,0,0,0
rap,Latn,rap_Latn,Rapanui,k,Ll,LATIN SMALL LETTER K,4913,6,"2017,2018,2019,2020,2022,2023",4217,43,166,150,48,289
rap,Latn,rap_Latn,Rapanui,n,Ll,LATIN SMALL LETTER N,4165,6,"2017,2018,2019,2020,2022,2023",3387,48,391,171,21,147
rap,Latn,rap_Latn,Rapanui,m,Ll,LATIN SMALL LETTER M,3758,6,"2017,2018,2019,2020,2022,2023",3062,35,318,175,14,154
rap,Latn,rap_Latn,Rapanui,ŋ,Ll,LATIN SMALL LETTER ENG,2828,5,"2017,2018,2019,2020,2023",2535,35,112,62,0,84
rap,Latn,rap_Latn,Rapanui,ā,Ll,LATIN SMALL LETTER A WITH MACRON,2583,6,"2017,2018,2019,2020,2022,2023",2266,26,143,72,2,74
rap,Latn,rap_Latn,Rapanui,p,Ll,LATIN SMALL LETTER P,2417,6,"2017,2018,2019,2020,2022,2023",1999,35,188,84,27,84
rap,Latn,rap_Latn,Rapanui,.,Po,FULL STOP,1905,6,"2017,2018,2019,2020,2022,2023",1681,14,61,67,12,70
rap,Latn,rap_Latn,Rapanui,',Po,APOSTROPHE,1618,3,"2017,2020,2022",1524,0,0,76,18,0
rap,Latn,rap_Latn,Rapanui,",",Po,COMMA,1576,6,"2017,2018,2019,2020,2022,2023",1340,4,130,29,4,69
rap,Latn,rap_Latn,Rapanui,v,Ll,LATIN SMALL LETTER V,1106,6,"2017,2018,2019,2020,2022,2023",869,10,139,41,13,34
rap,Latn,rap_Latn,Rapanui,A,Lu,LATIN CAPITAL LETTER A,1050,6,"2017,2018,2019,2020,2022,2023",926,12,45,35,1,31
rap,Latn,rap_Latn,Rapanui,ī,Ll,LATIN SMALL LETTER I WITH MACRON,1045,5,"2017,2018,2019,2020,2023",942,15,33,19,0,36
rap,Latn,rap_Latn,Rapanui,I,Lu,LATIN CAPITAL LETTER I,1017,6,"2017,2018,2019,2020,2022,2023",932,13,17,36,8,11
rap,Latn,rap_Latn,Rapanui,ō,Ll,LATIN SMALL LETTER O WITH MACRON,982,6,"2017,2018,2019,2020,2022,2023",821,5,45,15,1,95
