iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mwq,Latn,mwq_Latn,Mün Chin, ,Zs,SPACE,396780,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",287345,7620,3745,232,4193,7925,4600,10101,70565,454
mwq,Latn,mwq_Latn,Mün Chin,a,Ll,LATIN SMALL LETTER A,233490,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",157329,4119,2070,114,1985,3846,2307,4793,56536,391
mwq,Latn,mwq_Latn,Mün Chin,i,Ll,LATIN SMALL LETTER I,156043,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",112865,2952,1560,88,1641,2959,1892,3847,28084,155
mwq,Latn,mwq_Latn,Mün Chin,n,Ll,LATIN SMALL LETTER N,146902,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",101367,2697,1310,79,1390,2573,1486,3257,32531,212
mwq,Latn,mwq_Latn,Mün Chin,h,Ll,LATIN SMALL LETTER H,138946,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",99805,2658,1386,65,1494,2875,1764,3673,25054,172
mwq,Latn,mwq_Latn,Mün Chin,k,Ll,LATIN SMALL LETTER K,91343,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",57629,1559,899,44,749,1370,911,2132,25863,187
mwq,Latn,mwq_Latn,Mün Chin,g,Ll,LATIN SMALL LETTER G,83404,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",60996,1626,766,47,989,1859,1014,2178,13850,79
mwq,Latn,mwq_Latn,Mün Chin,u,Ll,LATIN SMALL LETTER U,81498,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",62970,1700,816,47,869,1563,833,1856,10777,67
mwq,Latn,mwq_Latn,Mün Chin,m,Ll,LATIN SMALL LETTER M,62496,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",39295,978,601,28,483,946,622,1268,18208,67
mwq,Latn,mwq_Latn,Mün Chin,e,Ll,LATIN SMALL LETTER E,54590,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",36390,1026,398,29,530,1041,493,1409,13179,95
mwq,Latn,mwq_Latn,Mün Chin,c,Ll,LATIN SMALL LETTER C,54381,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",42473,1249,562,20,547,1190,676,1406,6217,41
mwq,Latn,mwq_Latn,Mün Chin,t,Ll,LATIN SMALL LETTER T,42118,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",28323,720,331,37,533,977,515,1249,9366,67
mwq,Latn,mwq_Latn,Mün Chin,w,Ll,LATIN SMALL LETTER W,36721,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",25526,694,284,14,233,410,193,362,8947,58
mwq,Latn,mwq_Latn,Mün Chin,p,Ll,LATIN SMALL LETTER P,31536,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",21721,556,250,19,349,567,380,850,6793,51
mwq,Latn,mwq_Latn,Mün Chin,l,Ll,LATIN SMALL LETTER L,22748,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",13636,347,157,16,262,635,335,700,6599,61
mwq,Latn,mwq_Latn,Mün Chin,s,Ll,LATIN SMALL LETTER S,21201,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",14039,398,139,6,195,432,225,548,5175,44
mwq,Latn,mwq_Latn,Mün Chin,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,20652,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",9967,236,119,2,127,239,153,325,9411,73
mwq,Latn,mwq_Latn,Mün Chin,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,20081,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",14135,387,234,12,125,321,190,415,4229,33
mwq,Latn,mwq_Latn,Mün Chin,",",Po,COMMA,19573,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",14615,441,166,1,110,126,107,306,3684,17
mwq,Latn,mwq_Latn,Mün Chin,.,Po,FULL STOP,16272,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",10629,292,139,16,177,393,212,349,4038,27
mwq,Latn,mwq_Latn,Mün Chin,o,Ll,LATIN SMALL LETTER O,15107,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",10780,292,116,14,443,874,425,1176,982,5
mwq,Latn,mwq_Latn,Mün Chin,',Po,APOSTROPHE,15098,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",12278,276,169,14,43,528,405,939,443,3
mwq,Latn,mwq_Latn,Mün Chin,y,Ll,LATIN SMALL LETTER Y,14747,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",6267,135,135,0,256,513,292,669,6444,36
mwq,Latn,mwq_Latn,Mün Chin,v,Ll,LATIN SMALL LETTER V,10857,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",6597,165,81,3,118,229,152,392,3092,28
mwq,Latn,mwq_Latn,Mün Chin,b,Ll,LATIN SMALL LETTER B,10134,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",7004,183,67,4,133,239,116,333,2038,17
mwq,Latn,mwq_Latn,Mün Chin,K,Lu,LATIN CAPITAL LETTER K,7495,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",5583,147,78,6,58,121,61,45,1385,11
mwq,Latn,mwq_Latn,Mün Chin,d,Ll,LATIN SMALL LETTER D,7370,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",4777,87,47,4,108,191,92,264,1786,14
mwq,Latn,mwq_Latn,Mün Chin,1,Nd,DIGIT ONE,6311,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",3651,133,52,0,165,315,147,349,1486,13
mwq,Latn,mwq_Latn,Mün Chin,A,Lu,LATIN CAPITAL LETTER A,5383,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",2922,81,30,2,89,144,71,117,1919,8
mwq,Latn,mwq_Latn,Mün Chin,r,Ll,LATIN SMALL LETTER R,5210,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",3172,79,31,5,125,318,159,469,843,9
mwq,Latn,mwq_Latn,Mün Chin,C,Lu,LATIN CAPITAL LETTER C,4627,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",3890,120,60,0,48,104,49,98,257,1
mwq,Latn,mwq_Latn,Mün Chin,z,Ll,LATIN SMALL LETTER Z,4493,8,"2013,2014,2016,2019,2020,2021,2022,2023",4156,100,53,0,21,39,44,48,32,0
mwq,Latn,mwq_Latn,Mün Chin,2,Nd,DIGIT TWO,4197,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",2818,81,23,0,50,123,46,121,929,6
mwq,Latn,mwq_Latn,Mün Chin,B,Lu,LATIN CAPITAL LETTER B,3985,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",3092,102,28,0,50,148,57,83,420,5
mwq,Latn,mwq_Latn,Mün Chin,j,Ll,LATIN SMALL LETTER J,3955,5,"2013,2020,2022,2023,2024",37,0,0,0,0,4,0,1,3886,27
mwq,Latn,mwq_Latn,Mün Chin,J,Lu,LATIN CAPITAL LETTER J,3589,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",2819,82,11,0,8,52,5,20,591,1
mwq,Latn,mwq_Latn,Mün Chin,N,Lu,LATIN CAPITAL LETTER N,3446,10,"2013,2014,2016,2017,2019,2020,2021,2022,2023,2024",2369,62,23,1,18,55,45,61,809,3
mwq,Latn,mwq_Latn,Mün Chin,P,Lu,LATIN CAPITAL LETTER P,3257,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",1269,18,10,0,72,124,73,171,1511,9
mwq,Latn,mwq_Latn,Mün Chin,3,Nd,DIGIT THREE,2928,9,"2013,2014,2016,2019,2020,2021,2022,2023,2024",1868,58,13,0,81,128,63,168,547,2
mwq,Latn,mwq_Latn,Mün Chin,“,Pi,LEFT DOUBLE QUOTATION MARK,2566,6,"2013,2014,2016,2020,2022,2023",2039,64,7,0,0,1,0,3,452,0
