iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928), ,Zs,SPACE,55610,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4503,420,1120,19928,2488,16547,2039,345,2732,5488
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ا,Lo,ARABIC LETTER ALEF,26820,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2394,229,599,9552,1112,8208,1016,144,1344,2222
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ی,Lo,ARABIC LETTER FARSI YEH,24452,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",2,0,23,9714,1220,10146,104,113,899,2231
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ر,Lo,ARABIC LETTER REH,20923,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1870,214,437,7328,846,6265,825,125,1126,1887
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),و,Lo,ARABIC LETTER WAW,20236,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1694,213,434,7290,942,6177,775,95,972,1644
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ل,Lo,ARABIC LETTER LAM,18660,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1412,173,393,7041,859,5693,609,105,850,1525
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ن,Lo,ARABIC LETTER NOON,18182,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1450,162,382,6436,842,5628,599,114,899,1670
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),د,Lo,ARABIC LETTER DAL,15967,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1630,176,335,5678,666,4648,559,80,728,1467
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),م,Lo,ARABIC LETTER MEEM,11665,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",934,112,298,4114,475,3449,520,86,633,1044
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ه,Lo,ARABIC LETTER HEH,9087,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1243,123,358,2160,184,2434,537,29,680,1339
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ب,Lo,ARABIC LETTER BEH,8852,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",802,89,194,2958,323,2741,391,66,511,777
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ت,Lo,ARABIC LETTER TEH,8087,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",554,43,139,3061,293,2308,384,27,454,824
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ي,Lo,ARABIC LETTER YEH,7838,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2165,253,535,2151,205,637,716,52,533,591
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ك,Lo,ARABIC LETTER KAF,7525,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1231,121,225,2556,354,1787,225,34,438,554
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),س,Lo,ARABIC LETTER SEEN,7333,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",557,34,124,2611,293,2273,288,47,361,745
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ق,Lo,ARABIC LETTER QAF,7290,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",767,83,159,2559,322,2191,255,43,369,542
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ە,Lo,ARABIC LETTER AE,6964,7,"2018,2019,2020,2021,2022,2023,2024",0,0,0,3572,471,2652,43,69,146,11
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ش,Lo,ARABIC LETTER SHEEN,4592,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",383,59,128,1529,222,1561,161,18,191,340
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),.,Po,FULL STOP,4503,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",709,22,84,1796,200,1147,159,13,130,243
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ز,Lo,ARABIC LETTER ZAIN,3619,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",359,46,66,1212,195,1023,132,25,257,304
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ى,Lo,ARABIC LETTER ALEF MAKSURA,3360,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1118,60,191,1180,130,178,291,1,197,14
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ڭ,Lo,ARABIC LETTER NG,3130,9,"2013,2016,2018,2019,2020,2021,2022,2023,2024",2,10,0,1212,164,990,146,58,151,397
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),ج,Lo,ARABIC LETTER JEEM,2925,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",290,17,69,1097,123,855,119,22,141,192
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),،,Po,ARABIC COMMA,2555,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",362,21,15,698,101,662,222,19,209,246
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),چ,Lo,ARABIC LETTER TCHEH,2498,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",299,28,70,886,121,766,67,20,83,158
ota,Arab,ota_Arab,Ottoman Turkish (1500-1928),گ,Lo,ARABIC LETTER GAF,2472,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,3,36,1023,154,895,117,31,117,95
