iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency
eto,Latn,eto_Latn,Eton (Cameroon), ,Zs,SPACE,104,1,2018,104
eto,Latn,eto_Latn,Eton (Cameroon),e,Ll,LATIN SMALL LETTER E,64,1,2018,64
eto,Latn,eto_Latn,Eton (Cameroon),a,Ll,LATIN SMALL LETTER A,35,1,2018,35
eto,Latn,eto_Latn,Eton (Cameroon),n,Ll,LATIN SMALL LETTER N,28,1,2018,28
eto,Latn,eto_Latn,Eton (Cameroon),m,Ll,LATIN SMALL LETTER M,24,1,2018,24
eto,Latn,eto_Latn,Eton (Cameroon),i,Ll,LATIN SMALL LETTER I,22,1,2018,22
eto,Latn,eto_Latn,Eton (Cameroon),o,Ll,LATIN SMALL LETTER O,21,1,2018,21
eto,Latn,eto_Latn,Eton (Cameroon),d,Ll,LATIN SMALL LETTER D,19,1,2018,19
eto,Latn,eto_Latn,Eton (Cameroon),b,Ll,LATIN SMALL LETTER B,17,1,2018,17
eto,Latn,eto_Latn,Eton (Cameroon),ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,13,1,2018,13
eto,Latn,eto_Latn,Eton (Cameroon),l,Ll,LATIN SMALL LETTER L,9,1,2018,9
eto,Latn,eto_Latn,Eton (Cameroon),g,Ll,LATIN SMALL LETTER G,9,1,2018,9
eto,Latn,eto_Latn,Eton (Cameroon),t,Ll,LATIN SMALL LETTER T,9,1,2018,9
eto,Latn,eto_Latn,Eton (Cameroon),j,Ll,LATIN SMALL LETTER J,9,1,2018,9
eto,Latn,eto_Latn,Eton (Cameroon),u,Ll,LATIN SMALL LETTER U,8,1,2018,8
eto,Latn,eto_Latn,Eton (Cameroon),s,Ll,LATIN SMALL LETTER S,8,1,2018,8
eto,Latn,eto_Latn,Eton (Cameroon),v,Ll,LATIN SMALL LETTER V,5,1,2018,5
eto,Latn,eto_Latn,Eton (Cameroon),.,Po,FULL STOP,5,1,2018,5
eto,Latn,eto_Latn,Eton (Cameroon),",",Po,COMMA,5,1,2018,5
eto,Latn,eto_Latn,Eton (Cameroon),Z,Lu,LATIN CAPITAL LETTER Z,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),r,Ll,LATIN SMALL LETTER R,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),p,Ll,LATIN SMALL LETTER P,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),ñ,Ll,LATIN SMALL LETTER N WITH TILDE,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),B,Lu,LATIN CAPITAL LETTER B,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),E,Lu,LATIN CAPITAL LETTER E,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),h,Ll,LATIN SMALL LETTER H,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),k,Ll,LATIN SMALL LETTER K,3,1,2018,3
eto,Latn,eto_Latn,Eton (Cameroon),J,Lu,LATIN CAPITAL LETTER J,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),M,Lu,LATIN CAPITAL LETTER M,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),z,Ll,LATIN SMALL LETTER Z,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),K,Lu,LATIN CAPITAL LETTER K,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),y,Ll,LATIN SMALL LETTER Y,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),I,Lu,LATIN CAPITAL LETTER I,2,1,2018,2
eto,Latn,eto_Latn,Eton (Cameroon),N,Lu,LATIN CAPITAL LETTER N,1,1,2018,1
eto,Latn,eto_Latn,Eton (Cameroon),Y,Lu,LATIN CAPITAL LETTER Y,1,1,2018,1
eto,Latn,eto_Latn,Eton (Cameroon),ń,Ll,LATIN SMALL LETTER N WITH ACUTE,1,1,2018,1
eto,Latn,eto_Latn,Eton (Cameroon),é,Ll,LATIN SMALL LETTER E WITH ACUTE,1,1,2018,1
eto,Latn,eto_Latn,Eton (Cameroon),c,Ll,LATIN SMALL LETTER C,1,1,2018,1
eto,Latn,eto_Latn,Eton (Cameroon),W,Lu,LATIN CAPITAL LETTER W,1,1,2018,1
