iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
glk,Arab,glk_Arab,Gilaki, ,Zs,SPACE,5128447,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",33835,231805,127909,343053,795011,703889,642297,507361,609663,341244,647801,144579
glk,Arab,glk_Arab,Gilaki,ا,Lo,ARABIC LETTER ALEF,2717535,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",15324,125020,73073,172022,442122,375374,324136,282201,309297,171808,343442,83716
glk,Arab,glk_Arab,Gilaki,ی,Lo,ARABIC LETTER FARSI YEH,1845568,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9599,85268,45235,124604,257972,260880,222466,190392,218396,126844,245071,58841
glk,Arab,glk_Arab,Gilaki,ر,Lo,ARABIC LETTER REH,1498760,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9136,67452,38736,106565,227604,215698,172892,148334,170220,107797,188317,46009
glk,Arab,glk_Arab,Gilaki,ن,Lo,ARABIC LETTER NOON,1371939,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9875,67617,40098,87004,204314,195208,167569,147259,152801,88507,171121,40566
glk,Arab,glk_Arab,Gilaki,و,Lo,ARABIC LETTER WAW,1225980,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10076,61063,32835,72754,185649,177510,147375,125010,138876,79965,159181,35686
glk,Arab,glk_Arab,Gilaki,ه,Lo,ARABIC LETTER HEH,1203998,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9371,58300,33662,69731,178761,170867,157873,122530,134681,77324,155492,35406
glk,Arab,glk_Arab,Gilaki,د,Lo,ARABIC LETTER DAL,1192194,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8415,56400,32665,78587,185446,167736,143179,125972,130732,83294,143646,36122
glk,Arab,glk_Arab,Gilaki,م,Lo,ARABIC LETTER MEEM,1174988,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7349,47460,25750,68811,172028,167115,149845,124890,138074,84691,153601,35374
glk,Arab,glk_Arab,Gilaki,ت,Lo,ARABIC LETTER TEH,919862,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4605,36519,20744,74753,145694,129837,103809,94256,105062,62040,113912,28631
glk,Arab,glk_Arab,Gilaki,ب,Lo,ARABIC LETTER BEH,871851,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5740,41232,23011,47684,149531,120546,105693,88091,100307,53685,111061,25270
