iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2019_frequency,year_2022_frequency
bex,Latn,bex_Latn,Jur Modo, ,Zs,SPACE,2653,3,"2013,2019,2022",677,533,1443
bex,Latn,bex_Latn,Jur Modo,a,Ll,LATIN SMALL LETTER A,1208,3,"2013,2019,2022",366,321,521
bex,Latn,bex_Latn,Jur Modo,i,Ll,LATIN SMALL LETTER I,785,3,"2013,2019,2022",211,165,409
bex,Latn,bex_Latn,Jur Modo,k,Ll,LATIN SMALL LETTER K,729,3,"2013,2019,2022",169,144,416
bex,Latn,bex_Latn,Jur Modo,ɔ,Ll,LATIN SMALL LETTER OPEN O,607,3,"2013,2019,2022",106,81,420
bex,Latn,bex_Latn,Jur Modo,e,Ll,LATIN SMALL LETTER E,578,3,"2013,2019,2022",148,112,318
bex,Latn,bex_Latn,Jur Modo,n,Ll,LATIN SMALL LETTER N,521,3,"2013,2019,2022",159,132,230
bex,Latn,bex_Latn,Jur Modo,d,Ll,LATIN SMALL LETTER D,497,3,"2013,2019,2022",115,81,301
bex,Latn,bex_Latn,Jur Modo,m,Ll,LATIN SMALL LETTER M,459,3,"2013,2019,2022",108,91,260
bex,Latn,bex_Latn,Jur Modo,b,Ll,LATIN SMALL LETTER B,457,3,"2013,2019,2022",116,96,245
bex,Latn,bex_Latn,Jur Modo,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,455,3,"2013,2019,2022",157,132,166
bex,Latn,bex_Latn,Jur Modo,o,Ll,LATIN SMALL LETTER O,445,3,"2013,2019,2022",130,97,218
bex,Latn,bex_Latn,Jur Modo,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,362,3,"2013,2019,2022",75,59,228
bex,Latn,bex_Latn,Jur Modo,y,Ll,LATIN SMALL LETTER Y,362,3,"2013,2019,2022",104,92,166
bex,Latn,bex_Latn,Jur Modo,t,Ll,LATIN SMALL LETTER T,346,3,"2013,2019,2022",87,57,202
bex,Latn,bex_Latn,Jur Modo,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,308,2,"2019,2022",0,53,255
bex,Latn,bex_Latn,Jur Modo,l,Ll,LATIN SMALL LETTER L,279,3,"2013,2019,2022",73,59,147
bex,Latn,bex_Latn,Jur Modo,r,Ll,LATIN SMALL LETTER R,245,3,"2013,2019,2022",74,54,117
bex,Latn,bex_Latn,Jur Modo,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,196,3,"2013,2019,2022",45,35,116
bex,Latn,bex_Latn,Jur Modo,u,Ll,LATIN SMALL LETTER U,194,3,"2013,2019,2022",41,35,118
bex,Latn,bex_Latn,Jur Modo,g,Ll,LATIN SMALL LETTER G,172,3,"2013,2019,2022",33,21,118
bex,Latn,bex_Latn,Jur Modo,.,Po,FULL STOP,150,3,"2013,2019,2022",42,34,74
bex,Latn,bex_Latn,Jur Modo,z,Ll,LATIN SMALL LETTER Z,134,3,"2013,2019,2022",37,31,66
bex,Latn,bex_Latn,Jur Modo,",",Po,COMMA,105,3,"2013,2019,2022",37,31,37
bex,Latn,bex_Latn,Jur Modo,s,Ll,LATIN SMALL LETTER S,98,3,"2013,2019,2022",41,37,20
bex,Latn,bex_Latn,Jur Modo,p,Ll,LATIN SMALL LETTER P,90,3,"2013,2019,2022",31,17,42
bex,Latn,bex_Latn,Jur Modo,ŋ,Ll,LATIN SMALL LETTER ENG,76,3,"2013,2019,2022",14,12,50
bex,Latn,bex_Latn,Jur Modo,Y,Lu,LATIN CAPITAL LETTER Y,73,3,"2013,2019,2022",33,34,6
bex,Latn,bex_Latn,Jur Modo,K,Lu,LATIN CAPITAL LETTER K,69,3,"2013,2019,2022",17,14,38
bex,Latn,bex_Latn,Jur Modo,w,Ll,LATIN SMALL LETTER W,66,3,"2013,2019,2022",19,14,33
bex,Latn,bex_Latn,Jur Modo,',Po,APOSTROPHE,65,1,2013,65,0,0
bex,Latn,bex_Latn,Jur Modo,B,Lu,LATIN CAPITAL LETTER B,59,3,"2013,2019,2022",14,12,33
bex,Latn,bex_Latn,Jur Modo,1,Nd,DIGIT ONE,56,3,"2013,2019,2022",17,15,24
bex,Latn,bex_Latn,Jur Modo,A,Lu,LATIN CAPITAL LETTER A,52,3,"2013,2019,2022",28,22,2
bex,Latn,bex_Latn,Jur Modo,2,Nd,DIGIT TWO,41,3,"2013,2019,2022",10,10,21
bex,Latn,bex_Latn,Jur Modo,j,Ll,LATIN SMALL LETTER J,39,3,"2013,2019,2022",5,3,31
bex,Latn,bex_Latn,Jur Modo,M,Lu,LATIN CAPITAL LETTER M,28,3,"2013,2019,2022",13,10,5
bex,Latn,bex_Latn,Jur Modo,T,Lu,LATIN CAPITAL LETTER T,27,3,"2013,2019,2022",6,6,15
bex,Latn,bex_Latn,Jur Modo,3,Nd,DIGIT THREE,26,3,"2013,2019,2022",3,3,20
bex,Latn,bex_Latn,Jur Modo,E,Lu,LATIN CAPITAL LETTER E,26,3,"2013,2019,2022",14,10,2
bex,Latn,bex_Latn,Jur Modo,4,Nd,DIGIT FOUR,24,3,"2013,2019,2022",5,3,16
bex,Latn,bex_Latn,Jur Modo,R,Lu,LATIN CAPITAL LETTER R,23,3,"2013,2019,2022",10,8,5
bex,Latn,bex_Latn,Jur Modo,L,Lu,LATIN CAPITAL LETTER L,22,3,"2013,2019,2022",4,5,13
bex,Latn,bex_Latn,Jur Modo,D,Lu,LATIN CAPITAL LETTER D,20,3,"2013,2019,2022",9,7,4
