iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ahk,Latn,ahk_Latn,Akha, ,Zs,SPACE,308337,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",181033,4440,1307,24288,160,93863,620,764,768,337,757
ahk,Latn,ahk_Latn,Akha,a,Ll,LATIN SMALL LETTER A,170387,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",97059,2393,717,13036,127,55180,382,440,429,197,427
ahk,Latn,ahk_Latn,Akha,ˬ,Lm,MODIFIER LETTER VOICING,118177,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",67018,1792,456,8791,68,38586,400,324,313,142,287
ahk,Latn,ahk_Latn,Akha,e,Ll,LATIN SMALL LETTER E,116812,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",65114,1633,462,8571,70,39584,295,295,330,114,344
ahk,Latn,ahk_Latn,Akha,ˇ,Lm,CARON,103515,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",58953,1420,419,7750,69,33809,242,252,269,81,251
ahk,Latn,ahk_Latn,Akha,h,Ll,LATIN SMALL LETTER H,86621,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",48203,1281,304,6513,55,29265,203,228,210,132,227
ahk,Latn,ahk_Latn,Akha,u,Ll,LATIN SMALL LETTER U,72191,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",39874,915,255,5265,41,24962,150,197,211,96,225
ahk,Latn,ahk_Latn,Akha,-,Pd,HYPHEN-MINUS,61874,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35577,851,277,4741,48,20006,150,161,5,54,4
ahk,Latn,ahk_Latn,Akha,w,Ll,LATIN SMALL LETTER W,46074,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",26624,609,173,3634,47,14537,74,104,110,49,113
ahk,Latn,ahk_Latn,Akha,m,Ll,LATIN SMALL LETTER M,39782,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",23133,476,184,3090,17,12438,87,102,111,47,97
ahk,Latn,ahk_Latn,Akha,i,Ll,LATIN SMALL LETTER I,38751,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21221,563,163,2908,8,13379,150,141,75,47,96
ahk,Latn,ahk_Latn,Akha,n,Ll,LATIN SMALL LETTER N,36055,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",19118,482,179,2612,17,13241,55,106,90,45,110
ahk,Latn,ahk_Latn,Akha,y,Ll,LATIN SMALL LETTER Y,26416,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",14935,412,102,1992,12,8658,51,58,91,24,81
ahk,Latn,ahk_Latn,Akha,g,Ll,LATIN SMALL LETTER G,25528,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",14513,308,143,1835,21,8481,24,68,57,26,52
ahk,Latn,ahk_Latn,Akha,l,Ll,LATIN SMALL LETTER L,24355,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",14150,341,98,1863,14,7555,129,66,52,33,54
ahk,Latn,ahk_Latn,Akha,d,Ll,LATIN SMALL LETTER D,24101,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",13244,366,67,1876,24,8247,34,76,64,39,64
ahk,Latn,ahk_Latn,Akha,̭,Mn,COMBINING CIRCUMFLEX ACCENT BELOW,23887,4,"2013,2014,2016,2017",20499,435,140,2813,0,0,0,0,0,0,0
ahk,Latn,ahk_Latn,Akha,o,Ll,LATIN SMALL LETTER O,19253,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11787,266,98,1565,16,5324,69,28,34,31,35
ahk,Latn,ahk_Latn,Akha,s,Ll,LATIN SMALL LETTER S,19060,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11579,312,74,1512,6,5381,64,41,25,25,41
ahk,Latn,ahk_Latn,Akha,t,Ll,LATIN SMALL LETTER T,18784,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11789,300,75,1506,12,4930,45,38,18,35,36
ahk,Latn,ahk_Latn,Akha,',Po,APOSTROPHE,16834,5,"2013,2014,2016,2017,2019",14509,365,104,1851,0,5,0,0,0,0,0
ahk,Latn,ahk_Latn,Akha,k,Ll,LATIN SMALL LETTER K,16632,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",10529,269,70,1406,8,4207,45,24,40,15,19
ahk,Latn,ahk_Latn,Akha,",",Po,COMMA,16181,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",9787,263,76,1285,8,4578,65,36,33,17,33
ahk,Latn,ahk_Latn,Akha,ˆ,Lm,MODIFIER LETTER CIRCUMFLEX ACCENT,15300,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8895,222,55,1200,14,4741,56,37,39,12,29
ahk,Latn,ahk_Latn,Akha,j,Ll,LATIN SMALL LETTER J,13282,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",6888,202,73,961,7,4990,6,44,55,12,44
ahk,Latn,ahk_Latn,Akha,.,Po,FULL STOP,13004,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7377,172,63,1024,11,4151,31,55,60,13,47
ahk,Latn,ahk_Latn,Akha,b,Ll,LATIN SMALL LETTER B,10737,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5138,187,44,748,7,4466,35,40,22,20,30
ahk,Latn,ahk_Latn,Akha,ꞈ,Lm,MODIFIER LETTER LOW CIRCUMFLEX ACCENT,9657,7,"2018,2019,2020,2021,2022,2023,2024",0,0,0,0,20,9326,60,81,65,44,61
ahk,Latn,ahk_Latn,Akha,z,Ll,LATIN SMALL LETTER Z,7906,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4475,105,28,582,8,2570,20,21,58,11,28
ahk,Latn,ahk_Latn,Akha,p,Ll,LATIN SMALL LETTER P,7824,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4469,70,34,678,2,2486,10,20,15,17,23
ahk,Latn,ahk_Latn,Akha,’,Pf,RIGHT SINGLE QUOTATION MARK,5429,3,"2018,2019,2021",0,0,0,0,4,5384,0,41,0,0,0
