iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2023_frequency
cav,Latn,cav_Latn,Cavineña,a,Ll,LATIN SMALL LETTER A,425066,4,"2014,2017,2018,2023",4389,20892,390565,9220
cav,Latn,cav_Latn,Cavineña,u,Ll,LATIN SMALL LETTER U,313439,4,"2014,2017,2018,2023",3454,15833,287467,6685
cav,Latn,cav_Latn,Cavineña, ,Zs,SPACE,306002,4,"2014,2017,2018,2023",3230,15833,280249,6690
cav,Latn,cav_Latn,Cavineña,e,Ll,LATIN SMALL LETTER E,202054,4,"2014,2017,2018,2023",2422,10296,185011,4325
cav,Latn,cav_Latn,Cavineña,i,Ll,LATIN SMALL LETTER I,122900,4,"2014,2017,2018,2023",1140,6268,112806,2686
cav,Latn,cav_Latn,Cavineña,c,Ll,LATIN SMALL LETTER C,108743,4,"2014,2017,2018,2023",1227,5161,99851,2504
cav,Latn,cav_Latn,Cavineña,t,Ll,LATIN SMALL LETTER T,107841,4,"2014,2017,2018,2023",1327,5281,99107,2126
cav,Latn,cav_Latn,Cavineña,j,Ll,LATIN SMALL LETTER J,85277,4,"2014,2017,2018,2023",963,4158,78299,1857
cav,Latn,cav_Latn,Cavineña,n,Ll,LATIN SMALL LETTER N,78757,4,"2014,2017,2018,2023",823,3645,72464,1825
cav,Latn,cav_Latn,Cavineña,r,Ll,LATIN SMALL LETTER R,70231,4,"2014,2017,2018,2023",855,3551,64530,1295
cav,Latn,cav_Latn,Cavineña,q,Ll,LATIN SMALL LETTER Q,66652,4,"2014,2017,2018,2023",651,3749,60859,1393
cav,Latn,cav_Latn,Cavineña,s,Ll,LATIN SMALL LETTER S,66226,4,"2014,2017,2018,2023",868,3501,60525,1332
cav,Latn,cav_Latn,Cavineña,y,Ll,LATIN SMALL LETTER Y,65599,4,"2014,2017,2018,2023",641,3394,60152,1412
cav,Latn,cav_Latn,Cavineña,h,Ll,LATIN SMALL LETTER H,51723,4,"2014,2017,2018,2023",533,2635,47341,1214
cav,Latn,cav_Latn,Cavineña,m,Ll,LATIN SMALL LETTER M,48634,4,"2014,2017,2018,2023",387,2406,44766,1075
cav,Latn,cav_Latn,Cavineña,d,Ll,LATIN SMALL LETTER D,46624,4,"2014,2017,2018,2023",532,2442,42614,1036
cav,Latn,cav_Latn,Cavineña,b,Ll,LATIN SMALL LETTER B,35793,4,"2014,2017,2018,2023",360,1837,32803,793
cav,Latn,cav_Latn,Cavineña,.,Po,FULL STOP,31390,4,"2014,2017,2018,2023",369,1685,28664,672
cav,Latn,cav_Latn,Cavineña,p,Ll,LATIN SMALL LETTER P,17715,4,"2014,2017,2018,2023",154,847,16354,360
cav,Latn,cav_Latn,Cavineña,",",Po,COMMA,15584,4,"2014,2017,2018,2023",152,764,14312,356
cav,Latn,cav_Latn,Cavineña,J,Lu,LATIN CAPITAL LETTER J,10302,4,"2014,2017,2018,2023",190,589,9292,231
cav,Latn,cav_Latn,Cavineña,Y,Lu,LATIN CAPITAL LETTER Y,9107,4,"2014,2017,2018,2023",102,554,8242,209
cav,Latn,cav_Latn,Cavineña,o,Ll,LATIN SMALL LETTER O,6831,4,"2014,2017,2018,2023",31,433,6293,74
cav,Latn,cav_Latn,Cavineña,E,Lu,LATIN CAPITAL LETTER E,6709,4,"2014,2017,2018,2023",113,468,5978,150
cav,Latn,cav_Latn,Cavineña,T,Lu,LATIN CAPITAL LETTER T,6629,4,"2014,2017,2018,2023",92,392,6043,102
cav,Latn,cav_Latn,Cavineña,1,Nd,DIGIT ONE,6014,4,"2014,2017,2018,2023",79,293,5520,122
cav,Latn,cav_Latn,Cavineña,l,Ll,LATIN SMALL LETTER L,4786,4,"2014,2017,2018,2023",70,299,4381,36
cav,Latn,cav_Latn,Cavineña,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,4316,4,"2014,2017,2018,2023",93,217,3915,91
cav,Latn,cav_Latn,Cavineña,C,Lu,LATIN CAPITAL LETTER C,4177,4,"2014,2017,2018,2023",43,316,3736,82
cav,Latn,cav_Latn,Cavineña,2,Nd,DIGIT TWO,4103,4,"2014,2017,2018,2023",53,186,3792,72
cav,Latn,cav_Latn,Cavineña,—,Pd,EM DASH,3449,4,"2014,2017,2018,2023",106,93,3208,42
cav,Latn,cav_Latn,Cavineña,M,Lu,LATIN CAPITAL LETTER M,3415,4,"2014,2017,2018,2023",57,158,3144,56
cav,Latn,cav_Latn,Cavineña,A,Lu,LATIN CAPITAL LETTER A,3357,4,"2014,2017,2018,2023",79,317,2908,53
cav,Latn,cav_Latn,Cavineña,:,Po,COLON,3234,4,"2014,2017,2018,2023",54,111,3037,32
cav,Latn,cav_Latn,Cavineña,I,Lu,LATIN CAPITAL LETTER I,3090,4,"2014,2017,2018,2023",51,234,2729,76
