iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency,year_2023_frequency
usp,Latn,usp_Latn,Uspanteco, ,Zs,SPACE,256429,8,"2013,2014,2016,2017,2018,2019,2022,2023",579,579,227520,5051,11214,1310,1271,8905
usp,Latn,usp_Latn,Uspanteco,a,Ll,LATIN SMALL LETTER A,172277,8,"2013,2014,2016,2017,2018,2019,2022,2023",354,354,154900,3210,5550,822,777,6310
usp,Latn,usp_Latn,Uspanteco,i,Ll,LATIN SMALL LETTER I,139247,8,"2013,2014,2016,2017,2018,2019,2022,2023",300,300,124669,2752,4666,697,700,5163
usp,Latn,usp_Latn,Uspanteco,j,Ll,LATIN SMALL LETTER J,92316,8,"2013,2014,2016,2017,2018,2019,2022,2023",232,232,83644,1582,2293,485,424,3424
usp,Latn,usp_Latn,Uspanteco,ˈ,Lm,MODIFIER LETTER VERTICAL LINE,82970,5,"2013,2016,2017,2018,2023",144,0,78879,325,2259,0,0,1363
usp,Latn,usp_Latn,Uspanteco,c,Ll,LATIN SMALL LETTER C,74314,8,"2013,2014,2016,2017,2018,2019,2022,2023",111,111,67125,1255,2410,306,327,2669
usp,Latn,usp_Latn,Uspanteco,t,Ll,LATIN SMALL LETTER T,73006,8,"2013,2014,2016,2017,2018,2019,2022,2023",60,60,64618,1588,3596,224,287,2573
usp,Latn,usp_Latn,Uspanteco,k,Ll,LATIN SMALL LETTER K,67175,8,"2013,2014,2016,2017,2018,2019,2022,2023",105,105,61097,1260,1708,282,286,2332
usp,Latn,usp_Latn,Uspanteco,r,Ll,LATIN SMALL LETTER R,59284,8,"2013,2014,2016,2017,2018,2019,2022,2023",210,210,52490,1138,2487,408,286,2055
usp,Latn,usp_Latn,Uspanteco,n,Ll,LATIN SMALL LETTER N,54715,8,"2013,2014,2016,2017,2018,2019,2022,2023",83,83,48551,1038,2557,210,279,1914
