iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2021_frequency,year_2022_frequency
ksp,Latn,ksp_Latn,Kaba, ,Zs,SPACE,17715,3,"2019,2021,2022",644,497,16574
ksp,Latn,ksp_Latn,Kaba,e,Ll,LATIN SMALL LETTER E,11982,3,"2019,2021,2022",420,321,11241
ksp,Latn,ksp_Latn,Kaba,a,Ll,LATIN SMALL LETTER A,8168,3,"2019,2021,2022",315,260,7593
ksp,Latn,ksp_Latn,Kaba,n,Ll,LATIN SMALL LETTER N,5675,3,"2019,2021,2022",216,136,5323
ksp,Latn,ksp_Latn,Kaba,k,Ll,LATIN SMALL LETTER K,3667,3,"2019,2021,2022",143,94,3430
ksp,Latn,ksp_Latn,Kaba,d,Ll,LATIN SMALL LETTER D,3592,3,"2019,2021,2022",104,87,3401
ksp,Latn,ksp_Latn,Kaba,j,Ll,LATIN SMALL LETTER J,3168,3,"2019,2021,2022",92,125,2951
ksp,Latn,ksp_Latn,Kaba,t,Ll,LATIN SMALL LETTER T,3093,3,"2019,2021,2022",104,83,2906
ksp,Latn,ksp_Latn,Kaba,u,Ll,LATIN SMALL LETTER U,2388,3,"2019,2021,2022",58,141,2189
ksp,Latn,ksp_Latn,Kaba,r,Ll,LATIN SMALL LETTER R,2307,3,"2019,2021,2022",51,75,2181
ksp,Latn,ksp_Latn,Kaba,b,Ll,LATIN SMALL LETTER B,2237,3,"2019,2021,2022",77,103,2057
ksp,Latn,ksp_Latn,Kaba,i,Ll,LATIN SMALL LETTER I,2096,3,"2019,2021,2022",95,93,1908
ksp,Latn,ksp_Latn,Kaba,o,Ll,LATIN SMALL LETTER O,1949,3,"2019,2021,2022",87,58,1804
ksp,Latn,ksp_Latn,Kaba,m,Ll,LATIN SMALL LETTER M,1862,3,"2019,2021,2022",97,49,1716
ksp,Latn,ksp_Latn,Kaba,l,Ll,LATIN SMALL LETTER L,1811,3,"2019,2021,2022",60,61,1690
ksp,Latn,ksp_Latn,Kaba,ɔ,Ll,LATIN SMALL LETTER OPEN O,1740,3,"2019,2021,2022",42,42,1656
ksp,Latn,ksp_Latn,Kaba,g,Ll,LATIN SMALL LETTER G,1552,3,"2019,2021,2022",73,43,1436
ksp,Latn,ksp_Latn,Kaba,-,Pd,HYPHEN-MINUS,1527,3,"2019,2021,2022",44,19,1464
ksp,Latn,ksp_Latn,Kaba,w,Ll,LATIN SMALL LETTER W,1249,3,"2019,2021,2022",61,39,1149
ksp,Latn,ksp_Latn,Kaba,.,Po,FULL STOP,968,3,"2019,2021,2022",32,57,879
ksp,Latn,ksp_Latn,Kaba,s,Ll,LATIN SMALL LETTER S,855,3,"2019,2021,2022",37,26,792
ksp,Latn,ksp_Latn,Kaba,y,Ll,LATIN SMALL LETTER Y,833,3,"2019,2021,2022",28,31,774
ksp,Latn,ksp_Latn,Kaba,",",Po,COMMA,831,3,"2019,2021,2022",35,18,778
ksp,Latn,ksp_Latn,Kaba,̂,Mn,COMBINING CIRCUMFLEX ACCENT,432,3,"2019,2021,2022",11,6,415
ksp,Latn,ksp_Latn,Kaba,N,Lu,LATIN CAPITAL LETTER N,400,3,"2019,2021,2022",38,8,354
ksp,Latn,ksp_Latn,Kaba,p,Ll,LATIN SMALL LETTER P,347,3,"2019,2021,2022",11,5,331
ksp,Latn,ksp_Latn,Kaba,J,Lu,LATIN CAPITAL LETTER J,323,3,"2019,2021,2022",4,34,285
ksp,Latn,ksp_Latn,Kaba,1,Nd,DIGIT ONE,318,3,"2019,2021,2022",14,18,286
ksp,Latn,ksp_Latn,Kaba,M,Lu,LATIN CAPITAL LETTER M,299,3,"2019,2021,2022",18,10,271
ksp,Latn,ksp_Latn,Kaba,L,Lu,LATIN CAPITAL LETTER L,227,3,"2019,2021,2022",3,1,223
ksp,Latn,ksp_Latn,Kaba,2,Nd,DIGIT TWO,214,3,"2019,2021,2022",6,11,197
ksp,Latn,ksp_Latn,Kaba,E,Lu,LATIN CAPITAL LETTER E,212,3,"2019,2021,2022",6,14,192
ksp,Latn,ksp_Latn,Kaba,:,Po,COLON,176,3,"2019,2021,2022",7,5,164
ksp,Latn,ksp_Latn,Kaba,T,Lu,LATIN CAPITAL LETTER T,162,3,"2019,2021,2022",3,6,153
ksp,Latn,ksp_Latn,Kaba,A,Lu,LATIN CAPITAL LETTER A,152,3,"2019,2021,2022",3,22,127
