iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
pdc,Latn,pdc_Latn,Pennsylvania German, ,Zs,SPACE,538577,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",181,205,101,3461,45779,77322,47338,2513,3068,3700,354909
pdc,Latn,pdc_Latn,Pennsylvania German,a,Ll,LATIN SMALL LETTER A,300105,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",84,120,55,1462,28251,46582,24678,1071,1196,1480,195126
pdc,Latn,pdc_Latn,Pennsylvania German,e,Ll,LATIN SMALL LETTER E,247028,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",125,121,88,1799,32891,58608,16637,1309,1966,2080,131404
pdc,Latn,pdc_Latn,Pennsylvania German,t,Ll,LATIN SMALL LETTER T,225678,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",54,73,25,973,46955,67999,13000,700,844,1024,94031
pdc,Latn,pdc_Latn,Pennsylvania German,n,Ll,LATIN SMALL LETTER N,212509,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",53,100,33,1252,24742,46357,15221,663,851,1165,122072
pdc,Latn,pdc_Latn,Pennsylvania German,s,Ll,LATIN SMALL LETTER S,200525,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",57,87,17,1037,33796,44793,13057,780,783,1067,105051
pdc,Latn,pdc_Latn,Pennsylvania German,i,Ll,LATIN SMALL LETTER I,194988,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",65,84,48,1090,24023,35497,13795,663,799,1131,117793
pdc,Latn,pdc_Latn,Pennsylvania German,h,Ll,LATIN SMALL LETTER H,175625,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",59,69,28,1224,6325,14807,16262,772,844,1139,134096
pdc,Latn,pdc_Latn,Pennsylvania German,o,Ll,LATIN SMALL LETTER O,154095,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17,56,13,757,35684,49259,8967,593,583,763,57403
pdc,Latn,pdc_Latn,Pennsylvania German,d,Ll,LATIN SMALL LETTER D,125195,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,43,23,639,17644,24850,9256,389,496,662,71153
pdc,Latn,pdc_Latn,Pennsylvania German,u,Ll,LATIN SMALL LETTER U,84062,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",38,40,7,542,4535,10759,7480,374,404,602,59281
pdc,Latn,pdc_Latn,Pennsylvania German,l,Ll,LATIN SMALL LETTER L,82624,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",43,40,9,597,10278,16739,5441,376,446,591,48064
pdc,Latn,pdc_Latn,Pennsylvania German,m,Ll,LATIN SMALL LETTER M,76384,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,19,18,407,5679,10589,6845,364,416,465,51567
pdc,Latn,pdc_Latn,Pennsylvania German,r,Ll,LATIN SMALL LETTER R,76015,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",64,64,47,696,13131,22543,4519,449,917,919,32666
pdc,Latn,pdc_Latn,Pennsylvania German,g,Ll,LATIN SMALL LETTER G,68917,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",25,33,14,303,16253,20397,3458,184,314,326,27610
pdc,Latn,pdc_Latn,Pennsylvania German,v,Ll,LATIN SMALL LETTER V,54188,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,15,3,244,1742,3289,4962,149,79,230,43471
pdc,Latn,pdc_Latn,Pennsylvania German,c,Ll,LATIN SMALL LETTER C,53889,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,24,21,452,5585,9111,3897,326,449,627,33355
pdc,Latn,pdc_Latn,Pennsylvania German,f,Ll,LATIN SMALL LETTER F,53352,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",12,16,7,264,4219,7646,4109,167,220,324,36368
pdc,Latn,pdc_Latn,Pennsylvania German,k,Ll,LATIN SMALL LETTER K,43777,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,14,7,197,2284,4381,4536,135,125,260,31835
pdc,Latn,pdc_Latn,Pennsylvania German,b,Ll,LATIN SMALL LETTER B,38446,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11,11,1,254,4001,7886,3151,144,146,176,22665
pdc,Latn,pdc_Latn,Pennsylvania German,y,Ll,LATIN SMALL LETTER Y,35901,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,19,2,156,2764,4223,2933,146,160,197,25297
pdc,Latn,pdc_Latn,Pennsylvania German,",",Po,COMMA,26515,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21,3,9,256,309,273,2698,87,156,199,22504
pdc,Latn,pdc_Latn,Pennsylvania German,w,Ll,LATIN SMALL LETTER W,25374,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",30,4,21,284,3096,4476,1961,226,397,326,14553
pdc,Latn,pdc_Latn,Pennsylvania German,.,Po,FULL STOP,23108,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,12,5,136,208,424,2472,183,196,254,19210
pdc,Latn,pdc_Latn,Pennsylvania German,z,Ll,LATIN SMALL LETTER Z,17480,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,0,2,131,375,1470,1656,59,51,84,13643
