iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2023_frequency
ikw,Latn,ikw_Latn,Ikwere, ,Zs,SPACE,35857,4,"2017,2018,2019,2023",984,7648,26769,456
ikw,Latn,ikw_Latn,Ikwere,n,Ll,LATIN SMALL LETTER N,17730,4,"2017,2018,2019,2023",459,3750,13307,214
ikw,Latn,ikw_Latn,Ikwere,a,Ll,LATIN SMALL LETTER A,15104,4,"2017,2018,2019,2023",409,3242,11275,178
ikw,Latn,ikw_Latn,Ikwere,e,Ll,LATIN SMALL LETTER E,14357,4,"2017,2018,2019,2023",340,3180,10648,189
ikw,Latn,ikw_Latn,Ikwere,i,Ll,LATIN SMALL LETTER I,9632,4,"2017,2018,2019,2023",321,1937,7294,80
ikw,Latn,ikw_Latn,Ikwere,u,Ll,LATIN SMALL LETTER U,8364,4,"2017,2018,2019,2023",195,2488,5583,98
ikw,Latn,ikw_Latn,Ikwere,k,Ll,LATIN SMALL LETTER K,7889,4,"2017,2018,2019,2023",209,1694,5900,86
ikw,Latn,ikw_Latn,Ikwere,r,Ll,LATIN SMALL LETTER R,7141,4,"2017,2018,2019,2023",163,2226,4681,71
ikw,Latn,ikw_Latn,Ikwere,ụ,Ll,LATIN SMALL LETTER U WITH DOT BELOW,6134,4,"2017,2018,2019,2023",182,978,4895,79
ikw,Latn,ikw_Latn,Ikwere,w,Ll,LATIN SMALL LETTER W,5775,4,"2017,2018,2019,2023",165,1613,3925,72
ikw,Latn,ikw_Latn,Ikwere,o,Ll,LATIN SMALL LETTER O,5377,4,"2017,2018,2019,2023",112,1119,4078,68
ikw,Latn,ikw_Latn,Ikwere,m,Ll,LATIN SMALL LETTER M,4831,4,"2017,2018,2019,2023",127,966,3671,67
ikw,Latn,ikw_Latn,Ikwere,ọ,Ll,LATIN SMALL LETTER O WITH DOT BELOW,4766,4,"2017,2018,2019,2023",146,974,3602,44
ikw,Latn,ikw_Latn,Ikwere,h,Ll,LATIN SMALL LETTER H,4335,4,"2017,2018,2019,2023",119,842,3332,42
ikw,Latn,ikw_Latn,Ikwere,b,Ll,LATIN SMALL LETTER B,3875,4,"2017,2018,2019,2023",114,739,2966,56
ikw,Latn,ikw_Latn,Ikwere,l,Ll,LATIN SMALL LETTER L,3046,4,"2017,2018,2019,2023",87,636,2287,36
ikw,Latn,ikw_Latn,Ikwere,ị,Ll,LATIN SMALL LETTER I WITH DOT BELOW,2907,4,"2017,2018,2019,2023",71,590,2213,33
ikw,Latn,ikw_Latn,Ikwere,.,Po,FULL STOP,2763,4,"2017,2018,2019,2023",57,1331,1341,34
ikw,Latn,ikw_Latn,Ikwere,",",Po,COMMA,2701,4,"2017,2018,2019,2023",113,497,2066,25
ikw,Latn,ikw_Latn,Ikwere,s,Ll,LATIN SMALL LETTER S,2555,4,"2017,2018,2019,2023",93,553,1875,34
ikw,Latn,ikw_Latn,Ikwere,z,Ll,LATIN SMALL LETTER Z,2537,4,"2017,2018,2019,2023",80,565,1868,24
ikw,Latn,ikw_Latn,Ikwere,g,Ll,LATIN SMALL LETTER G,2289,4,"2017,2018,2019,2023",49,519,1686,35
ikw,Latn,ikw_Latn,Ikwere,y,Ll,LATIN SMALL LETTER Y,1912,4,"2017,2018,2019,2023",56,419,1423,14
ikw,Latn,ikw_Latn,Ikwere,p,Ll,LATIN SMALL LETTER P,1714,4,"2017,2018,2019,2023",34,422,1244,14
ikw,Latn,ikw_Latn,Ikwere,t,Ll,LATIN SMALL LETTER T,1540,4,"2017,2018,2019,2023",38,360,1120,22
ikw,Latn,ikw_Latn,Ikwere,d,Ll,LATIN SMALL LETTER D,1438,4,"2017,2018,2019,2023",42,343,1036,17
ikw,Latn,ikw_Latn,Ikwere,',Po,APOSTROPHE,1224,4,"2017,2018,2019,2023",33,248,938,5
ikw,Latn,ikw_Latn,Ikwere,1,Nd,DIGIT ONE,1005,4,"2017,2018,2019,2023",29,217,757,2
ikw,Latn,ikw_Latn,Ikwere,j,Ll,LATIN SMALL LETTER J,918,4,"2017,2018,2019,2023",15,286,602,15
ikw,Latn,ikw_Latn,Ikwere,ẹ,Ll,LATIN SMALL LETTER E WITH DOT BELOW,876,4,"2017,2018,2019,2023",25,162,669,20
ikw,Latn,ikw_Latn,Ikwere,v,Ll,LATIN SMALL LETTER V,811,4,"2017,2018,2019,2023",21,206,572,12
ikw,Latn,ikw_Latn,Ikwere,K,Lu,LATIN CAPITAL LETTER K,802,4,"2017,2018,2019,2023",18,145,634,5
ikw,Latn,ikw_Latn,Ikwere,C,Lu,LATIN CAPITAL LETTER C,707,4,"2017,2018,2019,2023",18,135,553,1
ikw,Latn,ikw_Latn,Ikwere,N,Lu,LATIN CAPITAL LETTER N,702,4,"2017,2018,2019,2023",40,157,496,9
ikw,Latn,ikw_Latn,Ikwere,2,Nd,DIGIT TWO,563,4,"2017,2018,2019,2023",19,137,404,3
ikw,Latn,ikw_Latn,Ikwere,J,Lu,LATIN CAPITAL LETTER J,511,3,"2017,2018,2019",38,79,394,0
ikw,Latn,ikw_Latn,Ikwere,-,Pd,HYPHEN-MINUS,499,4,"2017,2018,2019,2023",18,117,361,3
ikw,Latn,ikw_Latn,Ikwere,c,Ll,LATIN SMALL LETTER C,451,4,"2017,2018,2019,2023",8,138,296,9
