iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency
mzl,Latn,mzl_Latn,Mazatlán Mixe, ,Zs,SPACE,2457,1,2014,2457
mzl,Latn,mzl_Latn,Mazatlán Mixe,u,Ll,LATIN SMALL LETTER U,2112,1,2014,2112
mzl,Latn,mzl_Latn,Mazatlán Mixe,̶,Mn,COMBINING LONG STROKE OVERLAY,1716,1,2014,1716
mzl,Latn,mzl_Latn,Mazatlán Mixe,y,Ll,LATIN SMALL LETTER Y,1416,1,2014,1416
mzl,Latn,mzl_Latn,Mazatlán Mixe,a,Ll,LATIN SMALL LETTER A,1372,1,2014,1372
mzl,Latn,mzl_Latn,Mazatlán Mixe,j,Ll,LATIN SMALL LETTER J,1156,1,2014,1156
mzl,Latn,mzl_Latn,Mazatlán Mixe,e,Ll,LATIN SMALL LETTER E,1075,1,2014,1075
mzl,Latn,mzl_Latn,Mazatlán Mixe,',Po,APOSTROPHE,976,1,2014,976
mzl,Latn,mzl_Latn,Mazatlán Mixe,̱,Mn,COMBINING MACRON BELOW,827,1,2014,827
mzl,Latn,mzl_Latn,Mazatlán Mixe,i,Ll,LATIN SMALL LETTER I,671,1,2014,671
mzl,Latn,mzl_Latn,Mazatlán Mixe,k,Ll,LATIN SMALL LETTER K,611,1,2014,611
mzl,Latn,mzl_Latn,Mazatlán Mixe,n,Ll,LATIN SMALL LETTER N,603,1,2014,603
mzl,Latn,mzl_Latn,Mazatlán Mixe,t,Ll,LATIN SMALL LETTER T,569,1,2014,569
mzl,Latn,mzl_Latn,Mazatlán Mixe,m,Ll,LATIN SMALL LETTER M,543,1,2014,543
mzl,Latn,mzl_Latn,Mazatlán Mixe,x,Ll,LATIN SMALL LETTER X,465,1,2014,465
mzl,Latn,mzl_Latn,Mazatlán Mixe,o,Ll,LATIN SMALL LETTER O,391,1,2014,391
mzl,Latn,mzl_Latn,Mazatlán Mixe,d,Ll,LATIN SMALL LETTER D,356,1,2014,356
mzl,Latn,mzl_Latn,Mazatlán Mixe,p,Ll,LATIN SMALL LETTER P,286,1,2014,286
mzl,Latn,mzl_Latn,Mazatlán Mixe,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,283,1,2014,283
mzl,Latn,mzl_Latn,Mazatlán Mixe,h,Ll,LATIN SMALL LETTER H,237,1,2014,237
mzl,Latn,mzl_Latn,Mazatlán Mixe,s,Ll,LATIN SMALL LETTER S,236,1,2014,236
mzl,Latn,mzl_Latn,Mazatlán Mixe,g,Ll,LATIN SMALL LETTER G,234,1,2014,234
mzl,Latn,mzl_Latn,Mazatlán Mixe,c,Ll,LATIN SMALL LETTER C,211,1,2014,211
mzl,Latn,mzl_Latn,Mazatlán Mixe,b,Ll,LATIN SMALL LETTER B,205,1,2014,205
mzl,Latn,mzl_Latn,Mazatlán Mixe,",",Po,COMMA,139,1,2014,139
mzl,Latn,mzl_Latn,Mazatlán Mixe,.,Po,FULL STOP,136,1,2014,136
mzl,Latn,mzl_Latn,Mazatlán Mixe,J,Lu,LATIN CAPITAL LETTER J,114,1,2014,114
mzl,Latn,mzl_Latn,Mazatlán Mixe,z,Ll,LATIN SMALL LETTER Z,101,1,2014,101
mzl,Latn,mzl_Latn,Mazatlán Mixe,w,Ll,LATIN SMALL LETTER W,93,1,2014,93
mzl,Latn,mzl_Latn,Mazatlán Mixe,r,Ll,LATIN SMALL LETTER R,83,1,2014,83
mzl,Latn,mzl_Latn,Mazatlán Mixe,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,81,1,2014,81
mzl,Latn,mzl_Latn,Mazatlán Mixe,1,Nd,DIGIT ONE,63,1,2014,63
mzl,Latn,mzl_Latn,Mazatlán Mixe,D,Lu,LATIN CAPITAL LETTER D,60,1,2014,60
mzl,Latn,mzl_Latn,Mazatlán Mixe,:,Po,COLON,57,1,2014,57
mzl,Latn,mzl_Latn,Mazatlán Mixe,C,Lu,LATIN CAPITAL LETTER C,49,1,2014,49
mzl,Latn,mzl_Latn,Mazatlán Mixe,l,Ll,LATIN SMALL LETTER L,48,1,2014,48
mzl,Latn,mzl_Latn,Mazatlán Mixe,2,Nd,DIGIT TWO,47,1,2014,47
mzl,Latn,mzl_Latn,Mazatlán Mixe,—,Pd,EM DASH,40,1,2014,40
mzl,Latn,mzl_Latn,Mazatlán Mixe,4,Nd,DIGIT FOUR,36,1,2014,36
mzl,Latn,mzl_Latn,Mazatlán Mixe,3,Nd,DIGIT THREE,35,1,2014,35
mzl,Latn,mzl_Latn,Mazatlán Mixe,M,Lu,LATIN CAPITAL LETTER M,34,1,2014,34
mzl,Latn,mzl_Latn,Mazatlán Mixe,é,Ll,LATIN SMALL LETTER E WITH ACUTE,29,1,2014,29
mzl,Latn,mzl_Latn,Mazatlán Mixe,N,Lu,LATIN CAPITAL LETTER N,24,1,2014,24
mzl,Latn,mzl_Latn,Mazatlán Mixe,K,Lu,LATIN CAPITAL LETTER K,20,1,2014,20
mzl,Latn,mzl_Latn,Mazatlán Mixe,Y,Lu,LATIN CAPITAL LETTER Y,19,1,2014,19
mzl,Latn,mzl_Latn,Mazatlán Mixe,í,Ll,LATIN SMALL LETTER I WITH ACUTE,19,1,2014,19
mzl,Latn,mzl_Latn,Mazatlán Mixe,5,Nd,DIGIT FIVE,18,1,2014,18
mzl,Latn,mzl_Latn,Mazatlán Mixe,?,Po,QUESTION MARK,18,1,2014,18
mzl,Latn,mzl_Latn,Mazatlán Mixe,¿,Po,INVERTED QUESTION MARK,18,1,2014,18
mzl,Latn,mzl_Latn,Mazatlán Mixe,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,17,1,2014,17
mzl,Latn,mzl_Latn,Mazatlán Mixe,0,Nd,DIGIT ZERO,17,1,2014,17
mzl,Latn,mzl_Latn,Mazatlán Mixe,8,Nd,DIGIT EIGHT,17,1,2014,17
mzl,Latn,mzl_Latn,Mazatlán Mixe,P,Lu,LATIN CAPITAL LETTER P,17,1,2014,17
mzl,Latn,mzl_Latn,Mazatlán Mixe,;,Po,SEMICOLON,17,1,2014,17
mzl,Latn,mzl_Latn,Mazatlán Mixe,á,Ll,LATIN SMALL LETTER A WITH ACUTE,15,1,2014,15
mzl,Latn,mzl_Latn,Mazatlán Mixe,T,Lu,LATIN CAPITAL LETTER T,15,1,2014,15
mzl,Latn,mzl_Latn,Mazatlán Mixe,6,Nd,DIGIT SIX,15,1,2014,15
mzl,Latn,mzl_Latn,Mazatlán Mixe,9,Nd,DIGIT NINE,12,1,2014,12
mzl,Latn,mzl_Latn,Mazatlán Mixe,S,Lu,LATIN CAPITAL LETTER S,12,1,2014,12
mzl,Latn,mzl_Latn,Mazatlán Mixe,U,Lu,LATIN CAPITAL LETTER U,12,1,2014,12
mzl,Latn,mzl_Latn,Mazatlán Mixe,7,Nd,DIGIT SEVEN,12,1,2014,12
mzl,Latn,mzl_Latn,Mazatlán Mixe,-,Pd,HYPHEN-MINUS,11,1,2014,11
