iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
hus,Latn,hus_Latn,Huastec, ,Zs,SPACE,607985,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",12024,6454,730,4544,309894,147070,21075,22490,17175,32559,33970
hus,Latn,hus_Latn,Huastec,a,Ll,LATIN SMALL LETTER A,427107,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",7263,5066,476,3053,235407,97856,13829,15829,10595,19829,17904
hus,Latn,hus_Latn,Huastec,i,Ll,LATIN SMALL LETTER I,267843,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",4271,2961,322,1991,147254,63976,8616,9092,7502,11926,9932
hus,Latn,hus_Latn,Huastec,t,Ll,LATIN SMALL LETTER T,218234,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",3017,2103,245,1638,119297,53094,6901,7546,6130,9690,8573
hus,Latn,hus_Latn,Huastec,n,Ll,LATIN SMALL LETTER N,198218,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",3920,2508,307,1917,95297,51293,7421,7104,6442,11335,10674
hus,Latn,hus_Latn,Huastec,l,Ll,LATIN SMALL LETTER L,168999,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",3294,1855,168,1438,87552,40747,5917,6453,4489,8553,8533
hus,Latn,hus_Latn,Huastec,c,Ll,LATIN SMALL LETTER C,146608,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",2044,970,111,574,103975,22133,2308,4016,1686,4743,4048
hus,Latn,hus_Latn,Huastec,e,Ll,LATIN SMALL LETTER E,139769,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",4870,1243,122,1164,68268,26889,4128,6090,2862,10235,13898
hus,Latn,hus_Latn,Huastec,u,Ll,LATIN SMALL LETTER U,121692,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1912,1015,80,603,76280,20431,2509,4120,1868,6018,6856
hus,Latn,hus_Latn,Huastec,h,Ll,LATIN SMALL LETTER H,104045,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",916,923,137,671,63707,23069,2812,3134,2403,3597,2676
hus,Latn,hus_Latn,Huastec,’,Pf,RIGHT SINGLE QUOTATION MARK,99322,8,"2014,2017,2018,2019,2020,2021,2023,2024",0,397,0,18,81667,8222,725,2577,0,2864,2852
hus,Latn,hus_Latn,Huastec,s,Ll,LATIN SMALL LETTER S,98329,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",2838,870,118,723,49698,22260,2756,4114,2849,5850,6253
hus,Latn,hus_Latn,Huastec,o,Ll,LATIN SMALL LETTER O,83037,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",3143,810,73,831,35411,17971,2614,4157,2039,6510,9478
hus,Latn,hus_Latn,Huastec,b,Ll,LATIN SMALL LETTER B,82802,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1081,1058,80,706,41983,21362,2947,2890,2567,3919,4209
hus,Latn,hus_Latn,Huastec,j,Ll,LATIN SMALL LETTER J,81343,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",896,1043,91,571,42166,21554,3128,2860,2311,3488,3235
hus,Latn,hus_Latn,Huastec,k,Ll,LATIN SMALL LETTER K,62551,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1434,1279,221,951,971,33481,5320,2958,5142,5137,5657
hus,Latn,hus_Latn,Huastec,m,Ll,LATIN SMALL LETTER M,57933,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1346,549,74,422,30990,11429,1605,2436,1283,3547,4252
hus,Latn,hus_Latn,Huastec,x,Ll,LATIN SMALL LETTER X,48248,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",557,526,65,292,23752,14346,1885,1659,1832,1881,1453
hus,Latn,hus_Latn,Huastec,y,Ll,LATIN SMALL LETTER Y,39041,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",858,482,31,346,18938,9168,1334,1478,1178,2310,2918
hus,Latn,hus_Latn,Huastec,.,Po,FULL STOP,33030,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",798,406,34,259,18631,7043,1039,1088,793,1392,1547
hus,Latn,hus_Latn,Huastec,ʼ,Lm,MODIFIER LETTER APOSTROPHE,29035,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",0,26,0,159,80,19670,3630,1246,2537,1129,558
hus,Latn,hus_Latn,Huastec,p,Ll,LATIN SMALL LETTER P,28672,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",920,274,23,268,14471,5193,856,1363,544,2117,2643
hus,Latn,hus_Latn,Huastec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,26585,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",274,286,0,429,1480,15490,2367,1150,2144,1679,1286
hus,Latn,hus_Latn,Huastec,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,23202,7,"2017,2019,2020,2021,2022,2023,2024",0,0,0,192,0,16089,1618,887,2634,1093,689
hus,Latn,hus_Latn,Huastec,r,Ll,LATIN SMALL LETTER R,21612,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1733,216,27,507,6687,3175,628,1547,283,2898,3911
hus,Latn,hus_Latn,Huastec,",",Po,COMMA,20908,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",694,203,26,249,7623,6146,879,1052,782,1691,1563
hus,Latn,hus_Latn,Huastec,d,Ll,LATIN SMALL LETTER D,18768,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1651,305,38,334,2249,5610,903,1560,767,2552,2799
hus,Latn,hus_Latn,Huastec,w,Ll,LATIN SMALL LETTER W,16992,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",526,423,42,391,305,9231,1556,1058,1250,1187,1023
hus,Latn,hus_Latn,Huastec,q,Ll,LATIN SMALL LETTER Q,16440,9,"2013,2014,2017,2018,2019,2020,2021,2023,2024",214,44,0,20,12703,1223,75,499,0,692,970
hus,Latn,hus_Latn,Huastec,A,Lu,LATIN CAPITAL LETTER A,12314,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",405,114,6,121,6889,3019,531,359,155,494,221
hus,Latn,hus_Latn,Huastec,J,Lu,LATIN CAPITAL LETTER J,12312,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",56,114,20,53,6172,3733,661,323,468,487,225
hus,Latn,hus_Latn,Huastec,é,Ll,LATIN SMALL LETTER E WITH ACUTE,10633,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",179,108,0,133,1101,5415,862,347,730,952,806
hus,Latn,hus_Latn,Huastec,T,Lu,LATIN CAPITAL LETTER T,10373,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",212,87,12,81,5986,2390,397,252,240,445,271
hus,Latn,hus_Latn,Huastec,1,Nd,DIGIT ONE,10194,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",60,75,13,55,6026,2578,398,234,372,277,106
hus,Latn,hus_Latn,Huastec,D,Lu,LATIN CAPITAL LETTER D,8879,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",237,61,1,36,5444,1972,221,286,237,275,109
hus,Latn,hus_Latn,Huastec,2,Nd,DIGIT TWO,7177,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",42,54,8,36,4199,1819,285,129,287,219,99
hus,Latn,hus_Latn,Huastec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,6920,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",26,42,0,42,2643,2705,403,145,388,387,139
hus,Latn,hus_Latn,Huastec,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,6209,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",242,42,0,48,443,2759,447,210,364,698,956
hus,Latn,hus_Latn,Huastec,:,Po,COLON,5986,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",43,43,8,31,3176,1736,363,77,269,215,25
hus,Latn,hus_Latn,Huastec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,5897,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",151,76,0,104,872,2353,372,239,323,624,783
hus,Latn,hus_Latn,Huastec,I,Lu,LATIN CAPITAL LETTER I,5820,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",191,44,7,37,3538,1286,246,107,68,208,88
hus,Latn,hus_Latn,Huastec,C,Lu,LATIN CAPITAL LETTER C,5287,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",122,41,2,27,3876,543,90,164,29,232,161
hus,Latn,hus_Latn,Huastec,N,Lu,LATIN CAPITAL LETTER N,4769,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",200,77,4,50,2357,1374,201,121,112,234,39
