iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
okv,Latn,okv_Latn,Orokaiva, ,Zs,SPACE,249025,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",258,199,207,192898,3022,129,17812,16176,12336,5988
okv,Latn,okv_Latn,Orokaiva,a,Ll,LATIN SMALL LETTER A,167123,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",123,99,124,127222,2057,69,12854,11814,8469,4292
okv,Latn,okv_Latn,Orokaiva,e,Ll,LATIN SMALL LETTER E,129396,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",153,100,200,101084,1547,53,8949,8111,6248,2951
okv,Latn,okv_Latn,Orokaiva,o,Ll,LATIN SMALL LETTER O,108579,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",105,97,112,82596,1286,55,8130,7386,6050,2762
okv,Latn,okv_Latn,Orokaiva,i,Ll,LATIN SMALL LETTER I,83646,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",26,24,29,65110,927,15,5829,5626,3848,2212
okv,Latn,okv_Latn,Orokaiva,t,Ll,LATIN SMALL LETTER T,77963,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",84,81,91,61262,906,70,5056,4568,3928,1917
okv,Latn,okv_Latn,Orokaiva,n,Ll,LATIN SMALL LETTER N,67000,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",23,16,23,52959,770,8,4398,4248,3050,1505
okv,Latn,okv_Latn,Orokaiva,r,Ll,LATIN SMALL LETTER R,51059,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",25,16,25,40386,580,11,3545,2942,2368,1161
okv,Latn,okv_Latn,Orokaiva,m,Ll,LATIN SMALL LETTER M,50044,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",85,74,89,38253,660,44,3409,3295,2848,1287
okv,Latn,okv_Latn,Orokaiva,u,Ll,LATIN SMALL LETTER U,46860,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",62,13,15,35979,523,3,3597,3223,2279,1166
okv,Latn,okv_Latn,Orokaiva,s,Ll,LATIN SMALL LETTER S,32689,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",31,27,26,27114,348,17,1831,1515,1220,560
