iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
kpr,Latn,kpr_Latn,Korafe-Yegha, ,Zs,SPACE,410226,8,"2013,2014,2016,2018,2019,2020,2022,2023",248629,8496,3738,131124,1586,1229,557,14867
kpr,Latn,kpr_Latn,Korafe-Yegha,a,Ll,LATIN SMALL LETTER A,330001,8,"2013,2014,2016,2018,2019,2020,2022,2023",204746,6801,2987,99152,1165,1027,467,13656
kpr,Latn,kpr_Latn,Korafe-Yegha,e,Ll,LATIN SMALL LETTER E,237005,8,"2013,2014,2016,2018,2019,2020,2022,2023",143633,4730,2206,76467,996,621,352,8000
kpr,Latn,kpr_Latn,Korafe-Yegha,i,Ll,LATIN SMALL LETTER I,179687,8,"2013,2014,2016,2018,2019,2020,2022,2023",111168,4225,1721,54685,796,533,221,6338
kpr,Latn,kpr_Latn,Korafe-Yegha,o,Ll,LATIN SMALL LETTER O,166013,8,"2013,2014,2016,2018,2019,2020,2022,2023",101377,3519,1505,52031,649,427,248,6257
kpr,Latn,kpr_Latn,Korafe-Yegha,n,Ll,LATIN SMALL LETTER N,144900,8,"2013,2014,2016,2018,2019,2020,2022,2023",88203,3033,1364,45543,601,355,200,5601
kpr,Latn,kpr_Latn,Korafe-Yegha,r,Ll,LATIN SMALL LETTER R,144250,8,"2013,2014,2016,2018,2019,2020,2022,2023",86787,2943,1330,46166,611,444,183,5786
kpr,Latn,kpr_Latn,Korafe-Yegha,d,Ll,LATIN SMALL LETTER D,107516,8,"2013,2014,2016,2018,2019,2020,2022,2023",67250,2460,990,32445,425,275,147,3524
kpr,Latn,kpr_Latn,Korafe-Yegha,u,Ll,LATIN SMALL LETTER U,101740,8,"2013,2014,2016,2018,2019,2020,2022,2023",62581,2260,1001,29926,363,268,120,5221
kpr,Latn,kpr_Latn,Korafe-Yegha,s,Ll,LATIN SMALL LETTER S,91921,8,"2013,2014,2016,2018,2019,2020,2022,2023",54386,2082,891,32176,415,232,99,1640
kpr,Latn,kpr_Latn,Korafe-Yegha,m,Ll,LATIN SMALL LETTER M,85080,8,"2013,2014,2016,2018,2019,2020,2022,2023",52793,1773,771,25894,326,292,110,3121
kpr,Latn,kpr_Latn,Korafe-Yegha,g,Ll,LATIN SMALL LETTER G,67415,8,"2013,2014,2016,2018,2019,2020,2022,2023",41342,1324,604,19631,266,144,113,3991
kpr,Latn,kpr_Latn,Korafe-Yegha,t,Ll,LATIN SMALL LETTER T,61213,8,"2013,2014,2016,2018,2019,2020,2022,2023",34173,1289,537,21272,271,196,84,3391
kpr,Latn,kpr_Latn,Korafe-Yegha,",",Po,COMMA,54234,8,"2013,2014,2016,2018,2019,2020,2022,2023",33782,1197,557,16297,205,181,68,1947
kpr,Latn,kpr_Latn,Korafe-Yegha,b,Ll,LATIN SMALL LETTER B,53359,8,"2013,2014,2016,2018,2019,2020,2022,2023",32243,1056,470,16439,196,174,66,2715
kpr,Latn,kpr_Latn,Korafe-Yegha,v,Ll,LATIN SMALL LETTER V,48619,8,"2013,2014,2016,2018,2019,2020,2022,2023",30524,1016,473,14796,179,123,72,1436
kpr,Latn,kpr_Latn,Korafe-Yegha,k,Ll,LATIN SMALL LETTER K,47552,8,"2013,2014,2016,2018,2019,2020,2022,2023",30190,1021,487,14420,127,92,59,1156
kpr,Latn,kpr_Latn,Korafe-Yegha,.,Po,FULL STOP,27428,8,"2013,2014,2016,2018,2019,2020,2022,2023",16584,564,259,8847,96,83,38,957
kpr,Latn,kpr_Latn,Korafe-Yegha,f,Ll,LATIN SMALL LETTER F,23143,8,"2013,2014,2016,2018,2019,2020,2022,2023",13946,559,218,7360,90,102,55,813
kpr,Latn,kpr_Latn,Korafe-Yegha,h,Ll,LATIN SMALL LETTER H,21787,8,"2013,2014,2016,2018,2019,2020,2022,2023",10754,383,151,9490,189,70,31,719
kpr,Latn,kpr_Latn,Korafe-Yegha,j,Ll,LATIN SMALL LETTER J,21367,8,"2013,2014,2016,2018,2019,2020,2022,2023",13874,433,190,6198,73,41,24,534
kpr,Latn,kpr_Latn,Korafe-Yegha,A,Lu,LATIN CAPITAL LETTER A,13481,8,"2013,2014,2016,2018,2019,2020,2022,2023",8454,300,134,3995,32,47,19,500
kpr,Latn,kpr_Latn,Korafe-Yegha,G,Lu,LATIN CAPITAL LETTER G,10394,8,"2013,2014,2016,2018,2019,2020,2022,2023",6155,222,90,3356,55,9,15,492
kpr,Latn,kpr_Latn,Korafe-Yegha,N,Lu,LATIN CAPITAL LETTER N,9031,8,"2013,2014,2016,2018,2019,2020,2022,2023",5343,134,73,3239,66,29,21,126
