iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency
iry,Latn,iry_Latn,Iraya,a,Ll,LATIN SMALL LETTER A,2743,1,2013,2743
iry,Latn,iry_Latn,Iraya, ,Zs,SPACE,2214,1,2013,2214
iry,Latn,iry_Latn,Iraya,n,Ll,LATIN SMALL LETTER N,979,1,2013,979
iry,Latn,iry_Latn,Iraya,o,Ll,LATIN SMALL LETTER O,779,1,2013,779
iry,Latn,iry_Latn,Iraya,i,Ll,LATIN SMALL LETTER I,761,1,2013,761
iry,Latn,iry_Latn,Iraya,g,Ll,LATIN SMALL LETTER G,477,1,2013,477
iry,Latn,iry_Latn,Iraya,k,Ll,LATIN SMALL LETTER K,453,1,2013,453
iry,Latn,iry_Latn,Iraya,s,Ll,LATIN SMALL LETTER S,452,1,2013,452
iry,Latn,iry_Latn,Iraya,y,Ll,LATIN SMALL LETTER Y,428,1,2013,428
iry,Latn,iry_Latn,Iraya,m,Ll,LATIN SMALL LETTER M,378,1,2013,378
iry,Latn,iry_Latn,Iraya,b,Ll,LATIN SMALL LETTER B,371,1,2013,371
iry,Latn,iry_Latn,Iraya,d,Ll,LATIN SMALL LETTER D,328,1,2013,328
iry,Latn,iry_Latn,Iraya,t,Ll,LATIN SMALL LETTER T,326,1,2013,326
iry,Latn,iry_Latn,Iraya,r,Ll,LATIN SMALL LETTER R,275,1,2013,275
iry,Latn,iry_Latn,Iraya,l,Ll,LATIN SMALL LETTER L,273,1,2013,273
iry,Latn,iry_Latn,Iraya,p,Ll,LATIN SMALL LETTER P,263,1,2013,263
iry,Latn,iry_Latn,Iraya,w,Ll,LATIN SMALL LETTER W,183,1,2013,183
iry,Latn,iry_Latn,Iraya,e,Ll,LATIN SMALL LETTER E,167,1,2013,167
iry,Latn,iry_Latn,Iraya,",",Po,COMMA,121,1,2013,121
iry,Latn,iry_Latn,Iraya,.,Po,FULL STOP,120,1,2013,120
iry,Latn,iry_Latn,Iraya,-,Pd,HYPHEN-MINUS,98,1,2013,98
iry,Latn,iry_Latn,Iraya,K,Lu,LATIN CAPITAL LETTER K,56,1,2013,56
iry,Latn,iry_Latn,Iraya,H,Lu,LATIN CAPITAL LETTER H,48,1,2013,48
iry,Latn,iry_Latn,Iraya,:,Po,COLON,42,1,2013,42
