iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ben,Latn,ben_Latn,Bengali, ,Zs,SPACE,12968410,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",206761,1145475,254612,405284,1119603,1181026,2339271,3932860,1079735,708413,422554,172816
ben,Latn,ben_Latn,Bengali,a,Ll,LATIN SMALL LETTER A,7440192,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",129917,724491,160778,249088,673697,665173,1274811,2181762,601482,414451,254421,110121
ben,Latn,ben_Latn,Bengali,o,Ll,LATIN SMALL LETTER O,5782911,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",97832,526867,120961,192039,526167,536164,1015042,1680445,482406,324328,189279,91381
ben,Latn,ben_Latn,Bengali,e,Ll,LATIN SMALL LETTER E,5394738,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",92538,539680,120450,199609,494537,486243,913953,1583668,409260,276345,188893,89562
ben,Latn,ben_Latn,Bengali,r,Ll,LATIN SMALL LETTER R,3929593,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",69537,383762,87436,137094,355818,355890,671276,1154270,311705,210703,133142,58960
ben,Latn,ben_Latn,Bengali,h,Ll,LATIN SMALL LETTER H,3754180,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",68364,385181,85603,139085,363858,335451,623641,1053764,287567,205222,135468,70976
ben,Latn,ben_Latn,Bengali,i,Ll,LATIN SMALL LETTER I,3622266,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",58675,333683,71454,117925,312845,322934,640010,1078659,304816,204347,122272,54646
ben,Latn,ben_Latn,Bengali,t,Ll,LATIN SMALL LETTER T,2987481,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",52201,294869,67012,106419,273299,266381,508448,871855,237453,159905,101322,48317
ben,Latn,ben_Latn,Bengali,n,Ll,LATIN SMALL LETTER N,2776013,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",41293,230881,51973,84213,230732,243403,498589,866880,245296,155642,85723,41388
ben,Latn,ben_Latn,Bengali,l,Ll,LATIN SMALL LETTER L,2320026,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",39261,213533,46200,73084,200336,212271,423466,668880,200261,138877,74755,29102
