iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ify,Latn,ify_Latn,Keley-I Kallahan, ,Zs,SPACE,928908,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",791036,29934,71856,6033,122,567,545,2508,16193,10114
ify,Latn,ify_Latn,Keley-I Kallahan,a,Ll,LATIN SMALL LETTER A,637244,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",543417,20475,49729,3149,75,361,437,1606,11305,6690
ify,Latn,ify_Latn,Keley-I Kallahan,n,Ll,LATIN SMALL LETTER N,569176,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",485411,18772,43917,2389,69,249,248,1595,9836,6690
ify,Latn,ify_Latn,Keley-I Kallahan,e,Ll,LATIN SMALL LETTER E,419806,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",357294,13883,33004,2116,57,234,246,1141,7203,4628
ify,Latn,ify_Latn,Keley-I Kallahan,i,Ll,LATIN SMALL LETTER I,389439,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",330999,12631,31043,2148,55,180,202,1105,6852,4224
ify,Latn,ify_Latn,Keley-I Kallahan,u,Ll,LATIN SMALL LETTER U,332727,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",283641,11031,25125,1829,33,150,111,1128,5647,4032
ify,Latn,ify_Latn,Keley-I Kallahan,d,Ll,LATIN SMALL LETTER D,234232,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",200107,7559,18284,931,28,120,189,678,4215,2121
ify,Latn,ify_Latn,Keley-I Kallahan,t,Ll,LATIN SMALL LETTER T,213824,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",181313,7259,16260,2151,39,166,80,695,3611,2250
ify,Latn,ify_Latn,Keley-I Kallahan,m,Ll,LATIN SMALL LETTER M,196811,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",167937,6530,15318,930,12,77,72,587,3152,2196
ify,Latn,ify_Latn,Keley-I Kallahan,g,Ll,LATIN SMALL LETTER G,191885,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",164029,6249,15052,468,49,105,91,547,3044,2251
ify,Latn,ify_Latn,Keley-I Kallahan,h,Ll,LATIN SMALL LETTER H,183940,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",156845,5881,14220,832,31,105,148,507,3317,2054
ify,Latn,ify_Latn,Keley-I Kallahan,l,Ll,LATIN SMALL LETTER L,169992,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",144216,5404,13700,1149,13,81,96,463,3099,1771
ify,Latn,ify_Latn,Keley-I Kallahan,y,Ll,LATIN SMALL LETTER Y,156195,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",133294,5009,12709,153,9,98,129,320,2672,1802
ify,Latn,ify_Latn,Keley-I Kallahan,k,Ll,LATIN SMALL LETTER K,144317,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",122318,4644,11375,1519,12,35,47,448,2194,1725
ify,Latn,ify_Latn,Keley-I Kallahan,p,Ll,LATIN SMALL LETTER P,137274,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",116265,4413,10894,1035,29,64,55,390,2486,1643
ify,Latn,ify_Latn,Keley-I Kallahan,-,Pd,HYPHEN-MINUS,78772,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",67059,2544,6322,522,12,26,22,184,1309,772
ify,Latn,ify_Latn,Keley-I Kallahan,b,Ll,LATIN SMALL LETTER B,78230,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",66203,2511,6668,143,13,50,96,152,1561,833
ify,Latn,ify_Latn,Keley-I Kallahan,s,Ll,LATIN SMALL LETTER S,61576,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",52281,2015,4546,360,24,14,36,235,1348,717
ify,Latn,ify_Latn,Keley-I Kallahan,w,Ll,LATIN SMALL LETTER W,53962,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",46045,1787,4401,172,9,41,13,119,836,539
ify,Latn,ify_Latn,Keley-I Kallahan,.,Po,FULL STOP,49866,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",42233,1559,3934,494,13,39,40,137,909,508
ify,Latn,ify_Latn,Keley-I Kallahan,o,Ll,LATIN SMALL LETTER O,37851,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",31781,1081,3061,459,31,51,30,89,869,399
ify,Latn,ify_Latn,Keley-I Kallahan,",",Po,COMMA,27364,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",23434,873,1934,134,0,8,53,115,405,408
ify,Latn,ify_Latn,Keley-I Kallahan,A,Lu,LATIN CAPITAL LETTER A,21353,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",18116,624,1690,123,2,10,16,68,456,248
ify,Latn,ify_Latn,Keley-I Kallahan,r,Ll,LATIN SMALL LETTER R,19791,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",16219,509,1742,428,19,33,38,34,573,196
ify,Latn,ify_Latn,Keley-I Kallahan,E,Lu,LATIN CAPITAL LETTER E,17838,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",15339,549,1424,31,0,10,9,36,276,164
ify,Latn,ify_Latn,Keley-I Kallahan,D,Lu,LATIN CAPITAL LETTER D,17329,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",14797,569,1333,13,4,3,4,56,374,176
ify,Latn,ify_Latn,Keley-I Kallahan,1,Nd,DIGIT ONE,16191,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",13593,551,1233,119,6,16,22,44,398,209
ify,Latn,ify_Latn,Keley-I Kallahan,H,Lu,LATIN CAPITAL LETTER H,11571,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",9746,391,1016,20,0,16,25,32,225,100
ify,Latn,ify_Latn,Keley-I Kallahan,2,Nd,DIGIT TWO,11301,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",9593,385,910,32,6,14,14,21,195,131
ify,Latn,ify_Latn,Keley-I Kallahan,J,Lu,LATIN CAPITAL LETTER J,10495,8,"2013,2014,2016,2017,2021,2022,2023,2024",9043,259,768,3,0,0,13,30,287,92
ify,Latn,ify_Latn,Keley-I Kallahan,I,Lu,LATIN CAPITAL LETTER I,9593,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",8061,339,834,49,2,2,1,14,226,65
ify,Latn,ify_Latn,Keley-I Kallahan,N,Lu,LATIN CAPITAL LETTER N,9382,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",7845,286,726,152,2,24,13,26,221,87
ify,Latn,ify_Latn,Keley-I Kallahan,K,Lu,LATIN CAPITAL LETTER K,7227,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",5986,251,670,117,0,1,12,5,133,52
ify,Latn,ify_Latn,Keley-I Kallahan,3,Nd,DIGIT THREE,7132,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",6058,236,583,29,1,6,6,9,118,86
ify,Latn,ify_Latn,Keley-I Kallahan,Y,Lu,LATIN CAPITAL LETTER Y,6002,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",5066,169,437,3,1,3,21,12,195,95
ify,Latn,ify_Latn,Keley-I Kallahan,M,Lu,LATIN CAPITAL LETTER M,5198,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",4494,166,381,33,1,3,7,7,72,34
ify,Latn,ify_Latn,Keley-I Kallahan,"""",Po,QUOTATION MARK,5194,6,"2013,2014,2016,2017,2020,2022",3792,160,1170,62,0,4,0,6,0,0
ify,Latn,ify_Latn,Keley-I Kallahan,4,Nd,DIGIT FOUR,5101,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",4377,148,398,27,3,3,5,8,82,50
ify,Latn,ify_Latn,Keley-I Kallahan,T,Lu,LATIN CAPITAL LETTER T,4653,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",3958,135,341,38,5,6,5,21,80,64
ify,Latn,ify_Latn,Keley-I Kallahan,S,Lu,LATIN CAPITAL LETTER S,4635,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",4089,100,319,9,2,9,20,2,69,16
ify,Latn,ify_Latn,Keley-I Kallahan,5,Nd,DIGIT FIVE,4183,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",3558,125,340,29,0,3,3,9,74,42
ify,Latn,ify_Latn,Keley-I Kallahan,”,Pf,RIGHT DOUBLE QUOTATION MARK,4027,5,"2013,2014,2021,2023,2024",3746,157,0,0,0,0,1,0,84,39
ify,Latn,ify_Latn,Keley-I Kallahan,“,Pi,LEFT DOUBLE QUOTATION MARK,4019,5,"2013,2014,2021,2023,2024",3739,156,0,0,0,0,1,0,84,39
ify,Latn,ify_Latn,Keley-I Kallahan,P,Lu,LATIN CAPITAL LETTER P,3954,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",3414,84,304,38,0,2,4,12,61,35
ify,Latn,ify_Latn,Keley-I Kallahan,6,Nd,DIGIT SIX,3777,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",3188,117,302,35,0,3,5,9,69,49
ify,Latn,ify_Latn,Keley-I Kallahan,7,Nd,DIGIT SEVEN,3505,10,"2013,2014,2016,2017,2018,2020,2021,2022,2023,2024",2962,114,280,30,1,3,2,8,69,36
ify,Latn,ify_Latn,Keley-I Kallahan,0,Nd,DIGIT ZERO,3311,9,"2013,2014,2016,2017,2020,2021,2022,2023,2024",2798,100,248,23,0,3,12,5,79,43
