iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,a,Ll,LATIN SMALL LETTER A,2686,4,"2017,2020,2021,2022",1143,259,293,991
ttq,Latn,ttq_Latn,Tawallammat Tamajaq, ,Zs,SPACE,2562,4,"2017,2020,2021,2022",1004,257,285,1016
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,n,Ll,LATIN SMALL LETTER N,1313,4,"2017,2020,2021,2022",500,155,146,512
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,ə,Ll,LATIN SMALL LETTER SCHWA,1312,4,"2017,2020,2021,2022",479,147,125,561
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,t,Ll,LATIN SMALL LETTER T,804,4,"2017,2020,2021,2022",339,67,102,296
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,|,Sm,VERTICAL LINE,768,3,"2020,2021,2022",0,128,128,512
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,d,Ll,LATIN SMALL LETTER D,706,4,"2017,2020,2021,2022",220,88,67,331
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,i,Ll,LATIN SMALL LETTER I,702,4,"2017,2020,2021,2022",259,82,108,253
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,l,Ll,LATIN SMALL LETTER L,626,4,"2017,2020,2021,2022",238,94,56,238
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,s,Ll,LATIN SMALL LETTER S,603,4,"2017,2020,2021,2022",191,61,85,266
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,e,Ll,LATIN SMALL LETTER E,485,4,"2017,2020,2021,2022",107,69,62,247
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,r,Ll,LATIN SMALL LETTER R,468,4,"2017,2020,2021,2022",186,39,47,196
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,m,Ll,LATIN SMALL LETTER M,379,4,"2017,2020,2021,2022",189,31,48,111
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,w,Ll,LATIN SMALL LETTER W,370,4,"2017,2020,2021,2022",160,35,36,139
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,-,Pd,HYPHEN-MINUS,347,4,"2017,2020,2021,2022",155,38,40,114
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,k,Ll,LATIN SMALL LETTER K,345,4,"2017,2020,2021,2022",108,59,30,148
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,u,Ll,LATIN SMALL LETTER U,297,4,"2017,2020,2021,2022",88,45,33,131
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,g,Ll,LATIN SMALL LETTER G,282,4,"2017,2020,2021,2022",116,35,37,94
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,š,Ll,LATIN SMALL LETTER S WITH CARON,264,4,"2017,2020,2021,2022",106,34,39,85
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,y,Ll,LATIN SMALL LETTER Y,238,4,"2017,2020,2021,2022",96,35,12,95
ttq,Latn,ttq_Latn,Tawallammat Tamajaq,z,Ll,LATIN SMALL LETTER Z,234,4,"2017,2020,2021,2022",100,21,19,94
