iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
plt,Latn,plt_Latn,Plateau Malagasy,a,Ll,LATIN SMALL LETTER A,169890563,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",881540,1104309,853424,1643487,9338412,8558477,12830263,15870379,41127070,33997546,34243554,9442102
plt,Latn,plt_Latn,Plateau Malagasy, ,Zs,SPACE,131580969,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",715987,878963,664727,1339284,8009248,7304730,10335304,12424603,31617831,25594305,25607921,7088066
plt,Latn,plt_Latn,Plateau Malagasy,n,Ll,LATIN SMALL LETTER N,95522109,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",510044,642034,491946,951744,5417686,4968171,7314157,9032195,23012421,18736804,19073855,5371052
plt,Latn,plt_Latn,Plateau Malagasy,i,Ll,LATIN SMALL LETTER I,66056685,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",354567,443356,341437,663541,3779409,3405063,4980701,6186132,15999484,13124367,13149010,3629618
plt,Latn,plt_Latn,Plateau Malagasy,o,Ll,LATIN SMALL LETTER O,54873529,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",302355,376699,294560,571911,3290221,2955481,4261841,5162855,13004058,10735079,10908578,3009891
plt,Latn,plt_Latn,Plateau Malagasy,y,Ll,LATIN SMALL LETTER Y,49314918,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",266434,316825,245359,483933,2847772,2531016,3841960,4688108,11910633,9782520,9673174,2727184
plt,Latn,plt_Latn,Plateau Malagasy,r,Ll,LATIN SMALL LETTER R,40802236,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",214175,276873,212545,408374,2314639,2200618,3128762,3810770,9891745,7982295,8142556,2218884
plt,Latn,plt_Latn,Plateau Malagasy,t,Ll,LATIN SMALL LETTER T,38656227,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",208559,263584,197565,390331,2309106,2160480,2986980,3651429,9238689,7539155,7625473,2084876
plt,Latn,plt_Latn,Plateau Malagasy,m,Ll,LATIN SMALL LETTER M,32286043,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",154213,200088,153099,293549,1662766,1589234,2353438,2945490,7858844,6623162,6636521,1815639
plt,Latn,plt_Latn,Plateau Malagasy,e,Ll,LATIN SMALL LETTER E,30697441,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",171274,227901,166618,344665,2124276,1975599,2491864,2882805,7267372,5619853,5843348,1581866
