iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ceb,Latn,ceb_Latn,Cebuano,a,Ll,LATIN SMALL LETTER A,116092275,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",768409,684848,489972,742738,4579833,3995189,8923130,11524449,28345233,25509309,25165902,5363263
ceb,Latn,ceb_Latn,Cebuano, ,Zs,SPACE,110763846,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",765534,647533,461458,683308,4395177,3911155,8582709,11079932,26790179,24313104,24064134,5069623
ceb,Latn,ceb_Latn,Cebuano,n,Ll,LATIN SMALL LETTER N,58941271,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",411650,359955,256791,386528,2433703,2078877,4582793,5917393,14100670,12929294,12740008,2743609
ceb,Latn,ceb_Latn,Cebuano,g,Ll,LATIN SMALL LETTER G,49520594,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",305803,287741,205272,318772,1890650,1637729,3667686,4795267,12060622,11066170,10954779,2330103
ceb,Latn,ceb_Latn,Cebuano,i,Ll,LATIN SMALL LETTER I,38387353,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",286760,245003,172082,256081,1645853,1407729,3006460,3869641,9033892,8387415,8290404,1786033
ceb,Latn,ceb_Latn,Cebuano,s,Ll,LATIN SMALL LETTER S,34280813,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",213036,181484,127247,187064,1305197,1221284,2798999,3426854,8147223,7510318,7537538,1624569
ceb,Latn,ceb_Latn,Cebuano,o,Ll,LATIN SMALL LETTER O,30747976,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",229833,189717,134828,200993,1354104,1173262,2503391,3162670,7080115,6657095,6607008,1454960
ceb,Latn,ceb_Latn,Cebuano,u,Ll,LATIN SMALL LETTER U,21646483,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",141889,128823,91277,133333,831661,737452,1678118,2165435,5217169,4742931,4775100,1003295
ceb,Latn,ceb_Latn,Cebuano,t,Ll,LATIN SMALL LETTER T,21518664,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",153963,122492,85945,121148,910786,828402,1777303,2176989,4938959,4671023,4693234,1038420
ceb,Latn,ceb_Latn,Cebuano,m,Ll,LATIN SMALL LETTER M,20813761,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",125385,109878,81072,120568,767913,694295,1615910,2039762,5020083,4660340,4603159,975396
ceb,Latn,ceb_Latn,Cebuano,l,Ll,LATIN SMALL LETTER L,18597008,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",131099,109464,76638,110841,767374,676150,1426989,1826031,4402784,4065513,4110513,893612
ceb,Latn,ceb_Latn,Cebuano,k,Ll,LATIN SMALL LETTER K,17512137,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",116098,107031,78031,119091,674874,572807,1246263,1690658,4325510,3889142,3902983,789649
ceb,Latn,ceb_Latn,Cebuano,e,Ll,LATIN SMALL LETTER E,16529232,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",119254,78025,49320,58641,672884,660200,1413103,1671982,3635866,3597594,3726058,846305
ceb,Latn,ceb_Latn,Cebuano,p,Ll,LATIN SMALL LETTER P,14854082,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",93407,72229,51509,75217,553198,507653,1123724,1425273,3550555,3339991,3329770,731556
ceb,Latn,ceb_Latn,Cebuano,r,Ll,LATIN SMALL LETTER R,13382327,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",94212,62561,40692,52230,535413,507832,1106352,1334611,2954698,2938772,3061304,693650
ceb,Latn,ceb_Latn,Cebuano,d,Ll,LATIN SMALL LETTER D,12826128,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",97185,75570,51559,73934,538973,477823,1056606,1300968,2990953,2792916,2759388,610253
ceb,Latn,ceb_Latn,Cebuano,y,Ll,LATIN SMALL LETTER Y,10519955,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",91905,72285,51316,77074,491926,400033,802969,1073349,2460192,2263844,2224125,510937
ceb,Latn,ceb_Latn,Cebuano,h,Ll,LATIN SMALL LETTER H,10377843,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",75234,64451,46619,66018,446027,378800,857313,1063718,2485597,2211563,2222113,460390
ceb,Latn,ceb_Latn,Cebuano,b,Ll,LATIN SMALL LETTER B,10271890,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",72859,60785,42665,64616,427037,367426,846739,1040849,2440754,2224664,2205846,477650
ceb,Latn,ceb_Latn,Cebuano,.,Po,FULL STOP,5179708,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",42689,30692,23086,30997,222326,192404,430445,533965,1205491,1102000,1131940,233673
ceb,Latn,ceb_Latn,Cebuano,",",Po,COMMA,5037032,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",35161,33860,25328,35911,194536,157812,386272,516481,1239058,1091779,1083122,237712
ceb,Latn,ceb_Latn,Cebuano,w,Ll,LATIN SMALL LETTER W,3880462,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",32088,28426,19669,28948,190883,159465,289276,394642,924846,828402,813374,170443
ceb,Latn,ceb_Latn,Cebuano,-,Pd,HYPHEN-MINUS,3586151,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18024,14350,10131,15434,120497,111282,301703,331978,860099,819261,824170,159222
ceb,Latn,ceb_Latn,Cebuano,c,Ll,LATIN SMALL LETTER C,3498532,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",26696,18204,10478,11699,148618,153853,301907,340293,710321,767879,822018,186566
ceb,Latn,ceb_Latn,Cebuano,A,Lu,LATIN CAPITAL LETTER A,2837114,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",28312,16760,13699,16097,126486,101493,236254,273379,613360,583449,700747,127078
ceb,Latn,ceb_Latn,Cebuano,S,Lu,LATIN CAPITAL LETTER S,1859958,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18060,11509,8150,10156,90144,78403,186318,197951,403438,372979,395321,87529
ceb,Latn,ceb_Latn,Cebuano,P,Lu,LATIN CAPITAL LETTER P,1508226,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13232,7914,5173,6508,70353,66336,136481,145267,315122,321047,338921,81872
ceb,Latn,ceb_Latn,Cebuano,M,Lu,LATIN CAPITAL LETTER M,1391335,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14103,8605,5935,6939,64688,55348,114246,149458,297711,286983,317921,69398
ceb,Latn,ceb_Latn,Cebuano,f,Ll,LATIN SMALL LETTER F,1286840,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11495,7756,4165,4455,72650,67981,118724,134008,252066,267156,279302,67082
ceb,Latn,ceb_Latn,Cebuano,C,Lu,LATIN CAPITAL LETTER C,1096528,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11159,6938,4078,4915,53996,52750,144104,129693,194941,207986,223538,62430
ceb,Latn,ceb_Latn,Cebuano,D,Lu,LATIN CAPITAL LETTER D,1096141,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11087,7939,5888,7899,60670,50095,102924,123339,223748,215883,234466,52203
ceb,Latn,ceb_Latn,Cebuano,K,Lu,LATIN CAPITAL LETTER K,1094274,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6812,5548,4469,6637,42732,37557,87219,109451,255625,228714,260364,49146
ceb,Latn,ceb_Latn,Cebuano,v,Ll,LATIN SMALL LETTER V,1085336,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9444,7519,4236,5508,55648,52289,107312,127743,229708,214531,218881,52517
ceb,Latn,ceb_Latn,Cebuano,|,Sm,VERTICAL LINE,1041514,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1495,1485,688,595,6713,26259,370413,168171,110288,140546,201992,12869
