iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency,year_2023_frequency
rro,Latn,rro_Latn,Waima,a,Ll,LATIN SMALL LETTER A,256375,6,"2013,2017,2018,2019,2022,2023",926,36648,189660,11305,13274,4562
rro,Latn,rro_Latn,Waima, ,Zs,SPACE,181135,6,"2013,2017,2018,2019,2022,2023",546,22475,139974,6969,8320,2851
rro,Latn,rro_Latn,Waima,i,Ll,LATIN SMALL LETTER I,121743,6,"2013,2017,2018,2019,2022,2023",420,16243,91680,4871,6287,2242
rro,Latn,rro_Latn,Waima,n,Ll,LATIN SMALL LETTER N,82940,6,"2013,2017,2018,2019,2022,2023",296,11314,62950,3499,3533,1348
rro,Latn,rro_Latn,Waima,e,Ll,LATIN SMALL LETTER E,73280,6,"2013,2017,2018,2019,2022,2023",236,8521,56850,3232,3517,924
rro,Latn,rro_Latn,Waima,o,Ll,LATIN SMALL LETTER O,63720,6,"2013,2017,2018,2019,2022,2023",200,8165,49040,2286,2844,1185
rro,Latn,rro_Latn,Waima,h,Ll,LATIN SMALL LETTER H,47709,6,"2013,2017,2018,2019,2022,2023",122,5777,37023,1968,2120,699
rro,Latn,rro_Latn,Waima,k,Ll,LATIN SMALL LETTER K,43682,6,"2013,2017,2018,2019,2022,2023",211,6212,32144,1701,2424,990
rro,Latn,rro_Latn,Waima,r,Ll,LATIN SMALL LETTER R,43200,6,"2013,2017,2018,2019,2022,2023",155,5194,33697,1632,1891,631
rro,Latn,rro_Latn,Waima,u,Ll,LATIN SMALL LETTER U,43177,6,"2013,2017,2018,2019,2022,2023",123,5741,32311,1930,2438,634
rro,Latn,rro_Latn,Waima,b,Ll,LATIN SMALL LETTER B,39226,6,"2013,2017,2018,2019,2022,2023",132,4898,29763,1842,1914,677
rro,Latn,rro_Latn,Waima,m,Ll,LATIN SMALL LETTER M,32984,6,"2013,2017,2018,2019,2022,2023",100,4644,24882,1361,1430,567
rro,Latn,rro_Latn,Waima,t,Ll,LATIN SMALL LETTER T,31724,6,"2013,2017,2018,2019,2022,2023",92,2908,25618,1163,1548,395
rro,Latn,rro_Latn,Waima,',Po,APOSTROPHE,29548,6,"2013,2017,2018,2019,2022,2023",86,3639,22772,1159,1350,542
rro,Latn,rro_Latn,Waima,s,Ll,LATIN SMALL LETTER S,14699,6,"2013,2017,2018,2019,2022,2023",9,727,13436,296,189,42
rro,Latn,rro_Latn,Waima,.,Po,FULL STOP,11963,6,"2013,2017,2018,2019,2022,2023",32,1940,8871,461,498,161
rro,Latn,rro_Latn,Waima,p,Ll,LATIN SMALL LETTER P,11720,6,"2013,2017,2018,2019,2022,2023",68,1445,9153,384,467,203
rro,Latn,rro_Latn,Waima,",",Po,COMMA,11078,6,"2013,2017,2018,2019,2022,2023",23,1098,8703,599,450,205
rro,Latn,rro_Latn,Waima,w,Ll,LATIN SMALL LETTER W,7494,6,"2013,2017,2018,2019,2022,2023",15,813,6044,242,264,116
rro,Latn,rro_Latn,Waima,T,Lu,LATIN CAPITAL LETTER T,5525,6,"2013,2017,2018,2019,2022,2023",11,671,4515,105,144,79
rro,Latn,rro_Latn,Waima,l,Ll,LATIN SMALL LETTER L,5520,6,"2013,2017,2018,2019,2022,2023",6,367,4763,97,260,27
rro,Latn,rro_Latn,Waima,I,Lu,LATIN CAPITAL LETTER I,5086,6,"2013,2017,2018,2019,2022,2023",10,840,3604,343,250,39
rro,Latn,rro_Latn,Waima,d,Ll,LATIN SMALL LETTER D,4873,6,"2013,2017,2018,2019,2022,2023",1,201,4476,80,109,6
rro,Latn,rro_Latn,Waima,1,Nd,DIGIT ONE,4512,6,"2013,2017,2018,2019,2022,2023",2,592,3524,162,158,74
rro,Latn,rro_Latn,Waima,A,Lu,LATIN CAPITAL LETTER A,3487,6,"2013,2017,2018,2019,2022,2023",14,698,2393,167,170,45
rro,Latn,rro_Latn,Waima,c,Ll,LATIN SMALL LETTER C,3164,3,"2013,2017,2018",5,24,3135,0,0,0
rro,Latn,rro_Latn,Waima,E,Lu,LATIN CAPITAL LETTER E,2865,6,"2013,2017,2018,2019,2022,2023",2,285,2376,94,90,18
rro,Latn,rro_Latn,Waima,2,Nd,DIGIT TWO,2702,6,"2013,2017,2018,2019,2022,2023",7,301,2084,136,138,36
rro,Latn,rro_Latn,Waima,H,Lu,LATIN CAPITAL LETTER H,2639,6,"2013,2017,2018,2019,2022,2023",2,225,2222,95,80,15
rro,Latn,rro_Latn,Waima,K,Lu,LATIN CAPITAL LETTER K,2403,6,"2013,2017,2018,2019,2022,2023",3,382,1820,59,104,35
rro,Latn,rro_Latn,Waima,S,Lu,LATIN CAPITAL LETTER S,2121,6,"2013,2017,2018,2019,2022,2023",2,112,1911,55,38,3
rro,Latn,rro_Latn,Waima,V,Lu,LATIN CAPITAL LETTER V,2116,2,"2017,2018",0,2,2114,0,0,0
rro,Latn,rro_Latn,Waima,P,Lu,LATIN CAPITAL LETTER P,2104,6,"2013,2017,2018,2019,2022,2023",21,333,1426,72,230,22
rro,Latn,rro_Latn,Waima,f,Ll,LATIN SMALL LETTER F,1830,6,"2013,2017,2018,2019,2022,2023",1,20,1787,16,4,2
rro,Latn,rro_Latn,Waima,v,Ll,LATIN SMALL LETTER V,1766,6,"2013,2017,2018,2019,2022,2023",2,45,1700,17,1,1
rro,Latn,rro_Latn,Waima,g,Ll,LATIN SMALL LETTER G,1701,6,"2013,2017,2018,2019,2022,2023",2,23,1661,1,12,2
rro,Latn,rro_Latn,Waima,B,Lu,LATIN CAPITAL LETTER B,1638,6,"2013,2017,2018,2019,2022,2023",5,204,1258,79,73,19
rro,Latn,rro_Latn,Waima,3,Nd,DIGIT THREE,1632,6,"2013,2017,2018,2019,2022,2023",5,157,1258,93,97,22
rro,Latn,rro_Latn,Waima,M,Lu,LATIN CAPITAL LETTER M,1487,6,"2013,2017,2018,2019,2022,2023",3,300,985,126,62,11
rro,Latn,rro_Latn,Waima,R,Lu,LATIN CAPITAL LETTER R,1478,6,"2013,2017,2018,2019,2022,2023",2,191,1184,43,55,3
rro,Latn,rro_Latn,Waima,N,Lu,LATIN CAPITAL LETTER N,1436,6,"2013,2017,2018,2019,2022,2023",9,150,1213,35,22,7
rro,Latn,rro_Latn,Waima,U,Lu,LATIN CAPITAL LETTER U,1368,6,"2013,2017,2018,2019,2022,2023",7,134,1173,20,26,8
