iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
asg,Latn,asg_Latn,Cishingini, ,Zs,SPACE,1991,1,2017,1991
asg,Latn,asg_Latn,Cishingini,a,Ll,LATIN SMALL LETTER A,1610,1,2017,1610
asg,Latn,asg_Latn,Cishingini,i,Ll,LATIN SMALL LETTER I,769,1,2017,769
asg,Latn,asg_Latn,Cishingini,u,Ll,LATIN SMALL LETTER U,622,1,2017,622
asg,Latn,asg_Latn,Cishingini,n,Ll,LATIN SMALL LETTER N,545,1,2017,545
asg,Latn,asg_Latn,Cishingini,k,Ll,LATIN SMALL LETTER K,390,1,2017,390
asg,Latn,asg_Latn,Cishingini,̱,Mn,COMBINING MACRON BELOW,377,1,2017,377
asg,Latn,asg_Latn,Cishingini,e,Ll,LATIN SMALL LETTER E,295,1,2017,295
asg,Latn,asg_Latn,Cishingini,m,Ll,LATIN SMALL LETTER M,256,1,2017,256
asg,Latn,asg_Latn,Cishingini,s,Ll,LATIN SMALL LETTER S,246,1,2017,246
asg,Latn,asg_Latn,Cishingini,y,Ll,LATIN SMALL LETTER Y,212,1,2017,212
asg,Latn,asg_Latn,Cishingini,t,Ll,LATIN SMALL LETTER T,190,1,2017,190
asg,Latn,asg_Latn,Cishingini,l,Ll,LATIN SMALL LETTER L,166,1,2017,166
asg,Latn,asg_Latn,Cishingini,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,162,1,2017,162
asg,Latn,asg_Latn,Cishingini,o,Ll,LATIN SMALL LETTER O,147,1,2017,147
asg,Latn,asg_Latn,Cishingini,h,Ll,LATIN SMALL LETTER H,118,1,2017,118
asg,Latn,asg_Latn,Cishingini,.,Po,FULL STOP,109,1,2017,109
asg,Latn,asg_Latn,Cishingini,",",Po,COMMA,102,1,2017,102
asg,Latn,asg_Latn,Cishingini,d,Ll,LATIN SMALL LETTER D,100,1,2017,100
asg,Latn,asg_Latn,Cishingini,b,Ll,LATIN SMALL LETTER B,99,1,2017,99
asg,Latn,asg_Latn,Cishingini,v,Ll,LATIN SMALL LETTER V,93,1,2017,93
asg,Latn,asg_Latn,Cishingini,w,Ll,LATIN SMALL LETTER W,76,1,2017,76
asg,Latn,asg_Latn,Cishingini,g,Ll,LATIN SMALL LETTER G,73,1,2017,73
asg,Latn,asg_Latn,Cishingini,K,Lu,LATIN CAPITAL LETTER K,65,1,2017,65
asg,Latn,asg_Latn,Cishingini,c,Ll,LATIN SMALL LETTER C,63,1,2017,63
asg,Latn,asg_Latn,Cishingini,p,Ll,LATIN SMALL LETTER P,63,1,2017,63
asg,Latn,asg_Latn,Cishingini,A,Lu,LATIN CAPITAL LETTER A,62,1,2017,62
asg,Latn,asg_Latn,Cishingini,Ꞌ,Lu,LATIN CAPITAL LETTER SALTILLO,60,1,2017,60
asg,Latn,asg_Latn,Cishingini,r,Ll,LATIN SMALL LETTER R,58,1,2017,58
asg,Latn,asg_Latn,Cishingini,Y,Lu,LATIN CAPITAL LETTER Y,44,1,2017,44
asg,Latn,asg_Latn,Cishingini,1,Nd,DIGIT ONE,42,1,2017,42
asg,Latn,asg_Latn,Cishingini,z,Ll,LATIN SMALL LETTER Z,37,1,2017,37
asg,Latn,asg_Latn,Cishingini,”,Pf,RIGHT DOUBLE QUOTATION MARK,37,1,2017,37
asg,Latn,asg_Latn,Cishingini,“,Pi,LEFT DOUBLE QUOTATION MARK,37,1,2017,37
