iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency
ury,Latn,ury_Latn,Orya, ,Zs,SPACE,2417,4,"2017,2018,2019,2020",114,688,901,714
ury,Latn,ury_Latn,Orya,a,Ll,LATIN SMALL LETTER A,1537,4,"2017,2018,2019,2020",64,574,327,572
ury,Latn,ury_Latn,Orya,e,Ll,LATIN SMALL LETTER E,913,4,"2017,2018,2019,2020",54,248,365,246
ury,Latn,ury_Latn,Orya,n,Ll,LATIN SMALL LETTER N,709,4,"2017,2018,2019,2020",54,284,87,284
ury,Latn,ury_Latn,Orya,i,Ll,LATIN SMALL LETTER I,628,4,"2017,2018,2019,2020",38,148,296,146
ury,Latn,ury_Latn,Orya,m,Ll,LATIN SMALL LETTER M,517,4,"2017,2018,2019,2020",25,115,262,115
ury,Latn,ury_Latn,Orya,l,Ll,LATIN SMALL LETTER L,460,4,"2017,2018,2019,2020",13,87,274,86
ury,Latn,ury_Latn,Orya,r,Ll,LATIN SMALL LETTER R,458,4,"2017,2018,2019,2020",17,66,311,64
ury,Latn,ury_Latn,Orya,s,Ll,LATIN SMALL LETTER S,438,4,"2017,2018,2019,2020",15,177,69,177
ury,Latn,ury_Latn,Orya,k,Ll,LATIN SMALL LETTER K,412,4,"2017,2018,2019,2020",34,185,8,185
ury,Latn,ury_Latn,Orya,p,Ll,LATIN SMALL LETTER P,397,4,"2017,2018,2019,2020",12,66,254,65
ury,Latn,ury_Latn,Orya,g,Ll,LATIN SMALL LETTER G,386,4,"2017,2018,2019,2020",20,59,249,58
ury,Latn,ury_Latn,Orya,z,Ll,LATIN SMALL LETTER Z,375,4,"2017,2018,2019,2020",6,68,233,68
ury,Latn,ury_Latn,Orya,o,Ll,LATIN SMALL LETTER O,338,4,"2017,2018,2019,2020",20,110,99,109
ury,Latn,ury_Latn,Orya,w,Ll,LATIN SMALL LETTER W,293,4,"2017,2018,2019,2020",13,127,26,127
ury,Latn,ury_Latn,Orya,t,Ll,LATIN SMALL LETTER T,251,4,"2017,2018,2019,2020",11,87,68,85
ury,Latn,ury_Latn,Orya,C,Lu,LATIN CAPITAL LETTER C,242,2,"2018,2019",0,1,241,0
ury,Latn,ury_Latn,Orya,u,Ll,LATIN SMALL LETTER U,233,4,"2017,2018,2019,2020",8,94,37,94
ury,Latn,ury_Latn,Orya,h,Ll,LATIN SMALL LETTER H,221,4,"2017,2018,2019,2020",9,92,29,91
ury,Latn,ury_Latn,Orya,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,212,3,"2017,2018,2020",4,104,0,104
ury,Latn,ury_Latn,Orya,.,Po,FULL STOP,180,4,"2017,2018,2019,2020",9,64,43,64
ury,Latn,ury_Latn,Orya,d,Ll,LATIN SMALL LETTER D,171,4,"2017,2018,2019,2020",12,61,38,60
ury,Latn,ury_Latn,Orya,b,Ll,LATIN SMALL LETTER B,155,4,"2017,2018,2019,2020",10,67,11,67
ury,Latn,ury_Latn,Orya,y,Ll,LATIN SMALL LETTER Y,83,4,"2017,2018,2019,2020",1,28,27,27
ury,Latn,ury_Latn,Orya,Z,Lu,LATIN CAPITAL LETTER Z,81,4,"2017,2018,2019,2020",3,38,2,38
ury,Latn,ury_Latn,Orya,",",Po,COMMA,77,4,"2017,2018,2019,2020",3,34,6,34
ury,Latn,ury_Latn,Orya,A,Lu,LATIN CAPITAL LETTER A,59,4,"2017,2018,2019,2020",3,25,6,25
ury,Latn,ury_Latn,Orya,Y,Lu,LATIN CAPITAL LETTER Y,56,3,"2018,2019,2020",0,27,2,27
ury,Latn,ury_Latn,Orya,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,43,3,"2017,2018,2020",11,16,0,16
ury,Latn,ury_Latn,Orya,B,Lu,LATIN CAPITAL LETTER B,39,4,"2017,2018,2019,2020",1,18,2,18
ury,Latn,ury_Latn,Orya,-,Pd,HYPHEN-MINUS,35,4,"2017,2018,2019,2020",3,15,1,16
ury,Latn,ury_Latn,Orya,1,Nd,DIGIT ONE,34,4,"2017,2018,2019,2020",5,13,2,14
ury,Latn,ury_Latn,Orya,c,Ll,LATIN SMALL LETTER C,33,1,2019,0,0,33,0
ury,Latn,ury_Latn,Orya,M,Lu,LATIN CAPITAL LETTER M,32,3,"2018,2019,2020",0,14,5,13
ury,Latn,ury_Latn,Orya,I,Lu,LATIN CAPITAL LETTER I,28,3,"2018,2019,2020",0,12,4,12
ury,Latn,ury_Latn,Orya,D,Lu,LATIN CAPITAL LETTER D,24,4,"2017,2018,2019,2020",1,8,7,8
ury,Latn,ury_Latn,Orya,S,Lu,LATIN CAPITAL LETTER S,23,4,"2017,2018,2019,2020",1,7,8,7
ury,Latn,ury_Latn,Orya,H,Lu,LATIN CAPITAL LETTER H,23,4,"2017,2018,2019,2020",1,9,4,9
ury,Latn,ury_Latn,Orya,“,Pi,LEFT DOUBLE QUOTATION MARK,23,3,"2017,2018,2020",3,10,0,10
ury,Latn,ury_Latn,Orya,',Po,APOSTROPHE,23,4,"2017,2018,2019,2020",1,10,2,10
ury,Latn,ury_Latn,Orya,v,Ll,LATIN SMALL LETTER V,22,1,2019,0,0,22,0
ury,Latn,ury_Latn,Orya,”,Pf,RIGHT DOUBLE QUOTATION MARK,21,3,"2017,2018,2020",1,10,0,10
ury,Latn,ury_Latn,Orya,E,Lu,LATIN CAPITAL LETTER E,20,4,"2017,2018,2019,2020",2,8,2,8
ury,Latn,ury_Latn,Orya,2,Nd,DIGIT TWO,19,4,"2017,2018,2019,2020",1,8,1,9
ury,Latn,ury_Latn,Orya,j,Ll,LATIN SMALL LETTER J,16,3,"2018,2019,2020",0,7,2,7
ury,Latn,ury_Latn,Orya,–,Pd,EN DASH,16,2,"2018,2020",0,8,0,8
ury,Latn,ury_Latn,Orya,P,Lu,LATIN CAPITAL LETTER P,14,4,"2017,2018,2019,2020",1,2,9,2
ury,Latn,ury_Latn,Orya,f,Ll,LATIN SMALL LETTER F,14,3,"2018,2019,2020",0,2,10,2
