iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency
kdl,Latn,kdl_Latn,Tsikimba, ,Zs,SPACE,90593,5,"2014,2017,2018,2019,2022",1969,25284,15764,41650,5926
kdl,Latn,kdl_Latn,Tsikimba,a,Ll,LATIN SMALL LETTER A,73736,5,"2014,2017,2018,2019,2022",1555,19466,13339,34661,4715
kdl,Latn,kdl_Latn,Tsikimba,u,Ll,LATIN SMALL LETTER U,28962,5,"2014,2017,2018,2019,2022",648,7999,5223,13245,1847
kdl,Latn,kdl_Latn,Tsikimba,i,Ll,LATIN SMALL LETTER I,27720,5,"2014,2017,2018,2019,2022",687,7696,4894,12668,1775
kdl,Latn,kdl_Latn,Tsikimba,n,Ll,LATIN SMALL LETTER N,20818,5,"2014,2017,2018,2019,2022",504,5272,3984,9717,1341
kdl,Latn,kdl_Latn,Tsikimba,k,Ll,LATIN SMALL LETTER K,17474,5,"2014,2017,2018,2019,2022",393,4569,3339,7977,1196
kdl,Latn,kdl_Latn,Tsikimba,̱,Mn,COMBINING MACRON BELOW,13327,5,"2014,2017,2018,2019,2022",234,3474,2268,6482,869
kdl,Latn,kdl_Latn,Tsikimba,s,Ll,LATIN SMALL LETTER S,12252,5,"2014,2017,2018,2019,2022",242,3090,2154,5948,818
kdl,Latn,kdl_Latn,Tsikimba,t,Ll,LATIN SMALL LETTER T,10594,5,"2014,2017,2018,2019,2022",210,2760,1735,5170,719
kdl,Latn,kdl_Latn,Tsikimba,e,Ll,LATIN SMALL LETTER E,9944,5,"2014,2017,2018,2019,2022",338,3206,1505,4232,663
kdl,Latn,kdl_Latn,Tsikimba,m,Ll,LATIN SMALL LETTER M,9054,5,"2014,2017,2018,2019,2022",167,2577,1612,4130,568
kdl,Latn,kdl_Latn,Tsikimba,o,Ll,LATIN SMALL LETTER O,8867,5,"2014,2017,2018,2019,2022",180,2171,1712,4146,658
kdl,Latn,kdl_Latn,Tsikimba,y,Ll,LATIN SMALL LETTER Y,8279,5,"2014,2017,2018,2019,2022",174,2181,1526,3912,486
kdl,Latn,kdl_Latn,Tsikimba,w,Ll,LATIN SMALL LETTER W,7794,5,"2014,2017,2018,2019,2022",140,2203,1351,3539,561
kdl,Latn,kdl_Latn,Tsikimba,l,Ll,LATIN SMALL LETTER L,7111,5,"2014,2017,2018,2019,2022",170,1794,1322,3303,522
kdl,Latn,kdl_Latn,Tsikimba,g,Ll,LATIN SMALL LETTER G,6019,5,"2014,2017,2018,2019,2022",125,1390,1167,2907,430
kdl,Latn,kdl_Latn,Tsikimba,r,Ll,LATIN SMALL LETTER R,5375,5,"2014,2017,2018,2019,2022",139,1358,1005,2500,373
kdl,Latn,kdl_Latn,Tsikimba,h,Ll,LATIN SMALL LETTER H,5095,5,"2014,2017,2018,2019,2022",100,1327,979,2360,329
kdl,Latn,kdl_Latn,Tsikimba,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,4934,5,"2014,2017,2018,2019,2022",87,1291,816,2427,313
kdl,Latn,kdl_Latn,Tsikimba,.,Po,FULL STOP,4536,5,"2014,2017,2018,2019,2022",105,1234,809,2101,287
kdl,Latn,kdl_Latn,Tsikimba,",",Po,COMMA,4376,5,"2014,2017,2018,2019,2022",104,1515,597,1882,278
kdl,Latn,kdl_Latn,Tsikimba,p,Ll,LATIN SMALL LETTER P,3998,5,"2014,2017,2018,2019,2022",76,1079,771,1811,261
kdl,Latn,kdl_Latn,Tsikimba,v,Ll,LATIN SMALL LETTER V,3851,5,"2014,2017,2018,2019,2022",98,1260,616,1650,227
kdl,Latn,kdl_Latn,Tsikimba,b,Ll,LATIN SMALL LETTER B,3742,5,"2014,2017,2018,2019,2022",80,1033,631,1752,246
kdl,Latn,kdl_Latn,Tsikimba,c,Ll,LATIN SMALL LETTER C,3523,5,"2014,2017,2018,2019,2022",67,877,593,1692,294
kdl,Latn,kdl_Latn,Tsikimba,d,Ll,LATIN SMALL LETTER D,3438,5,"2014,2017,2018,2019,2022",77,1027,590,1543,201
kdl,Latn,kdl_Latn,Tsikimba,K,Lu,LATIN CAPITAL LETTER K,2463,5,"2014,2017,2018,2019,2022",36,438,590,1184,215
kdl,Latn,kdl_Latn,Tsikimba,z,Ll,LATIN SMALL LETTER Z,2418,5,"2014,2017,2018,2019,2022",45,715,386,1100,172
kdl,Latn,kdl_Latn,Tsikimba,A,Lu,LATIN CAPITAL LETTER A,2151,5,"2014,2017,2018,2019,2022",60,672,378,921,120
kdl,Latn,kdl_Latn,Tsikimba,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,1629,4,"2014,2018,2019,2022",58,0,366,1075,130
kdl,Latn,kdl_Latn,Tsikimba,1,Nd,DIGIT ONE,1528,5,"2014,2017,2018,2019,2022",58,312,334,731,93
kdl,Latn,kdl_Latn,Tsikimba,Y,Lu,LATIN CAPITAL LETTER Y,1117,5,"2014,2017,2018,2019,2022",32,478,138,431,38
kdl,Latn,kdl_Latn,Tsikimba,2,Nd,DIGIT TWO,975,5,"2014,2017,2018,2019,2022",38,291,170,432,44
kdl,Latn,kdl_Latn,Tsikimba,U,Lu,LATIN CAPITAL LETTER U,969,5,"2014,2017,2018,2019,2022",38,278,212,390,51
kdl,Latn,kdl_Latn,Tsikimba,M,Lu,LATIN CAPITAL LETTER M,821,5,"2014,2017,2018,2019,2022",26,298,114,346,37
kdl,Latn,kdl_Latn,Tsikimba,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,802,5,"2014,2017,2018,2019,2022",22,189,132,413,46
kdl,Latn,kdl_Latn,Tsikimba,“,Pi,LEFT DOUBLE QUOTATION MARK,727,5,"2014,2017,2018,2019,2022",27,427,29,234,10
kdl,Latn,kdl_Latn,Tsikimba,T,Lu,LATIN CAPITAL LETTER T,652,5,"2014,2017,2018,2019,2022",8,209,88,309,38
kdl,Latn,kdl_Latn,Tsikimba,”,Pf,RIGHT DOUBLE QUOTATION MARK,651,5,"2014,2017,2018,2019,2022",26,394,27,196,8
kdl,Latn,kdl_Latn,Tsikimba,3,Nd,DIGIT THREE,624,5,"2014,2017,2018,2019,2022",23,237,89,252,23
kdl,Latn,kdl_Latn,Tsikimba,',Po,APOSTROPHE,558,1,2017,0,558,0,0,0
kdl,Latn,kdl_Latn,Tsikimba,4,Nd,DIGIT FOUR,495,5,"2014,2017,2018,2019,2022",23,177,82,194,19
kdl,Latn,kdl_Latn,Tsikimba,N,Lu,LATIN CAPITAL LETTER N,484,5,"2014,2017,2018,2019,2022",10,190,51,215,18
kdl,Latn,kdl_Latn,Tsikimba,I,Lu,LATIN CAPITAL LETTER I,447,5,"2014,2017,2018,2019,2022",7,100,92,229,19
kdl,Latn,kdl_Latn,Tsikimba,S,Lu,LATIN CAPITAL LETTER S,442,5,"2014,2017,2018,2019,2022",9,149,71,190,23
kdl,Latn,kdl_Latn,Tsikimba,f,Ll,LATIN SMALL LETTER F,436,5,"2014,2017,2018,2019,2022",11,135,68,209,13
kdl,Latn,kdl_Latn,Tsikimba,5,Nd,DIGIT FIVE,391,5,"2014,2017,2018,2019,2022",14,131,74,155,17
kdl,Latn,kdl_Latn,Tsikimba,:,Po,COLON,357,5,"2014,2017,2018,2019,2022",16,24,131,173,13
kdl,Latn,kdl_Latn,Tsikimba,6,Nd,DIGIT SIX,321,5,"2014,2017,2018,2019,2022",15,97,61,133,15
kdl,Latn,kdl_Latn,Tsikimba,8,Nd,DIGIT EIGHT,301,5,"2014,2017,2018,2019,2022",12,82,55,137,15
kdl,Latn,kdl_Latn,Tsikimba,7,Nd,DIGIT SEVEN,291,5,"2014,2017,2018,2019,2022",8,87,56,123,17
kdl,Latn,kdl_Latn,Tsikimba,9,Nd,DIGIT NINE,272,5,"2014,2017,2018,2019,2022",13,81,50,115,13
kdl,Latn,kdl_Latn,Tsikimba,0,Nd,DIGIT ZERO,271,5,"2014,2017,2018,2019,2022",13,87,51,107,13
kdl,Latn,kdl_Latn,Tsikimba,B,Lu,LATIN CAPITAL LETTER B,267,5,"2014,2017,2018,2019,2022",3,76,59,109,20
kdl,Latn,kdl_Latn,Tsikimba,?,Po,QUESTION MARK,254,5,"2014,2017,2018,2019,2022",12,148,9,79,6
kdl,Latn,kdl_Latn,Tsikimba,),Pe,RIGHT PARENTHESIS,197,5,"2014,2017,2018,2019,2022",6,30,82,77,2
kdl,Latn,kdl_Latn,Tsikimba,(,Ps,LEFT PARENTHESIS,197,5,"2014,2017,2018,2019,2022",6,30,82,77,2
kdl,Latn,kdl_Latn,Tsikimba,G,Lu,LATIN CAPITAL LETTER G,193,5,"2014,2017,2018,2019,2022",4,51,36,94,8
kdl,Latn,kdl_Latn,Tsikimba,-,Pd,HYPHEN-MINUS,180,5,"2014,2017,2018,2019,2022",14,54,53,58,1
kdl,Latn,kdl_Latn,Tsikimba,‐,Pd,HYPHEN,179,4,"2014,2018,2019,2022",6,0,49,112,12
kdl,Latn,kdl_Latn,Tsikimba,j,Ll,LATIN SMALL LETTER J,156,5,"2014,2017,2018,2019,2022",8,44,26,66,12
