iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
fit,Latn,fit_Latn,Tornedalen Finnish, ,Zs,SPACE,1947077,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",48435,7602,3198,44070,363257,255069,155365,162854,276325,245189,328664,57049
fit,Latn,fit_Latn,Tornedalen Finnish,a,Ll,LATIN SMALL LETTER A,1486588,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",36912,5650,2555,32735,258788,188004,120400,125127,220770,193729,257628,44290
fit,Latn,fit_Latn,Tornedalen Finnish,i,Ll,LATIN SMALL LETTER I,1322777,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",34621,4605,1950,26369,232369,162328,104878,113318,194833,173830,233812,39864
fit,Latn,fit_Latn,Tornedalen Finnish,t,Ll,LATIN SMALL LETTER T,1185525,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",28347,3956,2123,24621,209546,148243,95370,100201,174543,155957,206666,35952
fit,Latn,fit_Latn,Tornedalen Finnish,e,Ll,LATIN SMALL LETTER E,1022562,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",25036,3569,1852,21188,178907,134257,81632,84744,148154,135092,176289,31842
fit,Latn,fit_Latn,Tornedalen Finnish,n,Ll,LATIN SMALL LETTER N,994517,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",26246,3680,1598,21007,173809,131186,77645,80218,147072,130079,172462,29515
fit,Latn,fit_Latn,Tornedalen Finnish,s,Ll,LATIN SMALL LETTER S,880701,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",20674,2923,1486,18914,155676,109674,69007,72524,130628,117325,155302,26568
fit,Latn,fit_Latn,Tornedalen Finnish,k,Ll,LATIN SMALL LETTER K,716057,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",16883,2573,1236,14929,131669,92711,57458,60129,103243,91840,122174,21212
fit,Latn,fit_Latn,Tornedalen Finnish,o,Ll,LATIN SMALL LETTER O,708139,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",17619,2550,1378,14813,126886,91937,57066,59881,103530,90456,121608,20415
fit,Latn,fit_Latn,Tornedalen Finnish,l,Ll,LATIN SMALL LETTER L,696455,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18817,2572,1124,14415,127143,91094,57437,58102,99052,88362,117614,20723
fit,Latn,fit_Latn,Tornedalen Finnish,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,639530,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",15023,2202,865,12198,121412,86457,50930,52275,90539,82201,107302,18126
fit,Latn,fit_Latn,Tornedalen Finnish,u,Ll,LATIN SMALL LETTER U,590131,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13946,1859,974,12414,107726,75438,48571,48838,87090,76600,99108,17567
fit,Latn,fit_Latn,Tornedalen Finnish,m,Ll,LATIN SMALL LETTER M,407835,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8854,1344,738,7998,74242,54251,32806,35050,57323,52403,70565,12261
fit,Latn,fit_Latn,Tornedalen Finnish,h,Ll,LATIN SMALL LETTER H,319528,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9463,1240,474,7158,54803,39767,25782,27101,48119,41861,54444,9316
fit,Latn,fit_Latn,Tornedalen Finnish,r,Ll,LATIN SMALL LETTER R,318405,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8976,1678,990,8108,54895,42879,25193,25473,45757,41756,52528,10172
fit,Latn,fit_Latn,Tornedalen Finnish,v,Ll,LATIN SMALL LETTER V,257733,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6328,904,395,5396,48687,35062,20807,21270,36514,32009,43088,7273
fit,Latn,fit_Latn,Tornedalen Finnish,j,Ll,LATIN SMALL LETTER J,248614,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5772,810,375,5009,42771,31506,20262,21080,37191,33373,42826,7639
fit,Latn,fit_Latn,Tornedalen Finnish,p,Ll,LATIN SMALL LETTER P,239396,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6441,865,420,5262,46010,32965,20288,19983,33192,28877,38288,6805
fit,Latn,fit_Latn,Tornedalen Finnish,.,Po,FULL STOP,194149,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5373,745,248,3339,41919,29895,15721,14609,23434,22851,30924,5091
fit,Latn,fit_Latn,Tornedalen Finnish,y,Ll,LATIN SMALL LETTER Y,189162,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4380,694,342,4127,34492,23963,14922,16132,27291,24312,32665,5842
fit,Latn,fit_Latn,Tornedalen Finnish,",",Po,COMMA,110507,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3004,366,123,2519,19592,10740,7721,9762,17385,15454,20125,3716
fit,Latn,fit_Latn,Tornedalen Finnish,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,59680,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1530,261,188,1524,11211,8577,4868,4620,7843,7687,9655,1716
fit,Latn,fit_Latn,Tornedalen Finnish,S,Lu,LATIN CAPITAL LETTER S,40458,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1451,199,69,1184,7649,5121,2870,3169,5576,5420,6585,1165
fit,Latn,fit_Latn,Tornedalen Finnish,d,Ll,LATIN SMALL LETTER D,39648,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1397,446,219,1508,5679,6050,3317,2941,5156,5219,6382,1334
fit,Latn,fit_Latn,Tornedalen Finnish,K,Lu,LATIN CAPITAL LETTER K,33664,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1186,107,78,939,6746,4978,2295,2259,4684,4015,5410,967
fit,Latn,fit_Latn,Tornedalen Finnish,M,Lu,LATIN CAPITAL LETTER M,33175,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",972,152,72,966,6273,4393,2410,2423,4668,4168,5691,987
fit,Latn,fit_Latn,Tornedalen Finnish,g,Ll,LATIN SMALL LETTER G,30573,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1057,305,179,1362,4702,5146,2295,2183,3588,3971,4533,1252
fit,Latn,fit_Latn,Tornedalen Finnish,-,Pd,HYPHEN-MINUS,28692,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",540,145,97,920,5381,4286,1988,1883,4709,3687,4125,931
fit,Latn,fit_Latn,Tornedalen Finnish,T,Lu,LATIN CAPITAL LETTER T,26702,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",605,103,64,743,5197,3843,2165,2160,3534,3465,4025,798
fit,Latn,fit_Latn,Tornedalen Finnish,J,Lu,LATIN CAPITAL LETTER J,23636,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",442,58,28,396,5467,3797,1924,1594,2685,2770,3955,520
fit,Latn,fit_Latn,Tornedalen Finnish,f,Ll,LATIN SMALL LETTER F,22580,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",606,221,125,772,2975,3292,1759,1700,3170,3162,3803,995
fit,Latn,fit_Latn,Tornedalen Finnish,E,Lu,LATIN CAPITAL LETTER E,21467,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",532,64,23,666,4844,3341,1626,1310,2468,2737,3354,502
fit,Latn,fit_Latn,Tornedalen Finnish,N,Lu,LATIN CAPITAL LETTER N,19680,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",546,59,24,614,4252,3031,1419,1398,2599,2256,2989,493
fit,Latn,fit_Latn,Tornedalen Finnish,0,Nd,DIGIT ZERO,18628,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",346,118,34,555,2514,1838,1644,2187,3271,2423,3004,694
fit,Latn,fit_Latn,Tornedalen Finnish,1,Nd,DIGIT ONE,17775,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",607,88,37,712,2720,1781,1431,1800,2987,2457,2569,586
fit,Latn,fit_Latn,Tornedalen Finnish,P,Lu,LATIN CAPITAL LETTER P,16631,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",603,88,32,412,3107,2247,1255,1367,2260,2000,2783,477
fit,Latn,fit_Latn,Tornedalen Finnish,b,Ll,LATIN SMALL LETTER B,15755,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",512,178,100,554,2281,2446,1140,1068,2172,2076,2629,599
fit,Latn,fit_Latn,Tornedalen Finnish,V,Lu,LATIN CAPITAL LETTER V,14971,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",446,40,28,393,3201,2261,1307,1262,1755,1708,2192,378
fit,Latn,fit_Latn,Tornedalen Finnish,A,Lu,LATIN CAPITAL LETTER A,14188,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",434,59,38,636,3154,2091,1125,1028,1542,1642,2082,357
fit,Latn,fit_Latn,Tornedalen Finnish,L,Lu,LATIN CAPITAL LETTER L,13772,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",381,47,33,518,2596,1746,999,1097,1930,1788,2198,439
fit,Latn,fit_Latn,Tornedalen Finnish,H,Lu,LATIN CAPITAL LETTER H,13684,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",855,81,18,423,2372,1752,919,926,1796,1717,2432,393
fit,Latn,fit_Latn,Tornedalen Finnish,2,Nd,DIGIT TWO,13229,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",327,87,15,501,1922,1298,867,1725,2041,1815,1999,632
fit,Latn,fit_Latn,Tornedalen Finnish,O,Lu,LATIN CAPITAL LETTER O,12653,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",326,61,19,390,2810,1852,960,932,1361,1615,2018,309
fit,Latn,fit_Latn,Tornedalen Finnish,I,Lu,LATIN CAPITAL LETTER I,11971,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",395,33,29,460,2442,1794,793,779,1017,1236,2704,289
fit,Latn,fit_Latn,Tornedalen Finnish,:,Po,COLON,11967,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",208,63,11,442,1888,1351,908,1231,1901,1439,2102,423
fit,Latn,fit_Latn,Tornedalen Finnish,c,Ll,LATIN SMALL LETTER C,11445,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",345,160,73,417,1629,1769,788,823,1683,1677,1707,374
