iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
myu,Latn,myu_Latn,Mundurukú, ,Zs,SPACE,48104,6,"2014,2019,2020,2021,2022,2023",1333,27793,4393,9072,4785,728
myu,Latn,myu_Latn,Mundurukú,a,Ll,LATIN SMALL LETTER A,26366,6,"2014,2019,2020,2021,2022,2023",546,15369,2447,4774,2738,492
myu,Latn,myu_Latn,Mundurukú,e,Ll,LATIN SMALL LETTER E,22908,6,"2014,2019,2020,2021,2022,2023",599,13140,2129,4501,2212,327
myu,Latn,myu_Latn,Mundurukú,u,Ll,LATIN SMALL LETTER U,20857,6,"2014,2019,2020,2021,2022,2023",556,12100,1937,3888,2053,323
myu,Latn,myu_Latn,Mundurukú,i,Ll,LATIN SMALL LETTER I,15583,6,"2014,2019,2020,2021,2022,2023",487,8896,1335,2997,1562,306
myu,Latn,myu_Latn,Mundurukú,k,Ll,LATIN SMALL LETTER K,11908,6,"2014,2019,2020,2021,2022,2023",265,7125,1018,2125,1197,178
myu,Latn,myu_Latn,Mundurukú,y,Ll,LATIN SMALL LETTER Y,10975,6,"2014,2019,2020,2021,2022,2023",225,6556,970,1925,1112,187
myu,Latn,myu_Latn,Mundurukú,p,Ll,LATIN SMALL LETTER P,10885,6,"2014,2019,2020,2021,2022,2023",218,6261,1010,2066,1097,233
myu,Latn,myu_Latn,Mundurukú,t,Ll,LATIN SMALL LETTER T,10715,6,"2014,2019,2020,2021,2022,2023",236,6190,1008,1984,1088,209
myu,Latn,myu_Latn,Mundurukú,o,Ll,LATIN SMALL LETTER O,10481,6,"2014,2019,2020,2021,2022,2023",458,6002,982,2131,829,79
myu,Latn,myu_Latn,Mundurukú,m,Ll,LATIN SMALL LETTER M,10314,6,"2014,2019,2020,2021,2022,2023",226,5975,965,1847,1119,182
myu,Latn,myu_Latn,Mundurukú,b,Ll,LATIN SMALL LETTER B,7944,6,"2014,2019,2020,2021,2022,2023",198,4624,763,1492,730,137
myu,Latn,myu_Latn,Mundurukú,j,Ll,LATIN SMALL LETTER J,6973,6,"2014,2019,2020,2021,2022,2023",200,4032,578,1383,675,105
myu,Latn,myu_Latn,Mundurukú,',Po,APOSTROPHE,6675,6,"2014,2019,2020,2021,2022,2023",237,3715,566,1325,704,128
myu,Latn,myu_Latn,Mundurukú,w,Ll,LATIN SMALL LETTER W,6355,6,"2014,2019,2020,2021,2022,2023",136,3769,621,1150,597,82
myu,Latn,myu_Latn,Mundurukú,n,Ll,LATIN SMALL LETTER N,5989,6,"2014,2019,2020,2021,2022,2023",230,3558,516,1059,549,77
myu,Latn,myu_Latn,Mundurukú,.,Po,FULL STOP,5836,6,"2014,2019,2020,2021,2022,2023",202,3464,433,1132,522,83
myu,Latn,myu_Latn,Mundurukú,c,Ll,LATIN SMALL LETTER C,5779,6,"2014,2019,2020,2021,2022,2023",92,3422,505,1055,618,87
myu,Latn,myu_Latn,Mundurukú,s,Ll,LATIN SMALL LETTER S,5592,6,"2014,2019,2020,2021,2022,2023",187,3281,442,1095,535,52
myu,Latn,myu_Latn,Mundurukú,̃,Mn,COMBINING TILDE,5386,6,"2014,2019,2020,2021,2022,2023",113,3069,493,1017,584,110
myu,Latn,myu_Latn,Mundurukú,g,Ll,LATIN SMALL LETTER G,5293,6,"2014,2019,2020,2021,2022,2023",112,2977,552,978,568,106
myu,Latn,myu_Latn,Mundurukú,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,4738,6,"2014,2019,2020,2021,2022,2023",145,2734,410,851,519,79
myu,Latn,myu_Latn,Mundurukú,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,4611,6,"2014,2019,2020,2021,2022,2023",101,2533,431,882,518,146
myu,Latn,myu_Latn,Mundurukú,r,Ll,LATIN SMALL LETTER R,3545,6,"2014,2019,2020,2021,2022,2023",79,2016,316,707,323,104
myu,Latn,myu_Latn,Mundurukú,d,Ll,LATIN SMALL LETTER D,3317,6,"2014,2019,2020,2021,2022,2023",90,1854,348,664,317,44
myu,Latn,myu_Latn,Mundurukú,x,Ll,LATIN SMALL LETTER X,3245,6,"2014,2019,2020,2021,2022,2023",88,1961,270,566,296,64
myu,Latn,myu_Latn,Mundurukú,—,Pd,EM DASH,2008,6,"2014,2019,2020,2021,2022,2023",141,1079,111,438,227,12
myu,Latn,myu_Latn,Mundurukú,I,Lu,LATIN CAPITAL LETTER I,1871,6,"2014,2019,2020,2021,2022,2023",56,1114,128,365,175,33
myu,Latn,myu_Latn,Mundurukú,D,Lu,LATIN CAPITAL LETTER D,1524,6,"2014,2019,2020,2021,2022,2023",45,904,121,266,172,16
myu,Latn,myu_Latn,Mundurukú,",",Po,COMMA,1444,6,"2014,2019,2020,2021,2022,2023",33,747,147,250,238,29
myu,Latn,myu_Latn,Mundurukú,õ,Ll,LATIN SMALL LETTER O WITH TILDE,1429,6,"2014,2019,2020,2021,2022,2023",46,887,120,237,115,24
myu,Latn,myu_Latn,Mundurukú,ã,Ll,LATIN SMALL LETTER A WITH TILDE,1196,6,"2014,2019,2020,2021,2022,2023",63,631,126,220,143,13
myu,Latn,myu_Latn,Mundurukú,J,Lu,LATIN CAPITAL LETTER J,1155,6,"2014,2019,2020,2021,2022,2023",76,614,92,247,123,3
myu,Latn,myu_Latn,Mundurukú,1,Nd,DIGIT ONE,746,6,"2014,2019,2020,2021,2022,2023",17,454,56,143,63,13
myu,Latn,myu_Latn,Mundurukú,―,Pd,HORIZONTAL BAR,670,6,"2014,2019,2020,2021,2022,2023",14,407,65,109,61,14
myu,Latn,myu_Latn,Mundurukú,C,Lu,LATIN CAPITAL LETTER C,646,6,"2014,2019,2020,2021,2022,2023",11,404,41,138,46,6
myu,Latn,myu_Latn,Mundurukú,W,Lu,LATIN CAPITAL LETTER W,552,6,"2014,2019,2020,2021,2022,2023",13,328,52,86,62,11
myu,Latn,myu_Latn,Mundurukú,E,Lu,LATIN CAPITAL LETTER E,541,6,"2014,2019,2020,2021,2022,2023",9,340,41,92,55,4
myu,Latn,myu_Latn,Mundurukú,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,537,6,"2014,2019,2020,2021,2022,2023",10,326,40,105,52,4
myu,Latn,myu_Latn,Mundurukú,2,Nd,DIGIT TWO,456,6,"2014,2019,2020,2021,2022,2023",5,264,44,97,37,9
myu,Latn,myu_Latn,Mundurukú,A,Lu,LATIN CAPITAL LETTER A,455,6,"2014,2019,2020,2021,2022,2023",18,278,52,74,30,3
myu,Latn,myu_Latn,Mundurukú,O,Lu,LATIN CAPITAL LETTER O,414,6,"2014,2019,2020,2021,2022,2023",16,231,24,120,21,2
