iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
sms,Latn,sms_Latn,Skolt Sami, ,Zs,SPACE,685145,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1077,521,4444,47226,20927,72282,96117,106384,102182,174524,59461
sms,Latn,sms_Latn,Skolt Sami,t,Ll,LATIN SMALL LETTER T,425850,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",497,42,1848,25813,10861,41010,58519,67716,67231,113934,38379
sms,Latn,sms_Latn,Skolt Sami,e,Ll,LATIN SMALL LETTER E,375805,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",451,78,2446,20059,10544,37921,52883,58605,58437,99637,34744
sms,Latn,sms_Latn,Skolt Sami,i,Ll,LATIN SMALL LETTER I,371121,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",483,56,2644,21022,10201,37706,53523,57494,57161,100611,30220
sms,Latn,sms_Latn,Skolt Sami,a,Ll,LATIN SMALL LETTER A,329955,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",453,319,2693,20065,9379,33680,46724,50375,50273,88349,27645
sms,Latn,sms_Latn,Skolt Sami,u,Ll,LATIN SMALL LETTER U,270135,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",268,31,1471,12890,7354,27120,39155,42462,41710,72878,24796
sms,Latn,sms_Latn,Skolt Sami,s,Ll,LATIN SMALL LETTER S,263179,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",322,242,1544,13785,6655,25430,37212,41129,41107,72448,23305
sms,Latn,sms_Latn,Skolt Sami,l,Ll,LATIN SMALL LETTER L,259181,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",334,182,1448,14017,7787,27499,37253,39798,39415,68586,22862
sms,Latn,sms_Latn,Skolt Sami,ʹ,Lm,MODIFIER LETTER PRIME,256375,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",28,32,395,7985,6158,25175,36953,43153,40812,71855,23829
sms,Latn,sms_Latn,Skolt Sami,m,Ll,LATIN SMALL LETTER M,255678,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",254,35,1227,12161,7107,26269,36497,40823,38711,70567,22027
sms,Latn,sms_Latn,Skolt Sami,õ,Ll,LATIN SMALL LETTER O WITH TILDE,244184,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",132,7,394,6343,5926,23258,34073,40868,40027,70128,23028
sms,Latn,sms_Latn,Skolt Sami,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,235803,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",204,29,902,13691,6399,24900,32928,38638,35581,60732,21799
sms,Latn,sms_Latn,Skolt Sami,d,Ll,LATIN SMALL LETTER D,218415,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",192,173,888,7626,6553,22293,30142,35031,34972,60464,20081
sms,Latn,sms_Latn,Skolt Sami,n,Ll,LATIN SMALL LETTER N,194390,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",325,45,1837,13868,5862,20307,28153,29759,28592,49380,16262
sms,Latn,sms_Latn,Skolt Sami,j,Ll,LATIN SMALL LETTER J,186275,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",255,130,1104,9810,4884,19036,25988,30115,28174,49249,17530
sms,Latn,sms_Latn,Skolt Sami,r,Ll,LATIN SMALL LETTER R,162049,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",208,17,1011,9848,4432,16397,23067,24916,24244,43434,14475
sms,Latn,sms_Latn,Skolt Sami,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,148085,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",81,5,327,4255,3699,14707,20638,24231,24743,40275,15124
sms,Latn,sms_Latn,Skolt Sami,o,Ll,LATIN SMALL LETTER O,147852,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",296,28,1718,9863,4281,14632,20702,22270,21894,39439,12729
sms,Latn,sms_Latn,Skolt Sami,k,Ll,LATIN SMALL LETTER K,144460,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",203,149,1022,8742,4052,14100,19644,22376,22640,38334,13198
sms,Latn,sms_Latn,Skolt Sami,v,Ll,LATIN SMALL LETTER V,135913,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",118,14,667,7005,3675,13226,18945,20799,21746,37337,12381
sms,Latn,sms_Latn,Skolt Sami,p,Ll,LATIN SMALL LETTER P,82951,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",109,10,567,5535,2132,8483,11849,12774,12704,21274,7514
sms,Latn,sms_Latn,Skolt Sami,.,Po,FULL STOP,74803,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",109,69,445,4805,1846,7804,10844,11897,11809,19027,6148
sms,Latn,sms_Latn,Skolt Sami,z,Ll,LATIN SMALL LETTER Z,67668,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,2,245,1423,1563,6166,10260,10949,12234,17925,6879
sms,Latn,sms_Latn,Skolt Sami,ǩ,Ll,LATIN SMALL LETTER K WITH CARON,66618,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",59,1,192,2092,1953,7224,9243,11496,10447,17985,5926
sms,Latn,sms_Latn,Skolt Sami,š,Ll,LATIN SMALL LETTER S WITH CARON,61036,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,3,224,1991,1897,6910,8644,9925,9419,16640,5342
sms,Latn,sms_Latn,Skolt Sami,å,Ll,LATIN SMALL LETTER A WITH RING ABOVE,52898,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,12,106,1424,1461,5862,7744,8443,8166,14969,4669
sms,Latn,sms_Latn,Skolt Sami,ž,Ll,LATIN SMALL LETTER Z WITH CARON,48023,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,1,91,1210,1167,4616,6764,7646,7645,14306,4557
sms,Latn,sms_Latn,Skolt Sami,g,Ll,LATIN SMALL LETTER G,41891,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",43,50,254,1207,1089,3828,5741,7203,6188,12709,3579
sms,Latn,sms_Latn,Skolt Sami,",",Po,COMMA,39592,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",52,9,297,2864,1167,4038,5350,6454,5887,9914,3560
sms,Latn,sms_Latn,Skolt Sami,h,Ll,LATIN SMALL LETTER H,33560,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",47,49,250,3631,925,3242,4431,5022,5093,8288,2582
sms,Latn,sms_Latn,Skolt Sami,đ,Ll,LATIN SMALL LETTER D WITH STROKE,32553,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,1,46,839,741,3071,4375,5339,5419,9773,2941
sms,Latn,sms_Latn,Skolt Sami,-,Pd,HYPHEN-MINUS,31347,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,9,107,1575,785,3070,4327,4758,5265,8559,2872
sms,Latn,sms_Latn,Skolt Sami,b,Ll,LATIN SMALL LETTER B,31049,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,8,245,1266,1094,3299,4337,4978,4554,8263,2985
sms,Latn,sms_Latn,Skolt Sami,ǥ,Ll,LATIN SMALL LETTER G WITH STROKE,27037,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24,3,74,722,751,2860,3792,4576,3997,7571,2667
sms,Latn,sms_Latn,Skolt Sami,S,Lu,LATIN CAPITAL LETTER S,24407,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",32,3,105,2020,561,2733,3768,3707,3251,6718,1509
sms,Latn,sms_Latn,Skolt Sami,č,Ll,LATIN SMALL LETTER C WITH CARON,24371,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,4,166,1078,665,2475,3439,3763,3737,6965,2061
sms,Latn,sms_Latn,Skolt Sami,ǧ,Ll,LATIN SMALL LETTER G WITH CARON,22532,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,0,14,350,443,2535,3639,3953,3609,6231,1756
sms,Latn,sms_Latn,Skolt Sami,0,Nd,DIGIT ZERO,22052,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,19,41,1119,379,2149,3807,3880,3169,5936,1533
sms,Latn,sms_Latn,Skolt Sami,c,Ll,LATIN SMALL LETTER C,21611,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",39,24,107,684,906,2382,2809,3370,3436,5620,2234
sms,Latn,sms_Latn,Skolt Sami,2,Nd,DIGIT TWO,20124,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,24,41,864,262,1516,2766,3196,3263,6561,1621
