iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency
bhw,Latn,bhw_Latn,Biak, ,Zs,SPACE,223466,5,"2017,2018,2019,2020,2022",435,76391,145511,493,636
bhw,Latn,bhw_Latn,Biak,a,Ll,LATIN SMALL LETTER A,181183,5,"2017,2018,2019,2020,2022",353,61755,118042,394,639
bhw,Latn,bhw_Latn,Biak,r,Ll,LATIN SMALL LETTER R,90555,5,"2017,2018,2019,2020,2022",160,30849,59154,190,202
bhw,Latn,bhw_Latn,Biak,n,Ll,LATIN SMALL LETTER N,82629,5,"2017,2018,2019,2020,2022",154,30170,51999,175,131
bhw,Latn,bhw_Latn,Biak,s,Ll,LATIN SMALL LETTER S,82588,5,"2017,2018,2019,2020,2022",167,30300,51843,174,104
bhw,Latn,bhw_Latn,Biak,e,Ll,LATIN SMALL LETTER E,81234,5,"2017,2018,2019,2020,2022",203,29254,51509,188,80
bhw,Latn,bhw_Latn,Biak,o,Ll,LATIN SMALL LETTER O,71750,5,"2017,2018,2019,2020,2022",140,24962,46450,139,59
bhw,Latn,bhw_Latn,Biak,i,Ll,LATIN SMALL LETTER I,70489,5,"2017,2018,2019,2020,2022",133,23671,46153,159,373
bhw,Latn,bhw_Latn,Biak,k,Ll,LATIN SMALL LETTER K,62532,5,"2017,2018,2019,2020,2022",88,21556,40555,140,193
bhw,Latn,bhw_Latn,Biak,u,Ll,LATIN SMALL LETTER U,44167,5,"2017,2018,2019,2020,2022",76,16231,27644,83,133
bhw,Latn,bhw_Latn,Biak,ḇ,Ll,LATIN SMALL LETTER B WITH LINE BELOW,43412,5,"2017,2018,2019,2020,2022",99,14330,28861,109,13
bhw,Latn,bhw_Latn,Biak,m,Ll,LATIN SMALL LETTER M,40641,5,"2017,2018,2019,2020,2022",83,13604,26770,86,98
bhw,Latn,bhw_Latn,Biak,f,Ll,LATIN SMALL LETTER F,39594,5,"2017,2018,2019,2020,2022",58,14387,25034,86,29
bhw,Latn,bhw_Latn,Biak,y,Ll,LATIN SMALL LETTER Y,36085,5,"2017,2018,2019,2020,2022",56,11772,24104,86,67
bhw,Latn,bhw_Latn,Biak,w,Ll,LATIN SMALL LETTER W,22937,5,"2017,2018,2019,2020,2022",35,7992,14852,41,17
bhw,Latn,bhw_Latn,Biak,d,Ll,LATIN SMALL LETTER D,18318,5,"2017,2018,2019,2020,2022",78,6443,11588,47,162
bhw,Latn,bhw_Latn,Biak,.,Po,FULL STOP,15970,5,"2017,2018,2019,2020,2022",20,5082,10804,57,7
bhw,Latn,bhw_Latn,Biak,",",Po,COMMA,13349,5,"2017,2018,2019,2020,2022",59,4647,8486,33,124
bhw,Latn,bhw_Latn,Biak,p,Ll,LATIN SMALL LETTER P,12836,5,"2017,2018,2019,2020,2022",9,4857,7911,28,31
