iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
lbe,Cyrl,lbe_Cyrl,Lak,а,Ll,CYRILLIC SMALL LETTER A,2045519,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",3543,1761,44071,285072,215097,62606,154697,310294,834923,133455
lbe,Cyrl,lbe_Cyrl,Lak, ,Zs,SPACE,1744740,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",3032,1595,39483,242045,182386,54391,132267,260365,715735,113441
lbe,Cyrl,lbe_Cyrl,Lak,у,Ll,CYRILLIC SMALL LETTER U,1279071,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",2004,1077,27326,172711,131716,40104,99096,194322,526269,84446
lbe,Cyrl,lbe_Cyrl,Lak,л,Ll,CYRILLIC SMALL LETTER EL,905862,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1109,633,15424,134586,101600,27280,70044,136087,359081,60018
lbe,Cyrl,lbe_Cyrl,Lak,н,Ll,CYRILLIC SMALL LETTER EN,883034,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1372,688,19261,121647,92140,27580,68324,134719,360239,57064
lbe,Cyrl,lbe_Cyrl,Lak,и,Ll,CYRILLIC SMALL LETTER I,865130,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1345,733,18319,123066,93478,26439,65932,130375,349279,56164
lbe,Cyrl,lbe_Cyrl,Lak,р,Ll,CYRILLIC SMALL LETTER ER,709076,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1249,646,12828,101165,76513,22230,54245,108988,285015,46197
lbe,Cyrl,lbe_Cyrl,Lak,с,Ll,CYRILLIC SMALL LETTER ES,646648,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1226,665,11417,92278,68150,20271,49277,97843,263197,42324
lbe,Cyrl,lbe_Cyrl,Lak,т,Ll,CYRILLIC SMALL LETTER TE,499124,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",617,375,9481,74890,56186,15205,38463,73348,197673,32886
lbe,Cyrl,lbe_Cyrl,Lak,в,Ll,CYRILLIC SMALL LETTER VE,449956,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",617,337,9219,60170,46442,13597,34556,69072,185910,30036
lbe,Cyrl,lbe_Cyrl,Lak,к,Ll,CYRILLIC SMALL LETTER KA,441287,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",715,419,10099,59934,45616,13936,33648,65990,182400,28530
lbe,Cyrl,lbe_Cyrl,Lak,х,Ll,CYRILLIC SMALL LETTER HA,352350,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",657,403,9024,47450,35844,11073,26655,52838,145532,22874
lbe,Cyrl,lbe_Cyrl,Lak,I,Lu,LATIN CAPITAL LETTER I,323323,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",369,207,8172,42896,32337,10319,24516,48495,135105,20907
lbe,Cyrl,lbe_Cyrl,Lak,ь,Ll,CYRILLIC SMALL LETTER SOFT SIGN,294236,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",627,330,6960,42880,32526,8596,21361,44184,117499,19273
lbe,Cyrl,lbe_Cyrl,Lak,д,Ll,CYRILLIC SMALL LETTER DE,288398,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",491,267,5218,42327,32186,8845,21374,42571,116396,18723
lbe,Cyrl,lbe_Cyrl,Lak,б,Ll,CYRILLIC SMALL LETTER BE,265161,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",523,229,5553,35012,26707,8712,20039,40418,110779,17189
lbe,Cyrl,lbe_Cyrl,Lak,й,Ll,CYRILLIC SMALL LETTER SHORT I,264530,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",434,219,5813,36149,27720,8559,20241,39407,108927,17061
lbe,Cyrl,lbe_Cyrl,Lak,м,Ll,CYRILLIC SMALL LETTER EM,261976,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",526,294,4680,37183,26320,7849,18825,40585,108650,17064
lbe,Cyrl,lbe_Cyrl,Lak,г,Ll,CYRILLIC SMALL LETTER GHE,221482,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",352,159,5183,29261,22861,6745,16836,33765,91481,14839
lbe,Cyrl,lbe_Cyrl,Lak,ч,Ll,CYRILLIC SMALL LETTER CHE,197833,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",341,205,5312,26728,20124,6223,15028,29762,81257,12853
lbe,Cyrl,lbe_Cyrl,Lak,ъ,Ll,CYRILLIC SMALL LETTER HARD SIGN,190259,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",288,155,5071,25771,19774,5913,14280,28909,78007,12091
lbe,Cyrl,lbe_Cyrl,Lak,я,Ll,CYRILLIC SMALL LETTER YA,179622,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",261,113,3984,24666,18899,5661,13711,27029,73811,11487
lbe,Cyrl,lbe_Cyrl,Lak,",",Po,COMMA,173280,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",311,155,5829,22106,16366,5559,12607,25156,73824,11367
lbe,Cyrl,lbe_Cyrl,Lak,о,Ll,CYRILLIC SMALL LETTER O,154300,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",83,27,1005,23960,17782,4933,11760,21404,63211,10135
