iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
bar,Latn,bar_Latn,Bavarian, ,Zs,SPACE,17043384,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",258002,364805,180012,815684,2467027,3395462,2880092,1519922,2117248,1231134,1474096,339900
bar,Latn,bar_Latn,Bavarian,n,Ll,LATIN SMALL LETTER N,8347847,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",119839,159385,78649,417498,1205248,1726501,1516792,734092,1000242,563465,668087,158049
bar,Latn,bar_Latn,Bavarian,e,Ll,LATIN SMALL LETTER E,8203376,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",130300,158758,86257,292490,737629,1328066,1812839,850328,1146047,670567,800637,189458
bar,Latn,bar_Latn,Bavarian,a,Ll,LATIN SMALL LETTER A,6954284,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",118512,191530,92745,280199,817002,1241186,1328618,677891,938650,506359,618658,142934
bar,Latn,bar_Latn,Bavarian,i,Ll,LATIN SMALL LETTER I,6864103,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",107344,151798,76068,342372,956412,1372980,1213133,622076,849952,463589,571567,136812
bar,Latn,bar_Latn,Bavarian,s,Ll,LATIN SMALL LETTER S,5566416,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",80292,113699,56932,255488,745813,1100543,1080922,501189,677203,388886,456874,108575
bar,Latn,bar_Latn,Bavarian,r,Ll,LATIN SMALL LETTER R,5290304,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",73061,85673,44522,274004,718196,1161300,1004041,456383,602211,348454,420154,102305
bar,Latn,bar_Latn,Bavarian,t,Ll,LATIN SMALL LETTER T,5058522,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",75327,93686,48100,229131,683022,1012728,1033108,451289,595854,337594,405569,93114
bar,Latn,bar_Latn,Bavarian,d,Ll,LATIN SMALL LETTER D,4041462,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",70042,101457,47748,173939,533078,789084,688223,370060,517354,296915,364801,88761
bar,Latn,bar_Latn,Bavarian,h,Ll,LATIN SMALL LETTER H,3747711,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",56258,73837,38097,161272,490129,765130,757973,339447,438111,252514,301868,73075
