iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
zpq,Latn,zpq_Latn,Zoogocho Zapotec, ,Zs,SPACE,4515,4,"2014,2019,2021,2022",2301,590,301,1323
zpq,Latn,zpq_Latn,Zoogocho Zapotec,e,Ll,LATIN SMALL LETTER E,3421,4,"2014,2019,2021,2022",1708,305,265,1143
zpq,Latn,zpq_Latn,Zoogocho Zapotec,',Po,APOSTROPHE,2993,4,"2014,2019,2021,2022",1669,355,208,761
zpq,Latn,zpq_Latn,Zoogocho Zapotec,a,Ll,LATIN SMALL LETTER A,2678,4,"2014,2019,2021,2022",1434,378,173,693
zpq,Latn,zpq_Latn,Zoogocho Zapotec,n,Ll,LATIN SMALL LETTER N,1799,4,"2014,2019,2021,2022",956,200,150,493
zpq,Latn,zpq_Latn,Zoogocho Zapotec,o,Ll,LATIN SMALL LETTER O,1512,4,"2014,2019,2021,2022",780,206,120,406
zpq,Latn,zpq_Latn,Zoogocho Zapotec,c,Ll,LATIN SMALL LETTER C,1159,4,"2014,2019,2021,2022",527,95,135,402
zpq,Latn,zpq_Latn,Zoogocho Zapotec,i,Ll,LATIN SMALL LETTER I,944,4,"2014,2019,2021,2022",520,105,61,258
zpq,Latn,zpq_Latn,Zoogocho Zapotec,b,Ll,LATIN SMALL LETTER B,805,4,"2014,2019,2021,2022",460,87,36,222
zpq,Latn,zpq_Latn,Zoogocho Zapotec,l,Ll,LATIN SMALL LETTER L,745,4,"2014,2019,2021,2022",301,65,65,314
zpq,Latn,zpq_Latn,Zoogocho Zapotec,g,Ll,LATIN SMALL LETTER G,726,4,"2014,2019,2021,2022",413,101,40,172
zpq,Latn,zpq_Latn,Zoogocho Zapotec,s,Ll,LATIN SMALL LETTER S,680,4,"2014,2019,2021,2022",390,86,53,151
zpq,Latn,zpq_Latn,Zoogocho Zapotec,h,Ll,LATIN SMALL LETTER H,586,4,"2014,2019,2021,2022",257,34,80,215
zpq,Latn,zpq_Latn,Zoogocho Zapotec,t,Ll,LATIN SMALL LETTER T,504,4,"2014,2019,2021,2022",260,56,49,139
zpq,Latn,zpq_Latn,Zoogocho Zapotec,d,Ll,LATIN SMALL LETTER D,481,4,"2014,2019,2021,2022",276,50,29,126
zpq,Latn,zpq_Latn,Zoogocho Zapotec,z,Ll,LATIN SMALL LETTER Z,401,4,"2014,2019,2021,2022",189,34,35,143
zpq,Latn,zpq_Latn,Zoogocho Zapotec,ṉ,Ll,LATIN SMALL LETTER N WITH LINE BELOW,384,4,"2014,2019,2021,2022",199,38,17,130
zpq,Latn,zpq_Latn,Zoogocho Zapotec,u,Ll,LATIN SMALL LETTER U,377,4,"2014,2019,2021,2022",204,77,25,71
zpq,Latn,zpq_Latn,Zoogocho Zapotec,y,Ll,LATIN SMALL LETTER Y,362,4,"2014,2019,2021,2022",173,21,35,133
zpq,Latn,zpq_Latn,Zoogocho Zapotec,ḻ,Ll,LATIN SMALL LETTER L WITH LINE BELOW,348,4,"2014,2019,2021,2022",140,19,33,156
zpq,Latn,zpq_Latn,Zoogocho Zapotec,̱,Mn,COMBINING MACRON BELOW,329,4,"2014,2019,2021,2022",163,64,27,75
zpq,Latn,zpq_Latn,Zoogocho Zapotec,.,Po,FULL STOP,298,4,"2014,2019,2021,2022",155,43,19,81
zpq,Latn,zpq_Latn,Zoogocho Zapotec,ž,Ll,LATIN SMALL LETTER Z WITH CARON,293,4,"2014,2019,2021,2022",160,26,16,91
zpq,Latn,zpq_Latn,Zoogocho Zapotec,x,Ll,LATIN SMALL LETTER X,272,4,"2014,2019,2021,2022",144,69,12,47
zpq,Latn,zpq_Latn,Zoogocho Zapotec,j,Ll,LATIN SMALL LETTER J,257,4,"2014,2019,2021,2022",133,16,27,81
zpq,Latn,zpq_Latn,Zoogocho Zapotec,",",Po,COMMA,232,4,"2014,2019,2021,2022",122,32,5,73
zpq,Latn,zpq_Latn,Zoogocho Zapotec,q,Ll,LATIN SMALL LETTER Q,229,4,"2014,2019,2021,2022",130,62,5,32
