iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2023_frequency,year_2024_frequency
nre,Latn,nre_Latn,Southern Rengma Naga, ,Zs,SPACE,3897,3,"2019,2023,2024",627,453,2817
nre,Latn,nre_Latn,Southern Rengma Naga,e,Ll,LATIN SMALL LETTER E,2380,3,"2019,2023,2024",280,194,1906
nre,Latn,nre_Latn,Southern Rengma Naga,h,Ll,LATIN SMALL LETTER H,1567,3,"2019,2023,2024",198,79,1290
nre,Latn,nre_Latn,Southern Rengma Naga,o,Ll,LATIN SMALL LETTER O,1480,3,"2019,2023,2024",204,136,1140
nre,Latn,nre_Latn,Southern Rengma Naga,n,Ll,LATIN SMALL LETTER N,1176,3,"2019,2023,2024",286,198,692
nre,Latn,nre_Latn,Southern Rengma Naga,i,Ll,LATIN SMALL LETTER I,1117,3,"2019,2023,2024",84,102,931
nre,Latn,nre_Latn,Southern Rengma Naga,s,Ll,LATIN SMALL LETTER S,977,3,"2019,2023,2024",152,77,748
nre,Latn,nre_Latn,Southern Rengma Naga,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,976,3,"2019,2023,2024",236,72,668
nre,Latn,nre_Latn,Southern Rengma Naga,a,Ll,LATIN SMALL LETTER A,915,3,"2019,2023,2024",133,166,616
nre,Latn,nre_Latn,Southern Rengma Naga,l,Ll,LATIN SMALL LETTER L,906,3,"2019,2023,2024",152,128,626
nre,Latn,nre_Latn,Southern Rengma Naga,t,Ll,LATIN SMALL LETTER T,875,3,"2019,2023,2024",121,68,686
nre,Latn,nre_Latn,Southern Rengma Naga,k,Ll,LATIN SMALL LETTER K,739,3,"2019,2023,2024",122,68,549
nre,Latn,nre_Latn,Southern Rengma Naga,r,Ll,LATIN SMALL LETTER R,614,3,"2019,2023,2024",26,40,548
nre,Latn,nre_Latn,Southern Rengma Naga,y,Ll,LATIN SMALL LETTER Y,567,3,"2019,2023,2024",97,100,370
nre,Latn,nre_Latn,Southern Rengma Naga,u,Ll,LATIN SMALL LETTER U,562,3,"2019,2023,2024",101,146,315
nre,Latn,nre_Latn,Southern Rengma Naga,m,Ll,LATIN SMALL LETTER M,516,3,"2019,2023,2024",6,39,471
nre,Latn,nre_Latn,Southern Rengma Naga,d,Ll,LATIN SMALL LETTER D,419,3,"2019,2023,2024",23,28,368
nre,Latn,nre_Latn,Southern Rengma Naga,g,Ll,LATIN SMALL LETTER G,325,3,"2019,2023,2024",148,48,129
nre,Latn,nre_Latn,Southern Rengma Naga,p,Ll,LATIN SMALL LETTER P,297,3,"2019,2023,2024",33,29,235
nre,Latn,nre_Latn,Southern Rengma Naga,z,Ll,LATIN SMALL LETTER Z,292,3,"2019,2023,2024",39,35,218
nre,Latn,nre_Latn,Southern Rengma Naga,w,Ll,LATIN SMALL LETTER W,231,3,"2019,2023,2024",23,1,207
nre,Latn,nre_Latn,Southern Rengma Naga,-,Pd,HYPHEN-MINUS,230,3,"2019,2023,2024",44,25,161
nre,Latn,nre_Latn,Southern Rengma Naga,b,Ll,LATIN SMALL LETTER B,229,3,"2019,2023,2024",20,35,174
nre,Latn,nre_Latn,Southern Rengma Naga,",",Po,COMMA,218,3,"2019,2023,2024",39,26,153
nre,Latn,nre_Latn,Southern Rengma Naga,c,Ll,LATIN SMALL LETTER C,176,3,"2019,2023,2024",40,8,128
nre,Latn,nre_Latn,Southern Rengma Naga,.,Po,FULL STOP,136,3,"2019,2023,2024",36,23,77
nre,Latn,nre_Latn,Southern Rengma Naga,R,Lu,LATIN CAPITAL LETTER R,118,3,"2019,2023,2024",1,6,111
nre,Latn,nre_Latn,Southern Rengma Naga,N,Lu,LATIN CAPITAL LETTER N,114,3,"2019,2023,2024",3,7,104
nre,Latn,nre_Latn,Southern Rengma Naga,f,Ll,LATIN SMALL LETTER F,92,3,"2019,2023,2024",2,9,81
nre,Latn,nre_Latn,Southern Rengma Naga,v,Ll,LATIN SMALL LETTER V,89,3,"2019,2023,2024",5,19,65
nre,Latn,nre_Latn,Southern Rengma Naga,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,89,1,2024,0,0,89
nre,Latn,nre_Latn,Southern Rengma Naga,M,Lu,LATIN CAPITAL LETTER M,64,2,"2023,2024",0,9,55
nre,Latn,nre_Latn,Southern Rengma Naga,S,Lu,LATIN CAPITAL LETTER S,61,3,"2019,2023,2024",26,7,28
nre,Latn,nre_Latn,Southern Rengma Naga,P,Lu,LATIN CAPITAL LETTER P,51,2,"2023,2024",0,2,49
