iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2021_frequency
kxw,Latn,kxw_Latn,Konai, ,Zs,SPACE,26666,2,"2017,2021",108,26558
kxw,Latn,kxw_Latn,Konai,e,Ll,LATIN SMALL LETTER E,17053,2,"2017,2021",77,16976
kxw,Latn,kxw_Latn,Konai,o,Ll,LATIN SMALL LETTER O,15601,2,"2017,2021",51,15550
kxw,Latn,kxw_Latn,Konai,a,Ll,LATIN SMALL LETTER A,13903,2,"2017,2021",49,13854
kxw,Latn,kxw_Latn,Konai,i,Ll,LATIN SMALL LETTER I,12751,2,"2017,2021",57,12694
kxw,Latn,kxw_Latn,Konai,̱,Mn,COMBINING MACRON BELOW,11890,2,"2017,2021",35,11855
kxw,Latn,kxw_Latn,Konai,u,Ll,LATIN SMALL LETTER U,9407,2,"2017,2021",30,9377
kxw,Latn,kxw_Latn,Konai,d,Ll,LATIN SMALL LETTER D,8613,2,"2017,2021",23,8590
kxw,Latn,kxw_Latn,Konai,l,Ll,LATIN SMALL LETTER L,5917,2,"2017,2021",18,5899
kxw,Latn,kxw_Latn,Konai,͡,Mn,COMBINING DOUBLE INVERTED BREVE,5568,2,"2017,2021",16,5552
kxw,Latn,kxw_Latn,Konai,g,Ll,LATIN SMALL LETTER G,5507,2,"2017,2021",23,5484
kxw,Latn,kxw_Latn,Konai,m,Ll,LATIN SMALL LETTER M,5168,2,"2017,2021",14,5154
kxw,Latn,kxw_Latn,Konai,k,Ll,LATIN SMALL LETTER K,4499,2,"2017,2021",19,4480
kxw,Latn,kxw_Latn,Konai,b,Ll,LATIN SMALL LETTER B,4182,2,"2017,2021",14,4168
kxw,Latn,kxw_Latn,Konai,h,Ll,LATIN SMALL LETTER H,3884,2,"2017,2021",15,3869
kxw,Latn,kxw_Latn,Konai,s,Ll,LATIN SMALL LETTER S,3475,2,"2017,2021",16,3459
kxw,Latn,kxw_Latn,Konai,t,Ll,LATIN SMALL LETTER T,2542,2,"2017,2021",24,2518
kxw,Latn,kxw_Latn,Konai,",",Po,COMMA,2470,2,"2017,2021",11,2459
kxw,Latn,kxw_Latn,Konai,n,Ll,LATIN SMALL LETTER N,2204,2,"2017,2021",22,2182
kxw,Latn,kxw_Latn,Konai,y,Ll,LATIN SMALL LETTER Y,1853,2,"2017,2021",6,1847
kxw,Latn,kxw_Latn,Konai,.,Po,FULL STOP,1746,2,"2017,2021",8,1738
kxw,Latn,kxw_Latn,Konai,f,Ll,LATIN SMALL LETTER F,1437,2,"2017,2021",8,1429
kxw,Latn,kxw_Latn,Konai,G,Lu,LATIN CAPITAL LETTER G,639,2,"2017,2021",2,637
kxw,Latn,kxw_Latn,Konai,1,Nd,DIGIT ONE,561,1,2021,0,561
kxw,Latn,kxw_Latn,Konai,w,Ll,LATIN SMALL LETTER W,531,2,"2017,2021",6,525
kxw,Latn,kxw_Latn,Konai,K,Lu,LATIN CAPITAL LETTER K,508,2,"2017,2021",1,507
kxw,Latn,kxw_Latn,Konai,͟,Mn,COMBINING DOUBLE MACRON BELOW,459,2,"2017,2021",2,457
kxw,Latn,kxw_Latn,Konai,D,Lu,LATIN CAPITAL LETTER D,348,1,2021,0,348
kxw,Latn,kxw_Latn,Konai,O,Lu,LATIN CAPITAL LETTER O,284,1,2021,0,284
