iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2022_frequency
sbl,Latn,sbl_Latn,Botolan Sambal,a,Ll,LATIN SMALL LETTER A,288089,6,"2013,2014,2016,2017,2019,2022",250146,28377,2783,6256,215,312
sbl,Latn,sbl_Latn,Botolan Sambal, ,Zs,SPACE,256599,6,"2013,2014,2016,2017,2019,2022",223695,24747,2480,5254,151,272
sbl,Latn,sbl_Latn,Botolan Sambal,n,Ll,LATIN SMALL LETTER N,153331,6,"2013,2014,2016,2017,2019,2022",133685,15098,1630,2669,96,153
sbl,Latn,sbl_Latn,Botolan Sambal,i,Ll,LATIN SMALL LETTER I,108431,6,"2013,2014,2016,2017,2019,2022",94882,10047,1140,2210,58,94
sbl,Latn,sbl_Latn,Botolan Sambal,o,Ll,LATIN SMALL LETTER O,107154,6,"2013,2014,2016,2017,2019,2022",93202,10833,983,1987,56,93
sbl,Latn,sbl_Latn,Botolan Sambal,y,Ll,LATIN SMALL LETTER Y,87783,6,"2013,2014,2016,2017,2019,2022",76295,8799,894,1659,57,79
sbl,Latn,sbl_Latn,Botolan Sambal,t,Ll,LATIN SMALL LETTER T,51699,6,"2013,2014,2016,2017,2019,2022",44757,5235,518,1087,37,65
sbl,Latn,sbl_Latn,Botolan Sambal,m,Ll,LATIN SMALL LETTER M,50036,6,"2013,2014,2016,2017,2019,2022",43155,5370,435,985,41,50
sbl,Latn,sbl_Latn,Botolan Sambal,k,Ll,LATIN SMALL LETTER K,47220,6,"2013,2014,2016,2017,2019,2022",41081,4822,412,819,22,64
sbl,Latn,sbl_Latn,Botolan Sambal,l,Ll,LATIN SMALL LETTER L,43702,6,"2013,2014,2016,2017,2019,2022",38190,4048,407,1001,35,21
sbl,Latn,sbl_Latn,Botolan Sambal,g,Ll,LATIN SMALL LETTER G,43424,6,"2013,2014,2016,2017,2019,2022",37685,4446,435,792,32,34
sbl,Latn,sbl_Latn,Botolan Sambal,h,Ll,LATIN SMALL LETTER H,41775,6,"2013,2014,2016,2017,2019,2022",36389,3853,400,1037,37,59
sbl,Latn,sbl_Latn,Botolan Sambal,p,Ll,LATIN SMALL LETTER P,37614,6,"2013,2014,2016,2017,2019,2022",32934,3601,316,702,24,37
sbl,Latn,sbl_Latn,Botolan Sambal,-,Pd,HYPHEN-MINUS,34131,6,"2013,2014,2016,2017,2019,2022",30014,3494,333,252,21,17
sbl,Latn,sbl_Latn,Botolan Sambal,b,Ll,LATIN SMALL LETTER B,30247,6,"2013,2014,2016,2017,2019,2022",26572,2787,278,557,15,38
sbl,Latn,sbl_Latn,Botolan Sambal,w,Ll,LATIN SMALL LETTER W,27907,6,"2013,2014,2016,2017,2019,2022",24322,2732,248,545,31,29
sbl,Latn,sbl_Latn,Botolan Sambal,s,Ll,LATIN SMALL LETTER S,23773,6,"2013,2014,2016,2017,2019,2022",20799,2143,191,626,8,6
sbl,Latn,sbl_Latn,Botolan Sambal,r,Ll,LATIN SMALL LETTER R,20391,6,"2013,2014,2016,2017,2019,2022",17807,1938,239,395,11,1
sbl,Latn,sbl_Latn,Botolan Sambal,e,Ll,LATIN SMALL LETTER E,19644,6,"2013,2014,2016,2017,2019,2022",16896,2043,193,451,12,49
