iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
plg,Latn,plg_Latn,Pilagá,a,Ll,LATIN SMALL LETTER A,32888,5,"2013,2014,2019,2021,2022",191,7245,22883,893,1676
plg,Latn,plg_Latn,Pilagá, ,Zs,SPACE,26026,5,"2013,2014,2019,2021,2022",152,5496,18384,729,1265
plg,Latn,plg_Latn,Pilagá,',Po,APOSTROPHE,18469,5,"2013,2014,2019,2021,2022",103,3895,13169,428,874
plg,Latn,plg_Latn,Pilagá,e,Ll,LATIN SMALL LETTER E,14305,5,"2013,2014,2019,2021,2022",54,4096,8591,661,903
plg,Latn,plg_Latn,Pilagá,i,Ll,LATIN SMALL LETTER I,10964,5,"2013,2014,2019,2021,2022",72,2059,8148,147,538
plg,Latn,plg_Latn,Pilagá,o,Ll,LATIN SMALL LETTER O,10378,5,"2013,2014,2019,2021,2022",41,2252,7272,249,564
plg,Latn,plg_Latn,Pilagá,n,Ll,LATIN SMALL LETTER N,8415,5,"2013,2014,2019,2021,2022",54,1990,5723,230,418
plg,Latn,plg_Latn,Pilagá,t,Ll,LATIN SMALL LETTER T,7369,5,"2013,2014,2019,2021,2022",51,1538,5231,199,350
plg,Latn,plg_Latn,Pilagá,m,Ll,LATIN SMALL LETTER M,6073,5,"2013,2014,2019,2021,2022",16,1636,3794,301,326
plg,Latn,plg_Latn,Pilagá,c,Ll,LATIN SMALL LETTER C,5894,5,"2013,2014,2019,2021,2022",30,1261,4128,165,310
plg,Latn,plg_Latn,Pilagá,s,Ll,LATIN SMALL LETTER S,5872,5,"2013,2014,2019,2021,2022",28,1034,4617,7,186
plg,Latn,plg_Latn,Pilagá,q,Ll,LATIN SMALL LETTER Q,5762,5,"2013,2014,2019,2021,2022",33,1131,4166,122,310
plg,Latn,plg_Latn,Pilagá,l,Ll,LATIN SMALL LETTER L,5581,5,"2013,2014,2019,2021,2022",38,1300,3688,190,365
plg,Latn,plg_Latn,Pilagá,u,Ll,LATIN SMALL LETTER U,4688,5,"2013,2014,2019,2021,2022",18,1076,3224,122,248
plg,Latn,plg_Latn,Pilagá,d,Ll,LATIN SMALL LETTER D,4662,5,"2013,2014,2019,2021,2022",29,926,3320,118,269
plg,Latn,plg_Latn,Pilagá,ỹ,Ll,LATIN SMALL LETTER Y WITH TILDE,4265,4,"2013,2014,2019,2022",28,550,3564,0,123
plg,Latn,plg_Latn,Pilagá,x,Ll,LATIN SMALL LETTER X,3906,4,"2013,2014,2019,2022",15,484,3283,0,124
plg,Latn,plg_Latn,Pilagá,j,Ll,LATIN SMALL LETTER J,3052,5,"2013,2014,2019,2021,2022",7,968,1726,144,207
plg,Latn,plg_Latn,Pilagá,h,Ll,LATIN SMALL LETTER H,2970,5,"2013,2014,2019,2021,2022",20,616,2117,49,168
plg,Latn,plg_Latn,Pilagá,á,Ll,LATIN SMALL LETTER A WITH ACUTE,2459,5,"2013,2014,2019,2021,2022",12,302,2049,16,80
plg,Latn,plg_Latn,Pilagá,g,Ll,LATIN SMALL LETTER G,2417,5,"2013,2014,2019,2021,2022",11,638,1518,90,160
plg,Latn,plg_Latn,Pilagá,",",Po,COMMA,2233,5,"2013,2014,2019,2021,2022",10,404,1650,61,108
plg,Latn,plg_Latn,Pilagá,p,Ll,LATIN SMALL LETTER P,1991,5,"2013,2014,2019,2021,2022",11,405,1471,18,86
plg,Latn,plg_Latn,Pilagá,.,Po,FULL STOP,1604,5,"2013,2014,2019,2021,2022",18,335,1142,43,66
plg,Latn,plg_Latn,Pilagá,é,Ll,LATIN SMALL LETTER E WITH ACUTE,1414,4,"2013,2014,2019,2022",10,216,1126,0,62
plg,Latn,plg_Latn,Pilagá,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,1325,5,"2013,2014,2019,2021,2022",2,347,812,68,96
plg,Latn,plg_Latn,Pilagá,Q,Lu,LATIN CAPITAL LETTER Q,961,5,"2013,2014,2019,2021,2022",6,181,722,16,36
plg,Latn,plg_Latn,Pilagá,J,Lu,LATIN CAPITAL LETTER J,918,5,"2013,2014,2019,2021,2022",1,279,569,27,42
plg,Latn,plg_Latn,Pilagá,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,841,5,"2013,2014,2019,2021,2022",2,117,692,4,26
plg,Latn,plg_Latn,Pilagá,í,Ll,LATIN SMALL LETTER I WITH ACUTE,700,5,"2013,2014,2019,2021,2022",1,95,560,10,34
plg,Latn,plg_Latn,Pilagá,y,Ll,LATIN SMALL LETTER Y,683,5,"2013,2014,2019,2021,2022",2,459,3,101,118
plg,Latn,plg_Latn,Pilagá,r,Ll,LATIN SMALL LETTER R,629,5,"2013,2014,2019,2021,2022",5,149,414,6,55
plg,Latn,plg_Latn,Pilagá,ĝ,Ll,LATIN SMALL LETTER G WITH CIRCUMFLEX,611,3,"2014,2021,2022",0,407,0,106,98
plg,Latn,plg_Latn,Pilagá,1,Nd,DIGIT ONE,582,5,"2013,2014,2019,2021,2022",1,152,388,15,26
plg,Latn,plg_Latn,Pilagá,2,Nd,DIGIT TWO,486,4,"2014,2019,2021,2022",0,106,351,13,16
plg,Latn,plg_Latn,Pilagá,:,Po,COLON,465,5,"2013,2014,2019,2021,2022",3,119,313,13,17
plg,Latn,plg_Latn,Pilagá,3,Nd,DIGIT THREE,377,4,"2014,2019,2021,2022",0,78,290,3,6
plg,Latn,plg_Latn,Pilagá,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,374,4,"2014,2019,2021,2022",0,116,252,1,5
plg,Latn,plg_Latn,Pilagá,v,Ll,LATIN SMALL LETTER V,358,5,"2013,2014,2019,2021,2022",6,75,241,10,26
plg,Latn,plg_Latn,Pilagá,—,Pd,EM DASH,345,3,"2014,2019,2022",0,104,233,0,8
plg,Latn,plg_Latn,Pilagá,D,Lu,LATIN CAPITAL LETTER D,322,5,"2013,2014,2019,2021,2022",2,80,224,3,13
plg,Latn,plg_Latn,Pilagá,4,Nd,DIGIT FOUR,265,4,"2014,2019,2021,2022",0,74,184,3,4
plg,Latn,plg_Latn,Pilagá,S,Lu,LATIN CAPITAL LETTER S,223,5,"2013,2014,2019,2021,2022",2,44,165,8,4
plg,Latn,plg_Latn,Pilagá,A,Lu,LATIN CAPITAL LETTER A,198,5,"2013,2014,2019,2021,2022",2,33,140,19,4
plg,Latn,plg_Latn,Pilagá,M,Lu,LATIN CAPITAL LETTER M,170,3,"2014,2019,2022",0,45,119,0,6
plg,Latn,plg_Latn,Pilagá,5,Nd,DIGIT FIVE,170,4,"2014,2019,2021,2022",0,44,119,3,4
plg,Latn,plg_Latn,Pilagá,N,Lu,LATIN CAPITAL LETTER N,164,5,"2013,2014,2019,2021,2022",7,52,88,6,11
plg,Latn,plg_Latn,Pilagá,C,Lu,LATIN CAPITAL LETTER C,150,5,"2013,2014,2019,2021,2022",2,36,105,1,6
