iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2020_frequency
ilb,Latn,ilb_Latn,Ila,a,Ll,LATIN SMALL LETTER A,3525,3,"2018,2019,2020",1490,1501,534
ilb,Latn,ilb_Latn,Ila, ,Zs,SPACE,2423,3,"2018,2019,2020",1061,992,370
ilb,Latn,ilb_Latn,Ila,i,Ll,LATIN SMALL LETTER I,1520,3,"2018,2019,2020",658,651,211
ilb,Latn,ilb_Latn,Ila,u,Ll,LATIN SMALL LETTER U,1261,3,"2018,2019,2020",550,558,153
ilb,Latn,ilb_Latn,Ila,k,Ll,LATIN SMALL LETTER K,1158,3,"2018,2019,2020",498,494,166
ilb,Latn,ilb_Latn,Ila,l,Ll,LATIN SMALL LETTER L,987,3,"2018,2019,2020",412,419,156
ilb,Latn,ilb_Latn,Ila,e,Ll,LATIN SMALL LETTER E,957,3,"2018,2019,2020",411,420,126
ilb,Latn,ilb_Latn,Ila,n,Ll,LATIN SMALL LETTER N,886,3,"2018,2019,2020",394,398,94
ilb,Latn,ilb_Latn,Ila,w,Ll,LATIN SMALL LETTER W,867,3,"2018,2019,2020",373,380,114
ilb,Latn,ilb_Latn,Ila,m,Ll,LATIN SMALL LETTER M,767,3,"2018,2019,2020",334,332,101
ilb,Latn,ilb_Latn,Ila,b,Ll,LATIN SMALL LETTER B,764,3,"2018,2019,2020",348,350,66
ilb,Latn,ilb_Latn,Ila,o,Ll,LATIN SMALL LETTER O,640,3,"2018,2019,2020",270,266,104
ilb,Latn,ilb_Latn,Ila,h,Ll,LATIN SMALL LETTER H,599,3,"2018,2019,2020",249,248,102
ilb,Latn,ilb_Latn,Ila,z,Ll,LATIN SMALL LETTER Z,535,3,"2018,2019,2020",213,212,110
ilb,Latn,ilb_Latn,Ila,t,Ll,LATIN SMALL LETTER T,482,3,"2018,2019,2020",220,220,42
ilb,Latn,ilb_Latn,Ila,s,Ll,LATIN SMALL LETTER S,455,3,"2018,2019,2020",200,203,52
ilb,Latn,ilb_Latn,Ila,",",Po,COMMA,261,3,"2018,2019,2020",106,106,49
ilb,Latn,ilb_Latn,Ila,y,Ll,LATIN SMALL LETTER Y,248,3,"2018,2019,2020",112,108,28
ilb,Latn,ilb_Latn,Ila,c,Ll,LATIN SMALL LETTER C,234,3,"2018,2019,2020",103,107,24
ilb,Latn,ilb_Latn,Ila,.,Po,FULL STOP,161,3,"2018,2019,2020",74,74,13
ilb,Latn,ilb_Latn,Ila,d,Ll,LATIN SMALL LETTER D,125,3,"2018,2019,2020",53,51,21
ilb,Latn,ilb_Latn,Ila,M,Lu,LATIN CAPITAL LETTER M,103,3,"2018,2019,2020",44,43,16
ilb,Latn,ilb_Latn,Ila,g,Ll,LATIN SMALL LETTER G,97,3,"2018,2019,2020",40,44,13
ilb,Latn,ilb_Latn,Ila,L,Lu,LATIN CAPITAL LETTER L,95,3,"2018,2019,2020",42,41,12
ilb,Latn,ilb_Latn,Ila,1,Nd,DIGIT ONE,65,3,"2018,2019,2020",19,19,27
ilb,Latn,ilb_Latn,Ila,J,Lu,LATIN CAPITAL LETTER J,63,3,"2018,2019,2020",15,15,33
ilb,Latn,ilb_Latn,Ila,2,Nd,DIGIT TWO,55,3,"2018,2019,2020",18,18,19
ilb,Latn,ilb_Latn,Ila,A,Lu,LATIN CAPITAL LETTER A,49,3,"2018,2019,2020",11,13,25
ilb,Latn,ilb_Latn,Ila,j,Ll,LATIN SMALL LETTER J,48,3,"2018,2019,2020",22,22,4
ilb,Latn,ilb_Latn,Ila,N,Lu,LATIN CAPITAL LETTER N,46,3,"2018,2019,2020",19,20,7
ilb,Latn,ilb_Latn,Ila,p,Ll,LATIN SMALL LETTER P,43,3,"2018,2019,2020",21,20,2
ilb,Latn,ilb_Latn,Ila,I,Lu,LATIN CAPITAL LETTER I,43,3,"2018,2019,2020",21,20,2
