iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2023_frequency
mtg,Latn,mtg_Latn,Una, ,Zs,SPACE,15518,1,2023,15518
mtg,Latn,mtg_Latn,Una,a,Ll,LATIN SMALL LETTER A,11630,1,2023,11630
mtg,Latn,mtg_Latn,Una,n,Ll,LATIN SMALL LETTER N,9321,1,2023,9321
mtg,Latn,mtg_Latn,Una,i,Ll,LATIN SMALL LETTER I,7409,1,2023,7409
mtg,Latn,mtg_Latn,Una,e,Ll,LATIN SMALL LETTER E,7118,1,2023,7118
mtg,Latn,mtg_Latn,Una,u,Ll,LATIN SMALL LETTER U,6015,1,2023,6015
mtg,Latn,mtg_Latn,Una,k,Ll,LATIN SMALL LETTER K,4837,1,2023,4837
mtg,Latn,mtg_Latn,Una,l,Ll,LATIN SMALL LETTER L,4297,1,2023,4297
mtg,Latn,mtg_Latn,Una,y,Ll,LATIN SMALL LETTER Y,3676,1,2023,3676
mtg,Latn,mtg_Latn,Una,m,Ll,LATIN SMALL LETTER M,3379,1,2023,3379
mtg,Latn,mtg_Latn,Una,",",Po,COMMA,3162,1,2023,3162
mtg,Latn,mtg_Latn,Una,t,Ll,LATIN SMALL LETTER T,2881,1,2023,2881
mtg,Latn,mtg_Latn,Una,r,Ll,LATIN SMALL LETTER R,2744,1,2023,2744
mtg,Latn,mtg_Latn,Una,p,Ll,LATIN SMALL LETTER P,2441,1,2023,2441
mtg,Latn,mtg_Latn,Una,o,Ll,LATIN SMALL LETTER O,2287,1,2023,2287
mtg,Latn,mtg_Latn,Una,b,Ll,LATIN SMALL LETTER B,2236,1,2023,2236
mtg,Latn,mtg_Latn,Una,g,Ll,LATIN SMALL LETTER G,2000,1,2023,2000
mtg,Latn,mtg_Latn,Una,d,Ll,LATIN SMALL LETTER D,1788,1,2023,1788
mtg,Latn,mtg_Latn,Una,s,Ll,LATIN SMALL LETTER S,1720,1,2023,1720
mtg,Latn,mtg_Latn,Una,.,Po,FULL STOP,785,1,2023,785
mtg,Latn,mtg_Latn,Una,A,Lu,LATIN CAPITAL LETTER A,728,1,2023,728
mtg,Latn,mtg_Latn,Una,c,Ll,LATIN SMALL LETTER C,650,1,2023,650
mtg,Latn,mtg_Latn,Una,w,Ll,LATIN SMALL LETTER W,614,1,2023,614
mtg,Latn,mtg_Latn,Una,',Po,APOSTROPHE,473,1,2023,473
mtg,Latn,mtg_Latn,Una,h,Ll,LATIN SMALL LETTER H,429,1,2023,429
mtg,Latn,mtg_Latn,Una,\,Po,REVERSE SOLIDUS,396,1,2023,396
mtg,Latn,mtg_Latn,Una,f,Ll,LATIN SMALL LETTER F,296,1,2023,296
mtg,Latn,mtg_Latn,Una,v,Ll,LATIN SMALL LETTER V,225,1,2023,225
mtg,Latn,mtg_Latn,Una,-,Pd,HYPHEN-MINUS,149,1,2023,149
mtg,Latn,mtg_Latn,Una,K,Lu,LATIN CAPITAL LETTER K,135,1,2023,135
mtg,Latn,mtg_Latn,Una,W,Lu,LATIN CAPITAL LETTER W,129,1,2023,129
mtg,Latn,mtg_Latn,Una,Y,Lu,LATIN CAPITAL LETTER Y,127,1,2023,127
mtg,Latn,mtg_Latn,Una,1,Nd,DIGIT ONE,118,1,2023,118
mtg,Latn,mtg_Latn,Una,T,Lu,LATIN CAPITAL LETTER T,116,1,2023,116
mtg,Latn,mtg_Latn,Una,N,Lu,LATIN CAPITAL LETTER N,111,1,2023,111
mtg,Latn,mtg_Latn,Una,2,Nd,DIGIT TWO,98,1,2023,98
mtg,Latn,mtg_Latn,Una,E,Lu,LATIN CAPITAL LETTER E,87,1,2023,87
mtg,Latn,mtg_Latn,Una,I,Lu,LATIN CAPITAL LETTER I,74,1,2023,74
mtg,Latn,mtg_Latn,Una,D,Lu,LATIN CAPITAL LETTER D,73,1,2023,73
mtg,Latn,mtg_Latn,Una,3,Nd,DIGIT THREE,60,1,2023,60
mtg,Latn,mtg_Latn,Una,M,Lu,LATIN CAPITAL LETTER M,59,1,2023,59
mtg,Latn,mtg_Latn,Una,S,Lu,LATIN CAPITAL LETTER S,51,1,2023,51
mtg,Latn,mtg_Latn,Una,H,Lu,LATIN CAPITAL LETTER H,43,1,2023,43
mtg,Latn,mtg_Latn,Una,4,Nd,DIGIT FOUR,35,1,2023,35
mtg,Latn,mtg_Latn,Una,6,Nd,DIGIT SIX,31,1,2023,31
mtg,Latn,mtg_Latn,Una,8,Nd,DIGIT EIGHT,31,1,2023,31
mtg,Latn,mtg_Latn,Una,P,Lu,LATIN CAPITAL LETTER P,30,1,2023,30
mtg,Latn,mtg_Latn,Una,5,Nd,DIGIT FIVE,30,1,2023,30
mtg,Latn,mtg_Latn,Una,9,Nd,DIGIT NINE,25,1,2023,25
mtg,Latn,mtg_Latn,Una,7,Nd,DIGIT SEVEN,24,1,2023,24
mtg,Latn,mtg_Latn,Una,0,Nd,DIGIT ZERO,24,1,2023,24
mtg,Latn,mtg_Latn,Una,"""",Po,QUOTATION MARK,24,1,2023,24
mtg,Latn,mtg_Latn,Una,B,Lu,LATIN CAPITAL LETTER B,17,1,2023,17
mtg,Latn,mtg_Latn,Una,j,Ll,LATIN SMALL LETTER J,13,1,2023,13
mtg,Latn,mtg_Latn,Una,q,Ll,LATIN SMALL LETTER Q,12,1,2023,12
mtg,Latn,mtg_Latn,Una,:,Po,COLON,11,1,2023,11
mtg,Latn,mtg_Latn,Una,?,Po,QUESTION MARK,11,1,2023,11
mtg,Latn,mtg_Latn,Una,),Pe,RIGHT PARENTHESIS,10,1,2023,10
mtg,Latn,mtg_Latn,Una,L,Lu,LATIN CAPITAL LETTER L,10,1,2023,10
mtg,Latn,mtg_Latn,Una,(,Ps,LEFT PARENTHESIS,10,1,2023,10
mtg,Latn,mtg_Latn,Una,F,Lu,LATIN CAPITAL LETTER F,9,1,2023,9
mtg,Latn,mtg_Latn,Una,U,Lu,LATIN CAPITAL LETTER U,7,1,2023,7
mtg,Latn,mtg_Latn,Una,”,Pf,RIGHT DOUBLE QUOTATION MARK,6,1,2023,6
mtg,Latn,mtg_Latn,Una,R,Lu,LATIN CAPITAL LETTER R,5,1,2023,5
mtg,Latn,mtg_Latn,Una,|,Sm,VERTICAL LINE,5,1,2023,5
mtg,Latn,mtg_Latn,Una,“,Pi,LEFT DOUBLE QUOTATION MARK,4,1,2023,4
mtg,Latn,mtg_Latn,Una,z,Ll,LATIN SMALL LETTER Z,4,1,2023,4
mtg,Latn,mtg_Latn,Una,#,Po,NUMBER SIGN,4,1,2023,4
mtg,Latn,mtg_Latn,Una,+,Sm,PLUS SIGN,3,1,2023,3
mtg,Latn,mtg_Latn,Una,*,Po,ASTERISK,3,1,2023,3
mtg,Latn,mtg_Latn,Una,‘,Pi,LEFT SINGLE QUOTATION MARK,3,1,2023,3
mtg,Latn,mtg_Latn,Una,’,Pf,RIGHT SINGLE QUOTATION MARK,3,1,2023,3
mtg,Latn,mtg_Latn,Una,G,Lu,LATIN CAPITAL LETTER G,3,1,2023,3
mtg,Latn,mtg_Latn,Una,Z,Lu,LATIN CAPITAL LETTER Z,2,1,2023,2
mtg,Latn,mtg_Latn,Una,O,Lu,LATIN CAPITAL LETTER O,1,1,2023,1
mtg,Latn,mtg_Latn,Una,C,Lu,LATIN CAPITAL LETTER C,1,1,2023,1
mtg,Latn,mtg_Latn,Una,[,Ps,LEFT SQUARE BRACKET,1,1,2023,1
