iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency
beq,Latn,beq_Latn,Beembe, ,Zs,SPACE,77769,4,"2017,2018,2019,2022",948,2268,73597,956
beq,Latn,beq_Latn,Beembe,a,Ll,LATIN SMALL LETTER A,62816,4,"2017,2018,2019,2022",682,1560,60116,458
beq,Latn,beq_Latn,Beembe,u,Ll,LATIN SMALL LETTER U,45366,4,"2017,2018,2019,2022",439,1374,42997,556
beq,Latn,beq_Latn,Beembe,i,Ll,LATIN SMALL LETTER I,36242,4,"2017,2018,2019,2022",459,1167,34033,583
beq,Latn,beq_Latn,Beembe,e,Ll,LATIN SMALL LETTER E,28745,4,"2017,2018,2019,2022",440,859,27168,278
beq,Latn,beq_Latn,Beembe,m,Ll,LATIN SMALL LETTER M,25635,4,"2017,2018,2019,2022",303,761,24342,229
beq,Latn,beq_Latn,Beembe,n,Ll,LATIN SMALL LETTER N,25418,4,"2017,2018,2019,2022",322,837,23834,425
beq,Latn,beq_Latn,Beembe,b,Ll,LATIN SMALL LETTER B,24514,4,"2017,2018,2019,2022",233,666,23364,251
beq,Latn,beq_Latn,Beembe,k,Ll,LATIN SMALL LETTER K,24212,4,"2017,2018,2019,2022",242,678,22995,297
beq,Latn,beq_Latn,Beembe,o,Ll,LATIN SMALL LETTER O,18458,4,"2017,2018,2019,2022",216,544,17448,250
beq,Latn,beq_Latn,Beembe,l,Ll,LATIN SMALL LETTER L,14883,4,"2017,2018,2019,2022",172,359,14015,337
beq,Latn,beq_Latn,Beembe,s,Ll,LATIN SMALL LETTER S,12976,4,"2017,2018,2019,2022",130,386,12342,118
beq,Latn,beq_Latn,Beembe,t,Ll,LATIN SMALL LETTER T,12965,4,"2017,2018,2019,2022",141,449,12228,147
beq,Latn,beq_Latn,Beembe,y,Ll,LATIN SMALL LETTER Y,12886,4,"2017,2018,2019,2022",138,406,12165,177
beq,Latn,beq_Latn,Beembe,w,Ll,LATIN SMALL LETTER W,12039,4,"2017,2018,2019,2022",186,315,11363,175
beq,Latn,beq_Latn,Beembe,",",Po,COMMA,8554,4,"2017,2018,2019,2022",109,249,8114,82
beq,Latn,beq_Latn,Beembe,r,Ll,LATIN SMALL LETTER R,8373,3,"2017,2018,2019",115,291,7967,0
beq,Latn,beq_Latn,Beembe,d,Ll,LATIN SMALL LETTER D,7260,4,"2017,2018,2019,2022",89,184,6923,64
beq,Latn,beq_Latn,Beembe,g,Ll,LATIN SMALL LETTER G,4306,4,"2017,2018,2019,2022",68,155,4015,68
beq,Latn,beq_Latn,Beembe,.,Po,FULL STOP,4305,4,"2017,2018,2019,2022",47,113,4038,107
beq,Latn,beq_Latn,Beembe,h,Ll,LATIN SMALL LETTER H,3080,3,"2017,2018,2019",39,105,2936,0
beq,Latn,beq_Latn,Beembe,M,Lu,LATIN CAPITAL LETTER M,2512,4,"2017,2018,2019,2022",37,97,2359,19
beq,Latn,beq_Latn,Beembe,z,Ll,LATIN SMALL LETTER Z,2460,4,"2017,2018,2019,2022",27,52,2333,48
beq,Latn,beq_Latn,Beembe,p,Ll,LATIN SMALL LETTER P,2393,4,"2017,2018,2019,2022",31,60,2275,27
beq,Latn,beq_Latn,Beembe,1,Nd,DIGIT ONE,2095,4,"2017,2018,2019,2022",23,57,1967,48
beq,Latn,beq_Latn,Beembe,N,Lu,LATIN CAPITAL LETTER N,1907,4,"2017,2018,2019,2022",38,53,1791,25
beq,Latn,beq_Latn,Beembe,B,Lu,LATIN CAPITAL LETTER B,1837,4,"2017,2018,2019,2022",22,39,1766,10
beq,Latn,beq_Latn,Beembe,Y,Lu,LATIN CAPITAL LETTER Y,1744,4,"2017,2018,2019,2022",38,23,1681,2
beq,Latn,beq_Latn,Beembe,2,Nd,DIGIT TWO,1708,4,"2017,2018,2019,2022",16,23,1626,43
beq,Latn,beq_Latn,Beembe,f,Ll,LATIN SMALL LETTER F,1631,4,"2017,2018,2019,2022",8,23,1552,48
beq,Latn,beq_Latn,Beembe,:,Po,COLON,1479,4,"2017,2018,2019,2022",32,7,1421,19
beq,Latn,beq_Latn,Beembe,3,Nd,DIGIT THREE,1270,4,"2017,2018,2019,2022",17,15,1204,34
beq,Latn,beq_Latn,Beembe,-,Pd,HYPHEN-MINUS,1219,4,"2017,2018,2019,2022",11,31,1161,16
beq,Latn,beq_Latn,Beembe,v,Ll,LATIN SMALL LETTER V,1202,4,"2017,2018,2019,2022",10,23,1107,62
beq,Latn,beq_Latn,Beembe,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,1011,4,"2017,2018,2019,2022",31,4,965,11
beq,Latn,beq_Latn,Beembe,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,1011,4,"2017,2018,2019,2022",31,4,965,11
beq,Latn,beq_Latn,Beembe,4,Nd,DIGIT FOUR,910,4,"2017,2018,2019,2022",15,13,859,23
beq,Latn,beq_Latn,Beembe,"""",Po,QUOTATION MARK,836,2,"2017,2019",8,0,828,0
beq,Latn,beq_Latn,Beembe,K,Lu,LATIN CAPITAL LETTER K,718,4,"2017,2018,2019,2022",14,42,655,7
beq,Latn,beq_Latn,Beembe,;,Po,SEMICOLON,700,4,"2017,2018,2019,2022",8,14,667,11
beq,Latn,beq_Latn,Beembe,5,Nd,DIGIT FIVE,627,4,"2017,2018,2019,2022",7,9,585,26
beq,Latn,beq_Latn,Beembe,?,Po,QUESTION MARK,578,4,"2017,2018,2019,2022",12,12,551,3
beq,Latn,beq_Latn,Beembe,6,Nd,DIGIT SIX,519,4,"2017,2018,2019,2022",5,9,492,13
beq,Latn,beq_Latn,Beembe,8,Nd,DIGIT EIGHT,511,4,"2017,2018,2019,2022",7,7,482,15
beq,Latn,beq_Latn,Beembe,7,Nd,DIGIT SEVEN,484,4,"2017,2018,2019,2022",5,9,460,10
beq,Latn,beq_Latn,Beembe,9,Nd,DIGIT NINE,470,4,"2017,2018,2019,2022",5,8,444,13
beq,Latn,beq_Latn,Beembe,0,Nd,DIGIT ZERO,459,4,"2017,2018,2019,2022",5,8,434,12
beq,Latn,beq_Latn,Beembe,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,434,1,2022,0,0,0,434
beq,Latn,beq_Latn,Beembe,H,Lu,LATIN CAPITAL LETTER H,376,3,"2017,2018,2019",6,7,363,0
beq,Latn,beq_Latn,Beembe,P,Lu,LATIN CAPITAL LETTER P,367,3,"2017,2018,2019",5,16,346,0
beq,Latn,beq_Latn,Beembe,T,Lu,LATIN CAPITAL LETTER T,336,4,"2017,2018,2019,2022",3,10,319,4
beq,Latn,beq_Latn,Beembe,L,Lu,LATIN CAPITAL LETTER L,331,4,"2017,2018,2019,2022",3,2,293,33
beq,Latn,beq_Latn,Beembe,!,Po,EXCLAMATION MARK,258,4,"2017,2018,2019,2022",5,4,247,2
beq,Latn,beq_Latn,Beembe,(,Ps,LEFT PARENTHESIS,247,4,"2017,2018,2019,2022",1,8,232,6
beq,Latn,beq_Latn,Beembe,),Pe,RIGHT PARENTHESIS,247,4,"2017,2018,2019,2022",1,8,232,6
beq,Latn,beq_Latn,Beembe,S,Lu,LATIN CAPITAL LETTER S,235,4,"2017,2018,2019,2022",4,2,225,4
beq,Latn,beq_Latn,Beembe,W,Lu,LATIN CAPITAL LETTER W,216,4,"2017,2018,2019,2022",5,16,189,6
beq,Latn,beq_Latn,Beembe,D,Lu,LATIN CAPITAL LETTER D,197,3,"2018,2019,2022",0,2,189,6
beq,Latn,beq_Latn,Beembe,A,Lu,LATIN CAPITAL LETTER A,193,3,"2017,2018,2019",2,3,188,0
beq,Latn,beq_Latn,Beembe,E,Lu,LATIN CAPITAL LETTER E,156,3,"2017,2018,2019",4,1,151,0
beq,Latn,beq_Latn,Beembe,[,Ps,LEFT SQUARE BRACKET,132,3,"2017,2018,2019",2,2,128,0
beq,Latn,beq_Latn,Beembe,],Pe,RIGHT SQUARE BRACKET,131,3,"2017,2018,2019",2,2,127,0
beq,Latn,beq_Latn,Beembe,',Po,APOSTROPHE,92,1,2022,0,0,0,92
beq,Latn,beq_Latn,Beembe,c,Ll,LATIN SMALL LETTER C,87,1,2022,0,0,0,87
beq,Latn,beq_Latn,Beembe,I,Lu,LATIN CAPITAL LETTER I,75,3,"2017,2019,2022",3,0,71,1
beq,Latn,beq_Latn,Beembe,F,Lu,LATIN CAPITAL LETTER F,65,4,"2017,2018,2019,2022",6,1,56,2
beq,Latn,beq_Latn,Beembe,ŋ,Ll,LATIN SMALL LETTER ENG,60,2,"2017,2019",1,0,59,0
beq,Latn,beq_Latn,Beembe,–,Pd,EN DASH,29,2,"2018,2019",0,6,23,0
beq,Latn,beq_Latn,Beembe,j,Ll,LATIN SMALL LETTER J,23,1,2022,0,0,0,23
beq,Latn,beq_Latn,Beembe,#,Po,NUMBER SIGN,12,1,2022,0,0,0,12
beq,Latn,beq_Latn,Beembe,“,Pi,LEFT DOUBLE QUOTATION MARK,10,1,2022,0,0,0,10
beq,Latn,beq_Latn,Beembe,”,Pf,RIGHT DOUBLE QUOTATION MARK,10,1,2022,0,0,0,10
beq,Latn,beq_Latn,Beembe,O,Lu,LATIN CAPITAL LETTER O,7,2,"2019,2022",0,0,6,1
beq,Latn,beq_Latn,Beembe,C,Lu,LATIN CAPITAL LETTER C,4,1,2022,0,0,0,4
beq,Latn,beq_Latn,Beembe,U,Lu,LATIN CAPITAL LETTER U,1,1,2019,0,0,1,0
beq,Latn,beq_Latn,Beembe,V,Lu,LATIN CAPITAL LETTER V,1,1,2022,0,0,0,1
beq,Latn,beq_Latn,Beembe,Z,Lu,LATIN CAPITAL LETTER Z,1,1,2022,0,0,0,1
