iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2024_frequency
anm,Latn,anm_Latn,Anal, ,Zs,SPACE,2119,2,"2019,2024",732,1387
anm,Latn,anm_Latn,Anal,a,Ll,LATIN SMALL LETTER A,1342,2,"2019,2024",518,824
anm,Latn,anm_Latn,Anal,n,Ll,LATIN SMALL LETTER N,1192,2,"2019,2024",361,831
anm,Latn,anm_Latn,Anal,h,Ll,LATIN SMALL LETTER H,1108,2,"2019,2024",407,701
anm,Latn,anm_Latn,Anal,i,Ll,LATIN SMALL LETTER I,753,2,"2019,2024",221,532
anm,Latn,anm_Latn,Anal,u,Ll,LATIN SMALL LETTER U,618,2,"2019,2024",296,322
anm,Latn,anm_Latn,Anal,t,Ll,LATIN SMALL LETTER T,578,2,"2019,2024",305,273
anm,Latn,anm_Latn,Anal,g,Ll,LATIN SMALL LETTER G,514,2,"2019,2024",164,350
anm,Latn,anm_Latn,Anal,e,Ll,LATIN SMALL LETTER E,433,2,"2019,2024",70,363
anm,Latn,anm_Latn,Anal,l,Ll,LATIN SMALL LETTER L,369,2,"2019,2024",159,210
anm,Latn,anm_Latn,Anal,p,Ll,LATIN SMALL LETTER P,368,2,"2019,2024",118,250
anm,Latn,anm_Latn,Anal,o,Ll,LATIN SMALL LETTER O,361,2,"2019,2024",145,216
anm,Latn,anm_Latn,Anal,m,Ll,LATIN SMALL LETTER M,321,2,"2019,2024",110,211
anm,Latn,anm_Latn,Anal,v,Ll,LATIN SMALL LETTER V,307,2,"2019,2024",162,145
anm,Latn,anm_Latn,Anal,r,Ll,LATIN SMALL LETTER R,267,2,"2019,2024",58,209
anm,Latn,anm_Latn,Anal,ā,Ll,LATIN SMALL LETTER A WITH MACRON,261,2,"2019,2024",99,162
anm,Latn,anm_Latn,Anal,k,Ll,LATIN SMALL LETTER K,256,2,"2019,2024",77,179
anm,Latn,anm_Latn,Anal,s,Ll,LATIN SMALL LETTER S,218,2,"2019,2024",88,130
anm,Latn,anm_Latn,Anal,w,Ll,LATIN SMALL LETTER W,176,2,"2019,2024",86,90
anm,Latn,anm_Latn,Anal,d,Ll,LATIN SMALL LETTER D,131,2,"2019,2024",58,73
anm,Latn,anm_Latn,Anal,",",Po,COMMA,122,2,"2019,2024",42,80
anm,Latn,anm_Latn,Anal,c,Ll,LATIN SMALL LETTER C,111,2,"2019,2024",36,75
anm,Latn,anm_Latn,Anal,.,Po,FULL STOP,109,2,"2019,2024",51,58
anm,Latn,anm_Latn,Anal,j,Ll,LATIN SMALL LETTER J,101,2,"2019,2024",28,73
anm,Latn,anm_Latn,Anal,ṭ,Ll,LATIN SMALL LETTER T WITH DOT BELOW,99,2,"2019,2024",22,77
anm,Latn,anm_Latn,Anal,ṵ,Ll,LATIN SMALL LETTER U WITH TILDE BELOW,85,1,2024,0,85
anm,Latn,anm_Latn,Anal,ọ,Ll,LATIN SMALL LETTER O WITH DOT BELOW,72,2,"2019,2024",31,41
anm,Latn,anm_Latn,Anal,-,Pd,HYPHEN-MINUS,64,2,"2019,2024",1,63
anm,Latn,anm_Latn,Anal,N,Lu,LATIN CAPITAL LETTER N,62,2,"2019,2024",1,61
anm,Latn,anm_Latn,Anal,R,Lu,LATIN CAPITAL LETTER R,56,2,"2019,2024",1,55
anm,Latn,anm_Latn,Anal,A,Lu,LATIN CAPITAL LETTER A,54,2,"2019,2024",38,16
