iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
meq,Latn,meq_Latn,Merey, ,Zs,SPACE,319696,8,"2013,2014,2016,2017,2019,2020,2021,2022",274252,13182,2746,6886,11802,6061,1739,3028
meq,Latn,meq_Latn,Merey,a,Ll,LATIN SMALL LETTER A,243728,8,"2013,2014,2016,2017,2019,2020,2021,2022",209438,10212,1986,5414,8929,4503,1189,2057
meq,Latn,meq_Latn,Merey,e,Ll,LATIN SMALL LETTER E,102578,8,"2013,2014,2016,2017,2019,2020,2021,2022",87827,3998,949,2087,3986,2022,652,1057
meq,Latn,meq_Latn,Merey,y,Ll,LATIN SMALL LETTER Y,88012,8,"2013,2014,2016,2017,2019,2020,2021,2022",75583,3602,851,1860,3132,1660,471,853
meq,Latn,meq_Latn,Merey,ə,Ll,LATIN SMALL LETTER SCHWA,85137,8,"2013,2014,2016,2017,2019,2020,2021,2022",73123,3414,710,1749,3054,1699,551,837
meq,Latn,meq_Latn,Merey,n,Ll,LATIN SMALL LETTER N,60262,8,"2013,2014,2016,2017,2019,2020,2021,2022",51742,2501,522,1301,2035,1261,314,586
meq,Latn,meq_Latn,Merey,m,Ll,LATIN SMALL LETTER M,55202,8,"2013,2014,2016,2017,2019,2020,2021,2022",47100,2221,568,1031,1986,1300,405,591
meq,Latn,meq_Latn,Merey,t,Ll,LATIN SMALL LETTER T,44400,8,"2013,2014,2016,2017,2019,2020,2021,2022",38300,1786,385,989,1527,777,255,381
meq,Latn,meq_Latn,Merey,k,Ll,LATIN SMALL LETTER K,43203,8,"2013,2014,2016,2017,2019,2020,2021,2022",36875,1786,375,937,1610,948,250,422
meq,Latn,meq_Latn,Merey,l,Ll,LATIN SMALL LETTER L,36733,8,"2013,2014,2016,2017,2019,2020,2021,2022",31537,1527,303,736,1498,626,214,292
meq,Latn,meq_Latn,Merey,i,Ll,LATIN SMALL LETTER I,35606,8,"2013,2014,2016,2017,2019,2020,2021,2022",30549,1484,357,781,1306,622,180,327
meq,Latn,meq_Latn,Merey,h,Ll,LATIN SMALL LETTER H,34586,8,"2013,2014,2016,2017,2019,2020,2021,2022",29578,1353,305,688,1323,705,237,397
meq,Latn,meq_Latn,Merey,d,Ll,LATIN SMALL LETTER D,34016,8,"2013,2014,2016,2017,2019,2020,2021,2022",29296,1331,332,681,1228,660,180,308
meq,Latn,meq_Latn,Merey,w,Ll,LATIN SMALL LETTER W,33128,8,"2013,2014,2016,2017,2019,2020,2021,2022",28189,1523,263,757,1239,683,164,310
meq,Latn,meq_Latn,Merey,r,Ll,LATIN SMALL LETTER R,30769,8,"2013,2014,2016,2017,2019,2020,2021,2022",26119,1236,272,640,1205,696,227,374
meq,Latn,meq_Latn,Merey,g,Ll,LATIN SMALL LETTER G,28761,8,"2013,2014,2016,2017,2019,2020,2021,2022",24671,1215,292,683,1027,443,156,274
meq,Latn,meq_Latn,Merey,s,Ll,LATIN SMALL LETTER S,28664,8,"2013,2014,2016,2017,2019,2020,2021,2022",24645,1188,220,627,1066,510,165,243
meq,Latn,meq_Latn,Merey,u,Ll,LATIN SMALL LETTER U,27025,8,"2013,2014,2016,2017,2019,2020,2021,2022",23046,1083,269,552,860,621,206,388
meq,Latn,meq_Latn,Merey,b,Ll,LATIN SMALL LETTER B,26276,8,"2013,2014,2016,2017,2019,2020,2021,2022",22485,1093,247,568,939,536,159,249
meq,Latn,meq_Latn,Merey,o,Ll,LATIN SMALL LETTER O,23660,8,"2013,2014,2016,2017,2019,2020,2021,2022",20086,979,277,482,935,499,165,237
meq,Latn,meq_Latn,Merey,",",Po,COMMA,23381,8,"2013,2014,2016,2017,2019,2020,2021,2022",20122,1044,200,507,741,456,116,195
meq,Latn,meq_Latn,Merey,z,Ll,LATIN SMALL LETTER Z,19763,8,"2013,2014,2016,2017,2019,2020,2021,2022",17053,718,164,399,759,372,118,180
meq,Latn,meq_Latn,Merey,.,Po,FULL STOP,18204,8,"2013,2014,2016,2017,2019,2020,2021,2022",15525,713,139,399,729,399,98,202
meq,Latn,meq_Latn,Merey,ŋ,Ll,LATIN SMALL LETTER ENG,16657,8,"2013,2014,2016,2017,2019,2020,2021,2022",14304,628,158,345,684,286,83,169
meq,Latn,meq_Latn,Merey,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,16609,8,"2013,2014,2016,2017,2019,2020,2021,2022",14287,762,144,392,501,301,99,123
meq,Latn,meq_Latn,Merey,M,Lu,LATIN CAPITAL LETTER M,8714,8,"2013,2014,2016,2017,2019,2020,2021,2022",7286,366,48,206,440,223,61,84
meq,Latn,meq_Latn,Merey,v,Ll,LATIN SMALL LETTER V,6452,8,"2013,2014,2016,2017,2019,2020,2021,2022",5614,242,46,163,186,132,27,42
meq,Latn,meq_Latn,Merey,f,Ll,LATIN SMALL LETTER F,6391,8,"2013,2014,2016,2017,2019,2020,2021,2022",5484,287,43,174,204,113,39,47
meq,Latn,meq_Latn,Merey,A,Lu,LATIN CAPITAL LETTER A,5140,8,"2013,2014,2016,2017,2019,2020,2021,2022",4467,225,32,110,193,78,14,21
meq,Latn,meq_Latn,Merey,p,Ll,LATIN SMALL LETTER P,4664,8,"2013,2014,2016,2017,2019,2020,2021,2022",4014,157,41,101,178,93,25,55
meq,Latn,meq_Latn,Merey,N,Lu,LATIN CAPITAL LETTER N,4512,8,"2013,2014,2016,2017,2019,2020,2021,2022",3870,191,50,104,142,91,11,53
meq,Latn,meq_Latn,Merey,Y,Lu,LATIN CAPITAL LETTER Y,4429,8,"2013,2014,2016,2017,2019,2020,2021,2022",3800,203,26,108,193,51,10,38
meq,Latn,meq_Latn,Merey,1,Nd,DIGIT ONE,3947,8,"2013,2014,2016,2017,2019,2020,2021,2022",3254,170,31,73,204,137,35,43
meq,Latn,meq_Latn,Merey,T,Lu,LATIN CAPITAL LETTER T,3673,8,"2013,2014,2016,2017,2019,2020,2021,2022",3233,146,28,84,88,56,21,17
meq,Latn,meq_Latn,Merey,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,3112,8,"2013,2014,2016,2017,2019,2020,2021,2022",2584,136,38,43,114,106,35,56
meq,Latn,meq_Latn,Merey,K,Lu,LATIN CAPITAL LETTER K,2920,8,"2013,2014,2016,2017,2019,2020,2021,2022",2456,111,20,53,138,64,27,51
meq,Latn,meq_Latn,Merey,:,Po,COLON,2878,8,"2013,2014,2016,2017,2019,2020,2021,2022",2486,170,33,83,68,22,6,10
meq,Latn,meq_Latn,Merey,2,Nd,DIGIT TWO,2850,8,"2013,2014,2016,2017,2019,2020,2021,2022",2422,113,30,47,130,63,11,34
meq,Latn,meq_Latn,Merey,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,2605,8,"2013,2014,2016,2017,2019,2020,2021,2022",2278,157,24,73,57,9,5,2
meq,Latn,meq_Latn,Merey,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,2322,8,"2013,2014,2016,2017,2019,2020,2021,2022",2013,144,19,73,57,9,5,2
meq,Latn,meq_Latn,Merey,3,Nd,DIGIT THREE,1975,8,"2013,2014,2016,2017,2019,2020,2021,2022",1682,94,29,42,67,28,11,22
meq,Latn,meq_Latn,Merey,B,Lu,LATIN CAPITAL LETTER B,1757,8,"2013,2014,2016,2017,2019,2020,2021,2022",1489,80,10,34,85,35,2,22
meq,Latn,meq_Latn,Merey,4,Nd,DIGIT FOUR,1453,8,"2013,2014,2016,2017,2019,2020,2021,2022",1213,69,22,41,64,27,7,10
meq,Latn,meq_Latn,Merey,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,1297,8,"2013,2014,2016,2017,2019,2020,2021,2022",1133,44,10,24,49,16,11,10
meq,Latn,meq_Latn,Merey,?,Po,QUESTION MARK,1214,8,"2013,2014,2016,2017,2019,2020,2021,2022",1069,60,9,36,21,15,3,1
meq,Latn,meq_Latn,Merey,5,Nd,DIGIT FIVE,1168,8,"2013,2014,2016,2017,2019,2020,2021,2022",959,53,11,38,56,29,5,17
meq,Latn,meq_Latn,Merey,P,Lu,LATIN CAPITAL LETTER P,1129,7,"2013,2014,2016,2017,2019,2020,2022",985,47,4,34,51,5,0,3
meq,Latn,meq_Latn,Merey,6,Nd,DIGIT SIX,987,8,"2013,2014,2016,2017,2019,2020,2021,2022",812,48,9,29,54,21,4,10
meq,Latn,meq_Latn,Merey,H,Lu,LATIN CAPITAL LETTER H,965,8,"2013,2014,2016,2017,2019,2020,2021,2022",828,36,8,18,34,22,7,12
