iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde, ,Zs,SPACE,100289,8,"2013,2017,2018,2019,2020,2021,2022,2024",1723,66414,8048,21463,591,312,1678,60
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,a,Ll,LATIN SMALL LETTER A,97472,8,"2013,2017,2018,2019,2020,2021,2022,2024",1520,62882,8296,22005,466,415,1843,45
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,i,Ll,LATIN SMALL LETTER I,59787,8,"2013,2017,2018,2019,2020,2021,2022,2024",728,37964,5439,13723,253,245,1382,53
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,u,Ll,LATIN SMALL LETTER U,57284,8,"2013,2017,2018,2019,2020,2021,2022,2024",733,38487,4454,12089,292,202,994,33
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,n,Ll,LATIN SMALL LETTER N,42031,8,"2013,2017,2018,2019,2020,2021,2022,2024",690,27732,3138,9127,317,148,844,35
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,l,Ll,LATIN SMALL LETTER L,40737,8,"2013,2017,2018,2019,2020,2021,2022,2024",718,27234,3142,8788,266,106,471,12
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,k,Ll,LATIN SMALL LETTER K,38807,8,"2013,2017,2018,2019,2020,2021,2022,2024",550,25552,3082,8543,264,144,653,19
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,b,Ll,LATIN SMALL LETTER B,32035,8,"2013,2017,2018,2019,2020,2021,2022,2024",398,21333,2890,6835,78,62,425,14
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,o,Ll,LATIN SMALL LETTER O,30448,8,"2013,2017,2018,2019,2020,2021,2022,2024",527,19830,2640,6710,132,104,479,26
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,e,Ll,LATIN SMALL LETTER E,29284,8,"2013,2017,2018,2019,2020,2021,2022,2024",562,19416,2275,6396,121,90,411,13
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,m,Ll,LATIN SMALL LETTER M,26023,8,"2013,2017,2018,2019,2020,2021,2022,2024",380,17624,1951,5361,145,127,414,21
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,y,Ll,LATIN SMALL LETTER Y,21021,8,"2013,2017,2018,2019,2020,2021,2022,2024",259,13291,1970,4988,123,31,345,14
nyy,Latn,nyy_Latn,Nyakyusa-Ngonde,g,Ll,LATIN SMALL LETTER G,19952,8,"2013,2017,2018,2019,2020,2021,2022,2024",358,13156,1523,4331,101,57,419,7
