iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2022_frequency
acd,Latn,acd_Latn,Gikyode, ,Zs,SPACE,541727,4,"2013,2017,2018,2022",1014,209849,325435,5429
acd,Latn,acd_Latn,Gikyode,a,Ll,LATIN SMALL LETTER A,261330,4,"2013,2017,2018,2022",493,101018,157237,2582
acd,Latn,acd_Latn,Gikyode,ɛ,Ll,LATIN SMALL LETTER OPEN E,205503,4,"2013,2017,2018,2022",332,79546,123767,1858
acd,Latn,acd_Latn,Gikyode,n,Ll,LATIN SMALL LETTER N,148294,4,"2013,2017,2018,2022",350,57978,88352,1614
acd,Latn,acd_Latn,Gikyode,ɔ,Ll,LATIN SMALL LETTER OPEN O,142765,4,"2013,2017,2018,2022",235,54196,87054,1280
acd,Latn,acd_Latn,Gikyode,i,Ll,LATIN SMALL LETTER I,121715,4,"2013,2017,2018,2022",283,47358,72820,1254
acd,Latn,acd_Latn,Gikyode,o,Ll,LATIN SMALL LETTER O,112650,4,"2013,2017,2018,2022",269,43343,67918,1120
acd,Latn,acd_Latn,Gikyode,y,Ll,LATIN SMALL LETTER Y,102999,4,"2013,2017,2018,2022",201,40470,61315,1013
acd,Latn,acd_Latn,Gikyode,e,Ll,LATIN SMALL LETTER E,101544,4,"2013,2017,2018,2022",252,39426,60741,1125
acd,Latn,acd_Latn,Gikyode,m,Ll,LATIN SMALL LETTER M,101381,4,"2013,2017,2018,2022",162,39119,61177,923
acd,Latn,acd_Latn,Gikyode,u,Ll,LATIN SMALL LETTER U,83802,4,"2013,2017,2018,2022",133,32786,50097,786
acd,Latn,acd_Latn,Gikyode,s,Ll,LATIN SMALL LETTER S,78813,4,"2013,2017,2018,2022",117,30808,47032,856
acd,Latn,acd_Latn,Gikyode,g,Ll,LATIN SMALL LETTER G,72876,4,"2013,2017,2018,2022",225,28167,43836,648
acd,Latn,acd_Latn,Gikyode,k,Ll,LATIN SMALL LETTER K,69756,4,"2013,2017,2018,2022",105,26741,42174,736
acd,Latn,acd_Latn,Gikyode,b,Ll,LATIN SMALL LETTER B,68501,4,"2013,2017,2018,2022",164,26388,41310,639
acd,Latn,acd_Latn,Gikyode,r,Ll,LATIN SMALL LETTER R,63831,4,"2013,2017,2018,2022",160,24925,38134,612
acd,Latn,acd_Latn,Gikyode,l,Ll,LATIN SMALL LETTER L,55692,4,"2013,2017,2018,2022",79,21395,33663,555
acd,Latn,acd_Latn,Gikyode,d,Ll,LATIN SMALL LETTER D,42768,4,"2013,2017,2018,2022",114,16093,26122,439
acd,Latn,acd_Latn,Gikyode,f,Ll,LATIN SMALL LETTER F,29318,4,"2013,2017,2018,2022",33,11446,17572,267
acd,Latn,acd_Latn,Gikyode,.,Po,FULL STOP,27679,4,"2013,2017,2018,2022",70,10633,16683,293
acd,Latn,acd_Latn,Gikyode,",",Po,COMMA,24697,4,"2013,2017,2018,2022",55,9433,14987,222
acd,Latn,acd_Latn,Gikyode,t,Ll,LATIN SMALL LETTER T,23475,4,"2013,2017,2018,2022",41,9163,14005,266
acd,Latn,acd_Latn,Gikyode,w,Ll,LATIN SMALL LETTER W,23400,4,"2013,2017,2018,2022",40,9073,14075,212
acd,Latn,acd_Latn,Gikyode,-,Pd,HYPHEN-MINUS,20526,4,"2013,2017,2018,2022",86,7970,12252,218
acd,Latn,acd_Latn,Gikyode,p,Ll,LATIN SMALL LETTER P,17789,4,"2013,2017,2018,2022",34,6669,10911,175
acd,Latn,acd_Latn,Gikyode,W,Lu,LATIN CAPITAL LETTER W,12721,4,"2013,2017,2018,2022",21,5029,7553,118
acd,Latn,acd_Latn,Gikyode,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,10510,2,"2018,2022",0,0,10370,140
acd,Latn,acd_Latn,Gikyode,ŋ,Ll,LATIN SMALL LETTER ENG,10123,4,"2013,2017,2018,2022",11,3977,6048,87
acd,Latn,acd_Latn,Gikyode,1,Nd,DIGIT ONE,7974,4,"2013,2017,2018,2022",18,3239,4651,66
acd,Latn,acd_Latn,Gikyode,Y,Lu,LATIN CAPITAL LETTER Y,7882,4,"2013,2017,2018,2022",10,3102,4648,122
acd,Latn,acd_Latn,Gikyode,I,Lu,LATIN CAPITAL LETTER I,7856,4,"2013,2017,2018,2022",10,3052,4716,78
acd,Latn,acd_Latn,Gikyode,G,Lu,LATIN CAPITAL LETTER G,7580,4,"2013,2017,2018,2022",33,2912,4553,82
acd,Latn,acd_Latn,Gikyode,M,Lu,LATIN CAPITAL LETTER M,6798,4,"2013,2017,2018,2022",27,2557,4142,72
acd,Latn,acd_Latn,Gikyode,',Po,APOSTROPHE,6088,3,"2013,2017,2022",16,6069,0,3
acd,Latn,acd_Latn,Gikyode,N,Lu,LATIN CAPITAL LETTER N,5718,4,"2013,2017,2018,2022",8,2206,3436,68
acd,Latn,acd_Latn,Gikyode,2,Nd,DIGIT TWO,5587,4,"2013,2017,2018,2022",11,2263,3272,41
acd,Latn,acd_Latn,Gikyode,A,Lu,LATIN CAPITAL LETTER A,5106,4,"2013,2017,2018,2022",27,1908,3128,43
acd,Latn,acd_Latn,Gikyode,F,Lu,LATIN CAPITAL LETTER F,4358,4,"2013,2017,2018,2022",2,1734,2587,35
acd,Latn,acd_Latn,Gikyode,Ɔ,Lu,LATIN CAPITAL LETTER OPEN O,3733,4,"2013,2017,2018,2022",8,1373,2300,52
acd,Latn,acd_Latn,Gikyode,K,Lu,LATIN CAPITAL LETTER K,3476,4,"2013,2017,2018,2022",4,1322,2087,63
acd,Latn,acd_Latn,Gikyode,3,Nd,DIGIT THREE,3467,4,"2013,2017,2018,2022",3,1368,2070,26
acd,Latn,acd_Latn,Gikyode,‐,Pd,HYPHEN,3440,3,"2017,2018,2022",0,1189,2201,50
