iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
lfn,Latn,lfn_Latn,Lingua Franca Nova, ,Zs,SPACE,1789639,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4721,1192,1573,136004,187842,479243,321896,212995,241846,186636,15691
lfn,Latn,lfn_Latn,Lingua Franca Nova,a,Ll,LATIN SMALL LETTER A,1158374,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3073,772,902,88614,124687,319408,210456,136428,155030,108755,10249
lfn,Latn,lfn_Latn,Lingua Franca Nova,e,Ll,LATIN SMALL LETTER E,983163,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2742,660,905,75590,103347,267057,179063,117601,129497,98039,8662
lfn,Latn,lfn_Latn,Lingua Franca Nova,s,Ll,LATIN SMALL LETTER S,569908,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1574,360,434,42457,58622,156515,105679,70067,75347,54008,4845
lfn,Latn,lfn_Latn,Lingua Franca Nova,i,Ll,LATIN SMALL LETTER I,559576,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1402,279,414,41370,61383,159340,101799,67024,72246,50025,4294
lfn,Latn,lfn_Latn,Lingua Franca Nova,o,Ll,LATIN SMALL LETTER O,536053,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1372,336,410,38715,56534,144327,97682,64707,71791,55407,4772
lfn,Latn,lfn_Latn,Lingua Franca Nova,n,Ll,LATIN SMALL LETTER N,528714,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1379,280,412,39089,56131,144782,95778,63575,71099,51679,4510
lfn,Latn,lfn_Latn,Lingua Franca Nova,l,Ll,LATIN SMALL LETTER L,446737,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1255,290,319,34142,47840,126112,82161,53556,55765,41410,3887
lfn,Latn,lfn_Latn,Lingua Franca Nova,r,Ll,LATIN SMALL LETTER R,445661,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1237,264,311,34400,47788,122524,80202,51310,60973,42734,3918
lfn,Latn,lfn_Latn,Lingua Franca Nova,t,Ll,LATIN SMALL LETTER T,383560,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",987,218,266,27875,39873,102174,68054,43214,53312,44302,3285
