iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
kus,Latn,kus_Latn,Kusaal, ,Zs,SPACE,258877,8,"2013,2014,2016,2017,2019,2020,2021,2022",217788,8325,3317,22861,1448,204,60,4874
kus,Latn,kus_Latn,Kusaal,a,Ll,LATIN SMALL LETTER A,162695,8,"2013,2014,2016,2017,2019,2020,2021,2022",137807,5112,1954,13454,982,162,30,3194
kus,Latn,kus_Latn,Kusaal,i,Ll,LATIN SMALL LETTER I,87609,8,"2013,2014,2016,2017,2019,2020,2021,2022",74475,2949,1036,6525,456,93,19,2056
kus,Latn,kus_Latn,Kusaal,n,Ll,LATIN SMALL LETTER N,81129,8,"2013,2014,2016,2017,2019,2020,2021,2022",68605,2727,1004,6646,404,70,22,1651
kus,Latn,kus_Latn,Kusaal,e,Ll,LATIN SMALL LETTER E,75071,8,"2013,2014,2016,2017,2019,2020,2021,2022",63259,2480,1009,6438,464,18,16,1387
kus,Latn,kus_Latn,Kusaal,u,Ll,LATIN SMALL LETTER U,45589,8,"2013,2014,2016,2017,2019,2020,2021,2022",38494,1550,630,3615,271,57,7,965
kus,Latn,kus_Latn,Kusaal,o,Ll,LATIN SMALL LETTER O,42161,8,"2013,2014,2016,2017,2019,2020,2021,2022",35613,1340,656,3423,326,18,12,773
kus,Latn,kus_Latn,Kusaal,m,Ll,LATIN SMALL LETTER M,41092,8,"2013,2014,2016,2017,2019,2020,2021,2022",34463,1372,606,3527,200,26,6,892
kus,Latn,kus_Latn,Kusaal,l,Ll,LATIN SMALL LETTER L,40563,8,"2013,2014,2016,2017,2019,2020,2021,2022",34166,1328,488,3473,228,25,8,847
kus,Latn,kus_Latn,Kusaal,s,Ll,LATIN SMALL LETTER S,35363,8,"2013,2014,2016,2017,2019,2020,2021,2022",30009,1154,485,2692,198,48,5,772
kus,Latn,kus_Latn,Kusaal,',Po,APOSTROPHE,34087,7,"2013,2014,2016,2017,2019,2020,2022",29571,1114,496,2809,24,23,0,50
kus,Latn,kus_Latn,Kusaal,b,Ll,LATIN SMALL LETTER B,33925,8,"2013,2014,2016,2017,2019,2020,2021,2022",28975,1102,465,2443,245,27,7,661
kus,Latn,kus_Latn,Kusaal,k,Ll,LATIN SMALL LETTER K,32418,8,"2013,2014,2016,2017,2019,2020,2021,2022",27487,1049,405,2697,183,28,6,563
kus,Latn,kus_Latn,Kusaal,y,Ll,LATIN SMALL LETTER Y,29737,8,"2013,2014,2016,2017,2019,2020,2021,2022",24711,949,352,2988,139,11,5,582
kus,Latn,kus_Latn,Kusaal,d,Ll,LATIN SMALL LETTER D,28638,8,"2013,2014,2016,2017,2019,2020,2021,2022",24450,950,403,2135,206,13,2,479
kus,Latn,kus_Latn,Kusaal,t,Ll,LATIN SMALL LETTER T,18502,8,"2013,2014,2016,2017,2019,2020,2021,2022",15889,665,201,1170,105,31,5,436
kus,Latn,kus_Latn,Kusaal,g,Ll,LATIN SMALL LETTER G,15827,8,"2013,2014,2016,2017,2019,2020,2021,2022",13529,534,171,1114,108,16,5,350
kus,Latn,kus_Latn,Kusaal,",",Po,COMMA,15199,8,"2013,2014,2016,2017,2019,2020,2021,2022",12683,472,210,1479,74,4,3,274
kus,Latn,kus_Latn,Kusaal,ŋ,Ll,LATIN SMALL LETTER ENG,14115,8,"2013,2014,2016,2017,2019,2020,2021,2022",11854,486,208,1152,88,16,7,304
kus,Latn,kus_Latn,Kusaal,.,Po,FULL STOP,13748,8,"2013,2014,2016,2017,2019,2020,2021,2022",11591,478,168,1171,87,17,1,235
kus,Latn,kus_Latn,Kusaal,p,Ll,LATIN SMALL LETTER P,13473,8,"2013,2014,2016,2017,2019,2020,2021,2022",11531,408,190,982,87,21,3,251
kus,Latn,kus_Latn,Kusaal,r,Ll,LATIN SMALL LETTER R,11573,8,"2013,2014,2016,2017,2019,2020,2021,2022",9861,351,137,791,129,30,1,273
kus,Latn,kus_Latn,Kusaal,K,Lu,LATIN CAPITAL LETTER K,8822,8,"2013,2014,2016,2017,2019,2020,2021,2022",7409,316,80,795,77,4,3,138
kus,Latn,kus_Latn,Kusaal,z,Ll,LATIN SMALL LETTER Z,7237,7,"2013,2014,2016,2017,2019,2021,2022",6086,226,83,606,58,0,5,173
kus,Latn,kus_Latn,Kusaal,w,Ll,LATIN SMALL LETTER W,6552,7,"2013,2014,2016,2017,2019,2020,2022",5615,200,64,484,34,8,0,147
kus,Latn,kus_Latn,Kusaal,1,Nd,DIGIT ONE,4510,7,"2013,2014,2016,2017,2019,2021,2022",3812,152,60,348,30,0,1,107
kus,Latn,kus_Latn,Kusaal,W,Lu,LATIN CAPITAL LETTER W,4184,8,"2013,2014,2016,2017,2019,2020,2021,2022",3664,127,40,210,11,6,1,125
kus,Latn,kus_Latn,Kusaal,f,Ll,LATIN SMALL LETTER F,3665,8,"2013,2014,2016,2017,2019,2020,2021,2022",3044,92,62,328,41,7,2,89
kus,Latn,kus_Latn,Kusaal,2,Nd,DIGIT TWO,3355,7,"2013,2014,2016,2017,2019,2021,2022",2807,103,34,312,19,0,1,79
kus,Latn,kus_Latn,Kusaal,Y,Lu,LATIN CAPITAL LETTER Y,2936,7,"2013,2014,2016,2017,2019,2020,2022",2357,104,20,387,13,3,0,52
kus,Latn,kus_Latn,Kusaal,“,Pi,LEFT DOUBLE QUOTATION MARK,2917,7,"2013,2014,2016,2017,2019,2021,2022",2357,90,19,420,12,0,1,18
kus,Latn,kus_Latn,Kusaal,”,Pf,RIGHT DOUBLE QUOTATION MARK,2550,7,"2013,2014,2016,2017,2019,2021,2022",2045,89,11,386,11,0,1,7
kus,Latn,kus_Latn,Kusaal,3,Nd,DIGIT THREE,2359,7,"2013,2014,2016,2017,2019,2021,2022",1937,92,30,243,9,0,1,47
kus,Latn,kus_Latn,Kusaal,M,Lu,LATIN CAPITAL LETTER M,1973,7,"2013,2014,2016,2017,2019,2021,2022",1620,67,15,239,18,0,1,13
kus,Latn,kus_Latn,Kusaal,A,Lu,LATIN CAPITAL LETTER A,1955,7,"2013,2014,2016,2017,2019,2020,2022",1683,65,24,141,23,4,0,15
kus,Latn,kus_Latn,Kusaal,B,Lu,LATIN CAPITAL LETTER B,1915,6,"2013,2014,2016,2017,2019,2022",1584,49,8,228,20,0,0,26
kus,Latn,kus_Latn,Kusaal,4,Nd,DIGIT FOUR,1779,6,"2013,2014,2016,2017,2019,2022",1481,62,15,184,5,0,0,32
kus,Latn,kus_Latn,Kusaal,S,Lu,LATIN CAPITAL LETTER S,1677,8,"2013,2014,2016,2017,2019,2020,2021,2022",1461,32,17,113,13,1,2,38
kus,Latn,kus_Latn,Kusaal,J,Lu,LATIN CAPITAL LETTER J,1522,7,"2013,2014,2016,2017,2019,2021,2022",1285,32,5,153,39,0,1,7
kus,Latn,kus_Latn,Kusaal,5,Nd,DIGIT FIVE,1358,6,"2013,2014,2016,2017,2019,2022",1129,50,14,135,5,0,0,25
kus,Latn,kus_Latn,Kusaal,v,Ll,LATIN SMALL LETTER V,1299,6,"2013,2014,2016,2017,2019,2022",1077,69,9,113,14,0,0,17
kus,Latn,kus_Latn,Kusaal,L,Lu,LATIN CAPITAL LETTER L,1217,7,"2013,2014,2016,2017,2019,2020,2022",1006,52,21,100,7,1,0,30
kus,Latn,kus_Latn,Kusaal,?,Po,QUESTION MARK,1187,6,"2013,2014,2016,2017,2019,2022",963,44,8,166,2,0,0,4
kus,Latn,kus_Latn,Kusaal,T,Lu,LATIN CAPITAL LETTER T,1187,7,"2013,2014,2016,2017,2019,2020,2022",1029,64,4,71,1,7,0,11
kus,Latn,kus_Latn,Kusaal,6,Nd,DIGIT SIX,1123,6,"2013,2014,2016,2017,2019,2022",943,35,12,104,4,0,0,25
kus,Latn,kus_Latn,Kusaal,O,Lu,LATIN CAPITAL LETTER O,1093,6,"2013,2014,2016,2017,2019,2022",926,35,8,107,5,0,0,12
kus,Latn,kus_Latn,Kusaal,D,Lu,LATIN CAPITAL LETTER D,1072,7,"2013,2014,2016,2017,2019,2021,2022",919,36,12,63,10,0,1,31
kus,Latn,kus_Latn,Kusaal,P,Lu,LATIN CAPITAL LETTER P,1066,7,"2013,2014,2016,2017,2019,2020,2022",929,14,7,94,2,7,0,13
kus,Latn,kus_Latn,Kusaal,7,Nd,DIGIT SEVEN,1039,6,"2013,2014,2016,2017,2019,2022",874,31,14,94,5,0,0,21
kus,Latn,kus_Latn,Kusaal,Z,Lu,LATIN CAPITAL LETTER Z,1038,8,"2013,2014,2016,2017,2019,2020,2021,2022",892,32,15,57,12,1,1,28
kus,Latn,kus_Latn,Kusaal,8,Nd,DIGIT EIGHT,984,6,"2013,2014,2016,2017,2019,2022",823,35,11,89,5,0,0,21
kus,Latn,kus_Latn,Kusaal,N,Lu,LATIN CAPITAL LETTER N,971,7,"2013,2014,2016,2017,2019,2020,2022",834,36,11,71,8,2,0,9
kus,Latn,kus_Latn,Kusaal,9,Nd,DIGIT NINE,945,6,"2013,2014,2016,2017,2019,2022",784,35,11,88,4,0,0,23
kus,Latn,kus_Latn,Kusaal,h,Ll,LATIN SMALL LETTER H,926,8,"2013,2014,2016,2017,2019,2020,2021,2022",790,26,15,41,35,5,1,13
kus,Latn,kus_Latn,Kusaal,0,Nd,DIGIT ZERO,921,6,"2013,2014,2016,2017,2019,2022",762,35,10,87,5,0,0,22
kus,Latn,kus_Latn,Kusaal,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,848,3,"2019,2021,2022",0,0,0,0,155,0,5,688
kus,Latn,kus_Latn,Kusaal,F,Lu,LATIN CAPITAL LETTER F,672,5,"2013,2014,2016,2017,2022",547,23,8,86,0,0,0,8
kus,Latn,kus_Latn,Kusaal,I,Lu,LATIN CAPITAL LETTER I,466,6,"2013,2014,2016,2017,2019,2022",414,25,1,13,11,0,0,2
kus,Latn,kus_Latn,Kusaal,G,Lu,LATIN CAPITAL LETTER G,418,8,"2013,2014,2016,2017,2019,2020,2021,2022",364,8,1,36,4,1,2,2
kus,Latn,kus_Latn,Kusaal,E,Lu,LATIN CAPITAL LETTER E,402,7,"2013,2014,2016,2017,2019,2021,2022",356,16,1,10,13,0,1,5
kus,Latn,kus_Latn,Kusaal,‘,Pi,LEFT SINGLE QUOTATION MARK,353,6,"2013,2014,2016,2017,2019,2022",318,3,10,13,1,0,0,8
kus,Latn,kus_Latn,Kusaal,’,Pf,RIGHT SINGLE QUOTATION MARK,353,6,"2013,2014,2016,2017,2019,2022",318,3,10,13,1,0,0,8
kus,Latn,kus_Latn,Kusaal,H,Lu,LATIN CAPITAL LETTER H,246,7,"2013,2014,2016,2017,2019,2021,2022",208,13,1,6,14,0,1,3
kus,Latn,kus_Latn,Kusaal,R,Lu,LATIN CAPITAL LETTER R,235,5,"2013,2014,2017,2019,2022",201,16,0,8,9,0,0,1
kus,Latn,kus_Latn,Kusaal,U,Lu,LATIN CAPITAL LETTER U,193,6,"2013,2014,2017,2019,2021,2022",179,7,0,1,3,0,2,1
kus,Latn,kus_Latn,Kusaal,;,Po,SEMICOLON,123,5,"2013,2014,2016,2017,2022",102,2,3,12,0,0,0,4
kus,Latn,kus_Latn,Kusaal,V,Lu,LATIN CAPITAL LETTER V,123,3,"2013,2014,2016",117,4,2,0,0,0,0,0
kus,Latn,kus_Latn,Kusaal,:,Po,COLON,95,6,"2013,2014,2016,2019,2020,2021",78,9,1,0,3,2,2,0
kus,Latn,kus_Latn,Kusaal,!,Po,EXCLAMATION MARK,84,2,"2013,2014",77,7,0,0,0,0,0,0
kus,Latn,kus_Latn,Kusaal,ɛ,Ll,LATIN SMALL LETTER OPEN E,63,3,"2019,2020,2022",0,0,0,0,7,24,0,32
kus,Latn,kus_Latn,Kusaal,(,Ps,LEFT PARENTHESIS,62,6,"2013,2014,2017,2019,2021,2022",32,2,0,9,2,0,1,16
kus,Latn,kus_Latn,Kusaal,),Pe,RIGHT PARENTHESIS,62,6,"2013,2014,2017,2019,2021,2022",32,2,0,9,2,0,1,16
kus,Latn,kus_Latn,Kusaal,c,Ll,LATIN SMALL LETTER C,59,5,"2013,2016,2019,2020,2022",34,0,1,0,15,2,0,7
