iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
kkj,Latn,kkj_Latn,Kako, ,Zs,SPACE,341391,8,"2013,2014,2016,2017,2019,2020,2022,2023",265503,12695,2375,43268,1342,1483,14579,146
kkj,Latn,kkj_Latn,Kako,á,Ll,LATIN SMALL LETTER A WITH ACUTE,147175,7,"2013,2014,2016,2017,2020,2022,2023",120772,5651,1062,19625,0,6,20,39
kkj,Latn,kkj_Latn,Kako,a,Ll,LATIN SMALL LETTER A,103204,8,"2013,2014,2016,2017,2019,2020,2022,2023",80779,3828,677,12613,510,404,4359,34
kkj,Latn,kkj_Latn,Kako,n,Ll,LATIN SMALL LETTER N,93526,8,"2013,2014,2016,2017,2019,2020,2022,2023",73049,3508,664,11551,357,445,3901,51
kkj,Latn,kkj_Latn,Kako,e,Ll,LATIN SMALL LETTER E,78888,8,"2013,2014,2016,2017,2019,2020,2022,2023",61439,3094,514,9781,265,365,3409,21
kkj,Latn,kkj_Latn,Kako,i,Ll,LATIN SMALL LETTER I,73339,8,"2013,2014,2016,2017,2019,2020,2022,2023",57078,2595,538,9246,259,278,3330,15
kkj,Latn,kkj_Latn,Kako,m,Ll,LATIN SMALL LETTER M,72192,8,"2013,2014,2016,2017,2019,2020,2022,2023",56165,2668,512,9022,294,273,3231,27
kkj,Latn,kkj_Latn,Kako,y,Ll,LATIN SMALL LETTER Y,70172,8,"2013,2014,2016,2017,2019,2020,2022,2023",54873,2527,437,8902,244,295,2886,8
kkj,Latn,kkj_Latn,Kako,k,Ll,LATIN SMALL LETTER K,70006,8,"2013,2014,2016,2017,2019,2020,2022,2023",54526,2556,500,8558,273,295,3293,5
kkj,Latn,kkj_Latn,Kako,t,Ll,LATIN SMALL LETTER T,56260,8,"2013,2014,2016,2017,2019,2020,2022,2023",43916,2093,399,6756,184,254,2644,14
kkj,Latn,kkj_Latn,Kako,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,43645,8,"2013,2014,2016,2017,2019,2020,2022,2023",35915,1826,328,5559,1,1,4,11
kkj,Latn,kkj_Latn,Kako,u,Ll,LATIN SMALL LETTER U,39647,8,"2013,2014,2016,2017,2019,2020,2022,2023",30981,1503,333,4710,127,158,1821,14
kkj,Latn,kkj_Latn,Kako,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,36919,4,"2013,2014,2016,2017",30448,1719,262,4490,0,0,0,0
kkj,Latn,kkj_Latn,Kako,o,Ll,LATIN SMALL LETTER O,36876,8,"2013,2014,2016,2017,2019,2020,2022,2023",29052,1427,261,4215,158,175,1563,25
kkj,Latn,kkj_Latn,Kako,s,Ll,LATIN SMALL LETTER S,36857,8,"2013,2014,2016,2017,2019,2020,2022,2023",28767,1341,251,4482,170,137,1692,17
kkj,Latn,kkj_Latn,Kako,w,Ll,LATIN SMALL LETTER W,30671,8,"2013,2014,2016,2017,2019,2020,2022,2023",23932,1082,239,3811,102,155,1340,10
kkj,Latn,kkj_Latn,Kako,d,Ll,LATIN SMALL LETTER D,24809,8,"2013,2014,2016,2017,2019,2020,2022,2023",19301,891,158,3263,110,107,954,25
kkj,Latn,kkj_Latn,Kako,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,23330,4,"2013,2014,2016,2017",19256,975,168,2931,0,0,0,0
kkj,Latn,kkj_Latn,Kako,",",Po,COMMA,21998,8,"2013,2014,2016,2017,2019,2020,2022,2023",17181,781,144,2810,82,102,893,5
kkj,Latn,kkj_Latn,Kako,l,Ll,LATIN SMALL LETTER L,20712,8,"2013,2014,2016,2017,2019,2020,2022,2023",16089,800,150,2590,95,110,858,20
kkj,Latn,kkj_Latn,Kako,b,Ll,LATIN SMALL LETTER B,20371,8,"2013,2014,2016,2017,2019,2020,2022,2023",16036,719,116,2428,87,85,889,11
kkj,Latn,kkj_Latn,Kako,j,Ll,LATIN SMALL LETTER J,18876,8,"2013,2014,2016,2017,2019,2020,2022,2023",14865,633,109,2162,111,86,903,7
kkj,Latn,kkj_Latn,Kako,.,Po,FULL STOP,18204,8,"2013,2014,2016,2017,2019,2020,2022,2023",14182,706,134,2196,73,70,840,3
kkj,Latn,kkj_Latn,Kako,g,Ll,LATIN SMALL LETTER G,16057,8,"2013,2014,2016,2017,2019,2020,2022,2023",12554,669,102,1871,51,83,717,10
kkj,Latn,kkj_Latn,Kako,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,14487,4,"2013,2014,2016,2017",11920,600,114,1853,0,0,0,0
kkj,Latn,kkj_Latn,Kako,p,Ll,LATIN SMALL LETTER P,13114,8,"2013,2014,2016,2017,2019,2020,2022,2023",10090,532,91,1730,79,59,527,6
kkj,Latn,kkj_Latn,Kako,à,Ll,LATIN SMALL LETTER A WITH GRAVE,9108,4,"2013,2014,2016,2017",7435,348,45,1280,0,0,0,0
kkj,Latn,kkj_Latn,Kako,ɛ,Ll,LATIN SMALL LETTER OPEN E,7892,4,"2019,2020,2022,2023",0,0,0,0,573,675,6619,25
kkj,Latn,kkj_Latn,Kako,r,Ll,LATIN SMALL LETTER R,6906,8,"2013,2014,2016,2017,2019,2020,2022,2023",5512,207,54,759,63,10,295,6
kkj,Latn,kkj_Latn,Kako,ã,Ll,LATIN SMALL LETTER A WITH TILDE,6649,4,"2013,2014,2016,2017",5399,258,75,917,0,0,0,0
kkj,Latn,kkj_Latn,Kako,Y,Lu,LATIN CAPITAL LETTER Y,6450,7,"2013,2014,2016,2017,2019,2020,2022",4891,230,25,973,55,6,270,0
kkj,Latn,kkj_Latn,Kako,N,Lu,LATIN CAPITAL LETTER N,6405,8,"2013,2014,2016,2017,2019,2020,2022,2023",5174,191,23,656,14,15,329,3
kkj,Latn,kkj_Latn,Kako,K,Lu,LATIN CAPITAL LETTER K,5504,8,"2013,2014,2016,2017,2019,2020,2022,2023",4295,218,42,580,26,25,314,4
