iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
sps,Latn,sps_Latn,Saposa, ,Zs,SPACE,360153,4,"2018,2019,2021,2022",328820,2458,27115,1760
sps,Latn,sps_Latn,Saposa,a,Ll,LATIN SMALL LETTER A,278043,4,"2018,2019,2021,2022",252605,1872,22018,1548
sps,Latn,sps_Latn,Saposa,n,Ll,LATIN SMALL LETTER N,162311,4,"2018,2019,2021,2022",147224,1066,13126,895
sps,Latn,sps_Latn,Saposa,i,Ll,LATIN SMALL LETTER I,123741,4,"2018,2019,2021,2022",112433,912,9770,626
sps,Latn,sps_Latn,Saposa,t,Ll,LATIN SMALL LETTER T,113544,4,"2018,2019,2021,2022",103474,679,8834,557
sps,Latn,sps_Latn,Saposa,o,Ll,LATIN SMALL LETTER O,98608,4,"2018,2019,2021,2022",89775,660,7698,475
sps,Latn,sps_Latn,Saposa,s,Ll,LATIN SMALL LETTER S,81540,4,"2018,2019,2021,2022",75019,435,5707,379
sps,Latn,sps_Latn,Saposa,e,Ll,LATIN SMALL LETTER E,80781,4,"2018,2019,2021,2022",74605,567,5308,301
sps,Latn,sps_Latn,Saposa,r,Ll,LATIN SMALL LETTER R,60836,4,"2018,2019,2021,2022",55910,395,4243,288
sps,Latn,sps_Latn,Saposa,m,Ll,LATIN SMALL LETTER M,59507,4,"2018,2019,2021,2022",53942,323,4831,411
sps,Latn,sps_Latn,Saposa,u,Ll,LATIN SMALL LETTER U,52530,4,"2018,2019,2021,2022",47586,360,4319,265
sps,Latn,sps_Latn,Saposa,y,Ll,LATIN SMALL LETTER Y,46424,4,"2018,2019,2021,2022",42032,345,3822,225
sps,Latn,sps_Latn,Saposa,f,Ll,LATIN SMALL LETTER F,44141,4,"2018,2019,2021,2022",40094,261,3525,261
sps,Latn,sps_Latn,Saposa,k,Ll,LATIN SMALL LETTER K,35598,4,"2018,2019,2021,2022",32098,259,3044,197
sps,Latn,sps_Latn,Saposa,v,Ll,LATIN SMALL LETTER V,24437,4,"2018,2019,2021,2022",22270,175,1846,146
sps,Latn,sps_Latn,Saposa,",",Po,COMMA,21736,4,"2018,2019,2021,2022",19938,184,1516,98
sps,Latn,sps_Latn,Saposa,g,Ll,LATIN SMALL LETTER G,20820,4,"2018,2019,2021,2022",18963,137,1640,80
sps,Latn,sps_Latn,Saposa,p,Ll,LATIN SMALL LETTER P,15716,4,"2018,2019,2021,2022",14362,147,1153,54
sps,Latn,sps_Latn,Saposa,.,Po,FULL STOP,12123,4,"2018,2019,2021,2022",11042,107,920,54
sps,Latn,sps_Latn,Saposa,b,Ll,LATIN SMALL LETTER B,9944,4,"2018,2019,2021,2022",9230,56,627,31
sps,Latn,sps_Latn,Saposa,T,Lu,LATIN CAPITAL LETTER T,9842,4,"2018,2019,2021,2022",9154,58,565,65
sps,Latn,sps_Latn,Saposa,h,Ll,LATIN SMALL LETTER H,7161,2,"2018,2021",7140,0,21,0
sps,Latn,sps_Latn,Saposa,A,Lu,LATIN CAPITAL LETTER A,7112,4,"2018,2019,2021,2022",6467,102,505,38
sps,Latn,sps_Latn,Saposa,l,Ll,LATIN SMALL LETTER L,6058,4,"2018,2019,2021,2022",5826,21,193,18
sps,Latn,sps_Latn,Saposa,G,Lu,LATIN CAPITAL LETTER G,5762,4,"2018,2019,2021,2022",5279,67,384,32
sps,Latn,sps_Latn,Saposa,d,Ll,LATIN SMALL LETTER D,4720,4,"2018,2019,2021,2022",4644,5,68,3
sps,Latn,sps_Latn,Saposa,S,Lu,LATIN CAPITAL LETTER S,4717,4,"2018,2019,2021,2022",4503,15,192,7
sps,Latn,sps_Latn,Saposa,1,Nd,DIGIT ONE,4711,4,"2018,2019,2021,2022",4301,37,353,20
sps,Latn,sps_Latn,Saposa,J,Lu,LATIN CAPITAL LETTER J,4556,4,"2018,2019,2021,2022",4246,40,246,24
sps,Latn,sps_Latn,Saposa,V,Lu,LATIN CAPITAL LETTER V,4218,4,"2018,2019,2021,2022",4055,19,131,13
sps,Latn,sps_Latn,Saposa,K,Lu,LATIN CAPITAL LETTER K,3388,4,"2018,2019,2021,2022",3148,7,215,18
sps,Latn,sps_Latn,Saposa,N,Lu,LATIN CAPITAL LETTER N,3296,4,"2018,2019,2021,2022",3017,19,237,23
sps,Latn,sps_Latn,Saposa,c,Ll,LATIN SMALL LETTER C,2899,1,2018,2899,0,0,0
sps,Latn,sps_Latn,Saposa,2,Nd,DIGIT TWO,2870,4,"2018,2019,2021,2022",2644,29,192,5
sps,Latn,sps_Latn,Saposa,E,Lu,LATIN CAPITAL LETTER E,2812,4,"2018,2019,2021,2022",2722,2,84,4
sps,Latn,sps_Latn,Saposa,w,Ll,LATIN SMALL LETTER W,2729,4,"2018,2019,2021,2022",2663,12,53,1
sps,Latn,sps_Latn,Saposa,Y,Lu,LATIN CAPITAL LETTER Y,2494,4,"2018,2019,2021,2022",2345,33,106,10
sps,Latn,sps_Latn,Saposa,F,Lu,LATIN CAPITAL LETTER F,2464,4,"2018,2019,2021,2022",2264,26,157,17
sps,Latn,sps_Latn,Saposa,“,Pi,LEFT DOUBLE QUOTATION MARK,2146,3,"2018,2019,2021",1953,47,146,0
sps,Latn,sps_Latn,Saposa,',Po,APOSTROPHE,1949,4,"2018,2019,2021,2022",1899,6,41,3
sps,Latn,sps_Latn,Saposa,”,Pf,RIGHT DOUBLE QUOTATION MARK,1932,3,"2018,2019,2021",1748,47,137,0
sps,Latn,sps_Latn,Saposa,M,Lu,LATIN CAPITAL LETTER M,1897,4,"2018,2019,2021,2022",1732,17,139,9
sps,Latn,sps_Latn,Saposa,P,Lu,LATIN CAPITAL LETTER P,1847,4,"2018,2019,2021,2022",1758,6,71,12
sps,Latn,sps_Latn,Saposa,3,Nd,DIGIT THREE,1774,4,"2018,2019,2021,2022",1646,23,101,4
sps,Latn,sps_Latn,Saposa,I,Lu,LATIN CAPITAL LETTER I,1667,4,"2018,2019,2021,2022",1589,10,63,5
sps,Latn,sps_Latn,Saposa,j,Ll,LATIN SMALL LETTER J,1502,4,"2018,2019,2021,2022",1357,14,125,6
sps,Latn,sps_Latn,Saposa,H,Lu,LATIN CAPITAL LETTER H,1377,2,"2018,2021",1342,0,35,0
sps,Latn,sps_Latn,Saposa,R,Lu,LATIN CAPITAL LETTER R,1369,4,"2018,2019,2021,2022",1262,4,92,11
sps,Latn,sps_Latn,Saposa,U,Lu,LATIN CAPITAL LETTER U,1357,4,"2018,2019,2021,2022",1313,4,37,3
sps,Latn,sps_Latn,Saposa,4,Nd,DIGIT FOUR,1313,4,"2018,2019,2021,2022",1207,19,83,4
sps,Latn,sps_Latn,Saposa,5,Nd,DIGIT FIVE,1025,4,"2018,2019,2021,2022",940,11,70,4
sps,Latn,sps_Latn,Saposa,8,Nd,DIGIT EIGHT,1011,4,"2018,2019,2021,2022",943,9,56,3
sps,Latn,sps_Latn,Saposa,0,Nd,DIGIT ZERO,987,4,"2018,2019,2021,2022",919,9,56,3
sps,Latn,sps_Latn,Saposa,x,Ll,LATIN SMALL LETTER X,960,1,2018,960,0,0,0
sps,Latn,sps_Latn,Saposa,6,Nd,DIGIT SIX,886,4,"2018,2019,2021,2022",811,8,64,3
sps,Latn,sps_Latn,Saposa,B,Lu,LATIN CAPITAL LETTER B,852,4,"2018,2019,2021,2022",823,4,23,2
sps,Latn,sps_Latn,Saposa,7,Nd,DIGIT SEVEN,817,4,"2018,2019,2021,2022",736,10,67,4
sps,Latn,sps_Latn,Saposa,C,Lu,LATIN CAPITAL LETTER C,768,1,2018,768,0,0,0
sps,Latn,sps_Latn,Saposa,!,Po,EXCLAMATION MARK,756,3,"2018,2019,2021",674,9,73,0
sps,Latn,sps_Latn,Saposa,9,Nd,DIGIT NINE,736,4,"2018,2019,2021,2022",673,8,51,4
sps,Latn,sps_Latn,Saposa,?,Po,QUESTION MARK,706,3,"2018,2019,2021",666,12,28,0
