iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
apz,Latn,apz_Latn,Safeyoka,o,Ll,LATIN SMALL LETTER O,307821,4,"2018,2022,2023,2024",239104,34047,33907,763
apz,Latn,apz_Latn,Safeyoka, ,Zs,SPACE,216327,4,"2018,2022,2023,2024",172514,21613,21717,483
apz,Latn,apz_Latn,Safeyoka,n,Ll,LATIN SMALL LETTER N,158174,4,"2018,2022,2023,2024",123160,17223,17391,400
apz,Latn,apz_Latn,Safeyoka,h,Ll,LATIN SMALL LETTER H,97419,4,"2018,2022,2023,2024",77031,9674,10479,235
apz,Latn,apz_Latn,Safeyoka,a,Ll,LATIN SMALL LETTER A,94182,4,"2018,2022,2023,2024",74782,9074,10094,232
apz,Latn,apz_Latn,Safeyoka,e,Ll,LATIN SMALL LETTER E,81711,4,"2018,2022,2023,2024",66461,7298,7810,142
apz,Latn,apz_Latn,Safeyoka,s,Ll,LATIN SMALL LETTER S,79826,4,"2018,2022,2023,2024",63729,8352,7590,155
apz,Latn,apz_Latn,Safeyoka,m,Ll,LATIN SMALL LETTER M,73490,4,"2018,2022,2023,2024",57175,7787,8349,179
apz,Latn,apz_Latn,Safeyoka,k,Ll,LATIN SMALL LETTER K,62319,4,"2018,2022,2023,2024",48184,7442,6544,149
apz,Latn,apz_Latn,Safeyoka,u,Ll,LATIN SMALL LETTER U,60856,4,"2018,2022,2023,2024",46401,6730,7561,164
apz,Latn,apz_Latn,Safeyoka,i,Ll,LATIN SMALL LETTER I,59044,4,"2018,2022,2023,2024",46297,5963,6648,136
apz,Latn,apz_Latn,Safeyoka,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,52170,4,"2018,2022,2023,2024",39580,6186,6297,107
apz,Latn,apz_Latn,Safeyoka,w,Ll,LATIN SMALL LETTER W,45810,4,"2018,2022,2023,2024",35900,4977,4822,111
apz,Latn,apz_Latn,Safeyoka,',Po,APOSTROPHE,45674,2,"2018,2023",45313,0,361,0
apz,Latn,apz_Latn,Safeyoka,t,Ll,LATIN SMALL LETTER T,45363,4,"2018,2022,2023,2024",36053,3965,5284,61
apz,Latn,apz_Latn,Safeyoka,y,Ll,LATIN SMALL LETTER Y,39285,4,"2018,2022,2023,2024",30718,4441,4033,93
apz,Latn,apz_Latn,Safeyoka,f,Ll,LATIN SMALL LETTER F,34187,4,"2018,2022,2023,2024",26377,3516,4221,73
apz,Latn,apz_Latn,Safeyoka,g,Ll,LATIN SMALL LETTER G,29311,4,"2018,2022,2023,2024",22571,3223,3440,77
apz,Latn,apz_Latn,Safeyoka,l,Ll,LATIN SMALL LETTER L,26521,4,"2018,2022,2023,2024",20428,2836,3200,57
apz,Latn,apz_Latn,Safeyoka,p,Ll,LATIN SMALL LETTER P,22090,4,"2018,2022,2023,2024",17460,2113,2455,62
apz,Latn,apz_Latn,Safeyoka,.,Po,FULL STOP,20104,4,"2018,2022,2023,2024",15726,2112,2204,62
apz,Latn,apz_Latn,Safeyoka,j,Ll,LATIN SMALL LETTER J,17708,4,"2018,2022,2023,2024",13669,2027,1963,49
apz,Latn,apz_Latn,Safeyoka,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,12653,3,"2022,2023,2024",0,6648,5843,162
apz,Latn,apz_Latn,Safeyoka,r,Ll,LATIN SMALL LETTER R,10291,1,2018,10291,0,0,0
apz,Latn,apz_Latn,Safeyoka,A,Lu,LATIN CAPITAL LETTER A,8043,4,"2018,2022,2023,2024",6206,894,925,18
apz,Latn,apz_Latn,Safeyoka,O,Lu,LATIN CAPITAL LETTER O,6794,4,"2018,2022,2023,2024",5190,744,837,23
apz,Latn,apz_Latn,Safeyoka,",",Po,COMMA,5180,4,"2018,2022,2023,2024",4410,296,466,8
apz,Latn,apz_Latn,Safeyoka,d,Ll,LATIN SMALL LETTER D,3848,2,"2018,2023",3847,0,1,0
apz,Latn,apz_Latn,Safeyoka,S,Lu,LATIN CAPITAL LETTER S,3672,4,"2018,2022,2023,2024",3047,244,377,4
apz,Latn,apz_Latn,Safeyoka,1,Nd,DIGIT ONE,3628,4,"2018,2022,2023,2024",2951,315,354,8
apz,Latn,apz_Latn,Safeyoka,J,Lu,LATIN CAPITAL LETTER J,3594,4,"2018,2022,2023,2024",2787,339,465,3
apz,Latn,apz_Latn,Safeyoka,H,Lu,LATIN CAPITAL LETTER H,3394,4,"2018,2022,2023,2024",2755,319,313,7
apz,Latn,apz_Latn,Safeyoka,N,Lu,LATIN CAPITAL LETTER N,3386,4,"2018,2022,2023,2024",2705,331,341,9
apz,Latn,apz_Latn,Safeyoka,c,Ll,LATIN SMALL LETTER C,3047,1,2018,3047,0,0,0
apz,Latn,apz_Latn,Safeyoka,K,Lu,LATIN CAPITAL LETTER K,3024,4,"2018,2022,2023,2024",2332,393,292,7
apz,Latn,apz_Latn,Safeyoka,T,Lu,LATIN CAPITAL LETTER T,2662,4,"2018,2022,2023,2024",2418,111,128,5
apz,Latn,apz_Latn,Safeyoka,b,Ll,LATIN SMALL LETTER B,2575,1,2018,2575,0,0,0
apz,Latn,apz_Latn,Safeyoka,I,Lu,LATIN CAPITAL LETTER I,2270,4,"2018,2022,2023,2024",2009,141,118,2
apz,Latn,apz_Latn,Safeyoka,2,Nd,DIGIT TWO,2148,4,"2018,2022,2023,2024",1684,196,266,2
apz,Latn,apz_Latn,Safeyoka,E,Lu,LATIN CAPITAL LETTER E,2139,3,"2018,2022,2023",1906,137,96,0
apz,Latn,apz_Latn,Safeyoka,V,Lu,LATIN CAPITAL LETTER V,1946,1,2018,1946,0,0,0
apz,Latn,apz_Latn,Safeyoka,P,Lu,LATIN CAPITAL LETTER P,1710,4,"2018,2022,2023,2024",1185,146,378,1
apz,Latn,apz_Latn,Safeyoka,v,Ll,LATIN SMALL LETTER V,1610,1,2018,1610,0,0,0
apz,Latn,apz_Latn,Safeyoka,3,Nd,DIGIT THREE,1239,4,"2018,2022,2023,2024",970,93,173,3
apz,Latn,apz_Latn,Safeyoka,x,Ll,LATIN SMALL LETTER X,1116,1,2018,1116,0,0,0
apz,Latn,apz_Latn,Safeyoka,M,Lu,LATIN CAPITAL LETTER M,1093,3,"2018,2022,2023",832,101,160,0
apz,Latn,apz_Latn,Safeyoka,U,Lu,LATIN CAPITAL LETTER U,1051,3,"2018,2022,2023",982,41,28,0
apz,Latn,apz_Latn,Safeyoka,4,Nd,DIGIT FOUR,898,4,"2018,2022,2023,2024",708,63,125,2
apz,Latn,apz_Latn,Safeyoka,0,Nd,DIGIT ZERO,822,4,"2018,2022,2023,2024",681,58,82,1
apz,Latn,apz_Latn,Safeyoka,8,Nd,DIGIT EIGHT,737,4,"2018,2022,2023,2024",605,53,78,1
apz,Latn,apz_Latn,Safeyoka,5,Nd,DIGIT FIVE,725,4,"2018,2022,2023,2024",562,62,99,2
apz,Latn,apz_Latn,Safeyoka,G,Lu,LATIN CAPITAL LETTER G,652,1,2018,652,0,0,0
apz,Latn,apz_Latn,Safeyoka,6,Nd,DIGIT SIX,635,4,"2018,2022,2023,2024",484,62,88,1
apz,Latn,apz_Latn,Safeyoka,Y,Lu,LATIN CAPITAL LETTER Y,611,4,"2018,2022,2023,2024",495,73,41,2
