iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mic,Latn,mic_Latn,Mi'kmaq, ,Zs,SPACE,175372,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",5430,959,46392,5552,85088,1410,986,22248,7307
mic,Latn,mic_Latn,Mi'kmaq,i,Ll,LATIN SMALL LETTER I,131146,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",3979,702,32217,4103,66104,1020,578,16866,5577
mic,Latn,mic_Latn,Mi'kmaq,a,Ll,LATIN SMALL LETTER A,126943,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4608,743,25490,4030,66826,1150,677,17623,5796
mic,Latn,mic_Latn,Mi'kmaq,t,Ll,LATIN SMALL LETTER T,110688,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",3307,539,29164,3389,53337,880,628,15133,4311
mic,Latn,mic_Latn,Mi'kmaq,g,Ll,LATIN SMALL LETTER G,105020,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",69,542,29242,64,54696,1184,510,14445,4268
mic,Latn,mic_Latn,Mi'kmaq,e,Ll,LATIN SMALL LETTER E,95250,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",5361,504,29291,2853,41042,854,751,11139,3455
mic,Latn,mic_Latn,Mi'kmaq,n,Ll,LATIN SMALL LETTER N,77351,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",2602,475,18755,2248,38263,664,418,10668,3258
mic,Latn,mic_Latn,Mi'kmaq,l,Ll,LATIN SMALL LETTER L,64228,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",2088,322,16055,1767,32291,461,306,8089,2849
mic,Latn,mic_Latn,Mi'kmaq,u,Ll,LATIN SMALL LETTER U,58857,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",2159,419,1271,1883,38742,714,130,10307,3232
mic,Latn,mic_Latn,Mi'kmaq,',Po,APOSTROPHE,57168,7,"2014,2016,2019,2021,2022,2023,2024",0,402,826,0,42916,4,83,9615,3322
mic,Latn,mic_Latn,Mi'kmaq,m,Ll,LATIN SMALL LETTER M,52520,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",2006,297,10879,1617,27201,408,199,7645,2268
mic,Latn,mic_Latn,Mi'kmaq,s,Ll,LATIN SMALL LETTER S,51800,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1693,290,11503,1481,26917,447,307,6848,2314
mic,Latn,mic_Latn,Mi'kmaq,o,Ll,LATIN SMALL LETTER O,42389,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",835,84,25585,904,10814,170,500,2723,774
mic,Latn,mic_Latn,Mi'kmaq,j,Ll,LATIN SMALL LETTER J,37683,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1284,214,7973,1369,19549,369,100,5030,1795
mic,Latn,mic_Latn,Mi'kmaq,w,Ll,LATIN SMALL LETTER W,33516,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1899,236,314,1748,21495,455,91,5486,1792
mic,Latn,mic_Latn,Mi'kmaq,p,Ll,LATIN SMALL LETTER P,27832,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",935,143,6681,992,14000,244,147,3542,1148
mic,Latn,mic_Latn,Mi'kmaq,q,Ll,LATIN SMALL LETTER Q,26971,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1794,180,177,1567,17181,320,57,4482,1213
mic,Latn,mic_Latn,Mi'kmaq,.,Po,FULL STOP,17581,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",456,93,5183,582,8360,92,63,2022,730
mic,Latn,mic_Latn,Mi'kmaq,",",Po,COMMA,9750,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",548,68,3911,127,3775,77,82,779,383
mic,Latn,mic_Latn,Mi'kmaq,k,Ll,LATIN SMALL LETTER K,7937,7,"2013,2016,2017,2021,2022,2023,2024",4045,0,141,3111,0,10,162,467,1
mic,Latn,mic_Latn,Mi'kmaq,’,Pf,RIGHT SINGLE QUOTATION MARK,7177,8,"2013,2014,2017,2019,2021,2022,2023,2024",2262,5,0,2592,208,528,6,1496,80
mic,Latn,mic_Latn,Mi'kmaq,G,Lu,LATIN CAPITAL LETTER G,6936,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",23,48,1984,2,3327,54,10,1266,222
mic,Latn,mic_Latn,Mi'kmaq,N,Lu,LATIN CAPITAL LETTER N,5761,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",97,55,1431,159,3218,17,19,484,281
mic,Latn,mic_Latn,Mi'kmaq,S,Lu,LATIN CAPITAL LETTER S,4235,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",77,41,1262,117,2098,16,10,270,344
mic,Latn,mic_Latn,Mi'kmaq,-,Pd,HYPHEN-MINUS,4142,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",168,3,3527,10,263,2,18,77,74
mic,Latn,mic_Latn,Mi'kmaq,M,Lu,LATIN CAPITAL LETTER M,3900,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",193,18,1484,185,1353,46,27,392,202
mic,Latn,mic_Latn,Mi'kmaq,T,Lu,LATIN CAPITAL LETTER T,3683,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",55,17,1340,80,1667,19,19,320,166
