iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2023_frequency
sld,Latn,sld_Latn,Sissala, ,Zs,SPACE,24002,3,"2013,2017,2023",2232,21595,175
sld,Latn,sld_Latn,Sissala,́,Mn,COMBINING ACUTE ACCENT,10527,3,"2013,2017,2023",751,9724,52
sld,Latn,sld_Latn,Sissala,ɩ,Ll,LATIN SMALL LETTER IOTA,6789,3,"2013,2017,2023",603,6115,71
sld,Latn,sld_Latn,Sissala,ɛ,Ll,LATIN SMALL LETTER OPEN E,6349,3,"2013,2017,2023",592,5690,67
sld,Latn,sld_Latn,Sissala,a,Ll,LATIN SMALL LETTER A,5058,3,"2013,2017,2023",646,4337,75
sld,Latn,sld_Latn,Sissala,á,Ll,LATIN SMALL LETTER A WITH ACUTE,4956,3,"2013,2017,2023",452,4477,27
sld,Latn,sld_Latn,Sissala,n,Ll,LATIN SMALL LETTER N,4395,3,"2013,2017,2023",372,3976,47
sld,Latn,sld_Latn,Sissala,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,3792,3,"2013,2017,2023",340,3421,31
sld,Latn,sld_Latn,Sissala,r,Ll,LATIN SMALL LETTER R,3117,3,"2013,2017,2023",336,2764,17
sld,Latn,sld_Latn,Sissala,l,Ll,LATIN SMALL LETTER L,2919,3,"2013,2017,2023",366,2506,47
sld,Latn,sld_Latn,Sissala,ŋ,Ll,LATIN SMALL LETTER ENG,2427,3,"2013,2017,2023",186,2208,33
sld,Latn,sld_Latn,Sissala,w,Ll,LATIN SMALL LETTER W,2418,3,"2013,2017,2023",194,2208,16
sld,Latn,sld_Latn,Sissala,s,Ll,LATIN SMALL LETTER S,2359,3,"2013,2017,2023",239,2075,45
sld,Latn,sld_Latn,Sissala,m,Ll,LATIN SMALL LETTER M,2235,3,"2013,2017,2023",379,1842,14
sld,Latn,sld_Latn,Sissala,ɔ,Ll,LATIN SMALL LETTER OPEN O,2124,3,"2013,2017,2023",200,1875,49
sld,Latn,sld_Latn,Sissala,i,Ll,LATIN SMALL LETTER I,2044,3,"2013,2017,2023",321,1715,8
sld,Latn,sld_Latn,Sissala,",",Po,COMMA,1959,3,"2013,2017,2023",155,1793,11
sld,Latn,sld_Latn,Sissala,b,Ll,LATIN SMALL LETTER B,1897,3,"2013,2017,2023",170,1715,12
sld,Latn,sld_Latn,Sissala,k,Ll,LATIN SMALL LETTER K,1805,3,"2013,2017,2023",194,1597,14
sld,Latn,sld_Latn,Sissala,e,Ll,LATIN SMALL LETTER E,1573,3,"2013,2017,2023",183,1385,5
sld,Latn,sld_Latn,Sissala,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1378,3,"2013,2017,2023",88,1284,6
sld,Latn,sld_Latn,Sissala,t,Ll,LATIN SMALL LETTER T,1367,3,"2013,2017,2023",140,1214,13
sld,Latn,sld_Latn,Sissala,.,Po,FULL STOP,1197,3,"2013,2017,2023",111,1079,7
